InstanceNo,InstanceFile,NBstage,Childs,Periods,#scen,Theta,Avg_d,Dev_d,J,Fairness,InstFolder,Status,ExpectedCost,ScenarioCostExpected,ScenarioCostMin,ScenarioCostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
3,Drahi_3.csv,6,6,4,7776,0.6,100.0,10.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,657910.9497252293,657910.949725236,535777.509642288,795374.8766978052,0.22148296113264754,1.3715802747042672e-6,3.011385168790841,30.100459337234497,15.54
3,Drahi_3.csv,6,6,4,7776,0.6,100.0,20.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,709514.150841936,709514.1508419296,590246.7214505268,839975.5247737701,0.19769604801334842,0.0,2.015585947415467,27.12349796295166,11.37
3,Drahi_3.csv,6,6,4,7776,0.2,100.0,10.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4049916911278553e6,1.4049916911278458e6,1.3410726921782256e6,1.4829998287246027e6,0.21190076667241786,1.0017596449667003e-5,1.654156137589794,61.440253019332886,37.69
3,Drahi_3.csv,6,6,4,7776,0.2,100.0,20.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.3946350028199644e6,1.3946350028199444e6,1.2357509234249298e6,1.5699899349848954e6,0.2291710733770875,5.456841197201199e-6,1.6652988928533856,71.77795100212097,27.76
3,Drahi_3.csv,6,6,4,7776,0.6,100.0,10.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4848373829309833e6,1.4848373829309316e6,1.3860181347132763e6,1.6363419682185338e6,0.31145252202399454,2.096169326590837e-5,4.593606561327072,72.95531797409058,46.95
3,Drahi_3.csv,6,6,4,7776,0.6,100.0,20.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.3920886692452652e6,1.3920886692452563e6,1.1311429804144797e6,1.6433707180759124e6,0.363579315004427,7.000414756239774e-6,7.182460558287039,66.03746795654297,32.91
4,Drahi_4.csv,6,6,4,7776,0.2,100.0,10.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,713277.6194590721,713277.6194590714,647454.6359205473,776736.8596637247,0.09783750093985226,4.027504224954948e-6,0.770499419297928,36.17044115066528,14.6
4,Drahi_4.csv,6,6,4,7776,0.2,100.0,20.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,594851.4161528691,594851.416152871,526248.1493976248,725673.3135676441,0.07732672420459114,2.547127000547826e-6,0.4630611453470286,27.938485860824585,14.94
4,Drahi_4.csv,6,6,4,7776,0.6,100.0,10.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,740809.3276361747,740809.3276361709,588678.8212052251,975152.3476826524,0.26158346310143216,1.233340524344202e-6,2.695996432550328,58.29192495346069,26.37
4,Drahi_4.csv,6,6,4,7776,0.6,100.0,20.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,683771.0844920143,683771.0844920147,549106.7711837124,818025.2792487256,0.15567844385362617,4.783195745834303e-7,2.0125263847186723,33.039952993392944,14.27
4,Drahi_4.csv,6,6,4,7776,0.2,100.0,10.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4373808891358203e6,1.4373808891358285e6,1.3224210421573792e6,1.5807560736054252e6,0.19234952133017383,1.344050389506594e-6,3.4055632351720075,58.62377190589905,17.93
4,Drahi_4.csv,6,6,4,7776,0.2,100.0,20.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.3326231246436576e6,1.3326231246436574e6,1.0835964933542842e6,1.5202549336583843e6,0.1394057347085559,4.600374257007604e-7,1.4170612075840066,69.03291702270508,45.08
4,Drahi_4.csv,6,6,4,7776,0.6,100.0,10.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4884449117822684e6,1.4884449117822675e6,1.2960782441170504e6,1.7570066746240386e6,0.2548022465122987,0.0,8.206618359374955,79.570729970932,43.93
4,Drahi_4.csv,6,6,4,7776,0.6,100.0,20.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.3572915586580501e6,1.3572915586580534e6,1.14198292776915e6,1.5941936990542752e6,0.21833658719388271,0.0,9.19528468897909,77.03478717803955,38.17
5,Drahi_5.csv,6,6,4,7776,0.2,100.0,10.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,723068.6892801917,723068.6892801946,634682.9616545128,819796.8397036839,0.12353512290275578,3.5566071828382954e-5,0.7375214948918793,29.886430978775024,15.86
5,Drahi_5.csv,6,6,4,7776,0.2,100.0,20.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,726387.8577654148,726387.8577654188,595077.7610760217,827469.8905028495,0.14774260101763456,6.04765859921862e-6,0.7630612665899119,43.510318994522095,29.15
5,Drahi_5.csv,6,6,4,7776,0.6,100.0,10.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,779490.9667583999,779490.9667583402,669233.1143224112,1.1820650101252687e6,0.173403421037714,1.4049678724434952e-5,0.9748642552650806,40.542304039001465,22.5
5,Drahi_5.csv,6,6,4,7776,0.6,100.0,20.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,762561.6506926997,762561.6506926995,631347.3780823319,1.0615875685334494e6,0.2585123416801513,4.679883224482714e-6,2.4920706160947113,25.3757381439209,14.99
5,Drahi_5.csv,6,6,4,7776,0.2,100.0,10.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.2918808433623658e6,1.2918808433623617e6,1.2027046128151508e6,1.4252116557080196e6,0.16975900198321242,1.8701049731797055e-6,1.479546443778198,66.80815124511719,36.55
5,Drahi_5.csv,6,6,4,7776,0.2,100.0,20.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.5068540555848128e6,1.506854055584807e6,1.3948411419452273e6,1.610839199150772e6,0.19629095515622966,1.1705753269457935e-5,1.24079182870808,51.257132053375244,29.22
5,Drahi_5.csv,6,6,4,7776,0.6,100.0,10.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4826844017086914e6,1.4826844017086902e6,1.303176479208988e6,1.6187307841972618e6,0.2849613531647338,0.0,7.840047675022494,61.88797688484192,28.98
5,Drahi_5.csv,6,6,4,7776,0.6,100.0,20.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4586359894692588e6,1.4586359894692788e6,1.2937362904207348e6,1.6474187988606112e6,0.3306903057157628,1.1929737076061637e-5,7.176854248596025,62.594165086746216,34.77
6,Drahi_6.csv,6,6,4,7776,0.2,100.0,10.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,531263.5202648973,531263.520264897,392711.61113915645,748159.1111592029,0.1033710912816569,3.673270212018313e-5,1.2653167167277655,22.824578762054443,11.54
6,Drahi_6.csv,6,6,4,7776,0.2,100.0,20.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,641462.2896668854,641462.289666887,529086.9073195786,795610.2433673571,0.1378346241519525,4.556120193999141e-6,1.5647847818629246,26.967733144760132,14.42
6,Drahi_6.csv,6,6,4,7776,0.6,100.0,10.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,769110.8953954538,769110.8953954522,651457.6973185742,1.0429371687841031e6,0.3065061635411835,0.0,2.945234295939922,28.11652421951294,15.51
6,Drahi_6.csv,6,6,4,7776,0.6,100.0,20.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,788785.598030094,788785.5980300936,651477.3273254945,1.1240240869175314e6,0.2688327257003264,1.1235208637845026e-5,3.5165868196066845,27.00399088859558,16.52
6,Drahi_6.csv,6,6,4,7776,0.2,100.0,10.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.267994299192652e6,1.2679942991926444e6,1.1460347370453568e6,1.4582654537040817e6,0.16121325099726533,6.5505815042122235e-6,1.493694685109941,53.9475622177124,24.96
6,Drahi_6.csv,6,6,4,7776,0.2,100.0,20.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.2793487888160362e6,1.279348788816045e6,1.0620449573907622e6,1.4746654028743934e6,0.13570461390264307,2.0153064001343745e-6,1.1421687548633332,73.1874029636383,48.16
6,Drahi_6.csv,6,6,4,7776,0.6,100.0,10.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.2081712625643145e6,1.2081712625643124e6,917486.4599958444,1.6090674506547053e6,0.16922696277048874,1.0773120300533966e-7,3.864853483799514,64.3983781337738,36.43
6,Drahi_6.csv,6,6,4,7776,0.6,100.0,20.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4695974918522707e6,1.4695974918522933e6,1.2656335171227255e6,1.723048174346307e6,0.3343423658227936,2.0740646513686816e-5,8.156867717548666,50.62595200538635,27.68
7,Drahi_7.csv,6,6,4,7776,0.2,100.0,10.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,701393.0497912855,701393.0497913302,653491.7443598319,746002.9624807662,0.1476610164009186,7.434687853839386e-6,1.0746156132837899,32.575708866119385,20.87
7,Drahi_7.csv,6,6,4,7776,0.2,100.0,20.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,756073.3458487045,756073.3458487001,647765.5363320857,917134.636747349,0.10857666966449356,1.6497971229464537e-5,0.6420649047796702,35.72402095794678,20.9
7,Drahi_7.csv,6,6,4,7776,0.6,100.0,10.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,754237.4243256329,754237.424325637,627176.6305410442,985614.5712311156,0.23904361356344186,2.6068522764439804e-5,3.836068706729082,35.1431360244751,22.78
7,Drahi_7.csv,6,6,4,7776,0.6,100.0,20.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,555395.6111624603,555395.6111624691,406306.3863540187,754987.3363642057,0.12692673596594067,1.046574522768367e-6,1.4759990173139048,32.31162405014038,19.04
7,Drahi_7.csv,6,6,4,7776,0.2,100.0,10.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4037852886009405e6,1.4037852886009545e6,1.309299324457284e6,1.51701651115929e6,0.17419306011356814,1.3790438310831824e-6,1.0319299320985635,75.057382106781,47.81
7,Drahi_7.csv,6,6,4,7776,0.2,100.0,20.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.305324660591723e6,1.3053246605916934e6,1.1505662826889649e6,1.5206796590081882e6,0.15602908873400614,4.383935098559734e-6,2.0219967475461935,66.89905619621277,39.01
7,Drahi_7.csv,6,6,4,7776,0.6,100.0,10.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4323330564390817e6,1.4323330564390817e6,1.2818305687924032e6,1.6768019371759878e6,0.24742540352494308,3.2539614655238767e-6,4.951685697613658,67.94668388366699,42.68
7,Drahi_7.csv,6,6,4,7776,0.6,100.0,20.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.1577422944063826e6,1.1577422944063756e6,723183.9121547989,1.5676426840143336e6,0.24713743866041973,5.5204382130200325e-6,3.018787842547485,55.41696214675903,29.97
8,Drahi_8.csv,6,6,4,7776,0.2,100.0,10.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,589420.2105572863,589420.2105572777,519914.08205853053,691595.5609853973,0.1046121735487748,5.234035106926075e-6,0.6667534115561754,56.581859827041626,39.9
8,Drahi_8.csv,6,6,4,7776,0.2,100.0,20.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,479839.28280428215,479839.28280427895,384993.0460879427,675597.9337918434,0.08691692317411197,2.1023692209036566e-5,0.5051668683811815,18.83901596069336,7.92
8,Drahi_8.csv,6,6,4,7776,0.6,100.0,10.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,815848.4313517923,815848.4313517892,661466.1748998222,1.1249764464777564e6,0.18713220652397378,1.7111158662777656e-6,1.0580849932326868,35.795483112335205,20.8
8,Drahi_8.csv,6,6,4,7776,0.6,100.0,20.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,719821.6343235794,719821.6343235741,579507.8103948005,1.1706527036385045e6,0.19064186333813576,2.5294915836021306e-7,1.4556719548203514,40.938759088516235,23.65
8,Drahi_8.csv,6,6,4,7776,0.2,100.0,10.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.348763015837723e6,1.3487630158377276e6,1.2656346975604515e6,1.4511790533664962e6,0.16961246567986224,1.1710033678593123e-6,1.1733341202458083,58.4594030380249,32.24
8,Drahi_8.csv,6,6,4,7776,0.2,100.0,20.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.445618395110882e6,1.4456183951108796e6,1.3347572135810535e6,1.5651939340146054e6,0.18622559408094166,9.68306423021757e-6,1.7572290506852466,69.34356236457825,39.45
8,Drahi_8.csv,6,6,4,7776,0.6,100.0,10.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.460552898208897e6,1.460552898208891e6,1.3309814693812472e6,1.7679771000320825e6,0.21838586334106339,6.019430265167791e-6,3.4758373675056906,64.95746994018555,41.87
8,Drahi_8.csv,6,6,4,7776,0.6,100.0,20.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.3864127809916474e6,1.3864127809916441e6,1.1280239680846375e6,1.577979513399938e6,0.2226175213096154,0.0,7.921034851773716,73.84598779678345,46.94
9,Drahi_9.csv,6,6,4,7776,0.2,100.0,10.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,761032.2147782147,761032.2147781968,671847.5718537581,916242.957337956,0.12271752353751578,5.394064593759053e-6,0.93801684778359,20.81683111190796,10.34
9,Drahi_9.csv,6,6,4,7776,0.2,100.0,20.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,745071.5182367333,745071.5182367323,637743.7972025647,983862.4091496402,0.12255551647314791,6.127629241116876e-6,1.425987790815946,50.017308950424194,38.79
9,Drahi_9.csv,6,6,4,7776,0.6,100.0,10.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,831360.5158119677,831360.5158119746,692047.4879448457,1.1039912767453508e6,0.20833494182484621,1.0725856790650292e-5,1.273817156215151,34.88648986816406,21.37
9,Drahi_9.csv,6,6,4,7776,0.6,100.0,20.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,726766.0321472182,726766.0321472775,599112.2634504129,818178.3984874638,0.1900019785694631,0.0,4.58195324511765,19.027618169784546,8.91
9,Drahi_9.csv,6,6,4,7776,0.2,100.0,10.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.3404136974951355e6,1.3404136974951855e6,1.2676253947289349e6,1.465637334083409e6,0.14991832351083748,7.647878773113951e-7,0.9627838737684998,71.92418694496155,33.68
9,Drahi_9.csv,6,6,4,7776,0.2,100.0,20.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.3628727812663617e6,1.3628727812663713e6,1.2029877772264844e6,1.5446974203262888e6,0.20871086231359084,5.602160768995318e-6,1.5582188100356338,58.76396918296814,32.16
9,Drahi_9.csv,6,6,4,7776,0.6,100.0,10.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.448291710791429e6,1.44829171079145e6,1.1623496421725273e6,1.620008557568439e6,0.29976554859748433,0.0,7.772561007654897,68.79328608512878,35.27
9,Drahi_9.csv,6,6,4,7776,0.6,100.0,20.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.308325528857432e6,1.3083255288574276e6,1.170304274373226e6,1.4972752491619338e6,0.21827665906575786,1.1965146228559776e-6,2.6601012398679282,56.06726098060608,33.71
10,Drahi_10.csv,6,6,4,7776,0.2,100.0,10.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,754748.9936868914,754748.9936868885,699001.5431854317,822889.5544907101,0.22893623677485175,2.0602346733025033e-5,1.3475574607327645,29.49097228050232,14.1
10,Drahi_10.csv,6,6,4,7776,0.2,100.0,20.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,666087.6622922271,666087.662292227,580041.9062546804,773482.5346888197,0.13102796499216354,2.6935382941134303e-6,0.7726222136407361,21.71652889251709,10.17
10,Drahi_10.csv,6,6,4,7776,0.6,100.0,10.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,537493.7320195027,537493.73201951,333890.3503342168,770909.989981378,0.18052016613748156,3.052712822590597e-6,3.988039584378268,41.883317947387695,28.42
10,Drahi_10.csv,6,6,4,7776,0.6,100.0,20.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,763742.6239744426,763742.6239744461,645942.8157833095,883978.599537796,0.17640012011606185,7.60927588035415e-7,1.362696114477227,23.267632007598877,13.25
10,Drahi_10.csv,6,6,4,7776,0.2,100.0,10.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4061813783140313e6,1.4061813783140252e6,1.2745773808325136e6,1.5247894545335101e6,0.27794565529960225,1.2467887444229112e-5,1.7657227272552778,62.22054696083069,36.93
10,Drahi_10.csv,6,6,4,7776,0.2,100.0,20.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4075319106567926e6,1.4075319106567297e6,1.2852623209708778e6,1.5515907345194276e6,0.23068429991861442,1.2707587299986264e-5,1.7441686945097166,50.78827404975891,19.74
10,Drahi_10.csv,6,6,4,7776,0.6,100.0,10.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.5086631125188498e6,1.5086631125188286e6,1.4020166485991613e6,1.666670955840045e6,0.3203784320919197,7.351913873994773e-6,7.539872232206697,60.08899211883545,23.74
10,Drahi_10.csv,6,6,4,7776,0.6,100.0,20.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4951595056252803e6,1.4951595056252813e6,1.3593651403331896e6,1.6367614363426026e6,0.13884176592547456,3.44118989181149e-7,4.487564539071574,78.84498620033264,26.48
