InstanceNo,InstanceFile,NBstage,Childs,Periods,#scen,Theta,Avg_d,Dev_d,J,Fairness,InstFolder,Status,ExpectedCost,ScenarioCostExpected,ScenarioCostMin,ScenarioCostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
3,Drahi_3.csv,6,6,4,7776,0.6,100.0,20.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,792355.6670562127,792355.6670562163,701054.9802474098,1.0113432783471609e6,0.440720166257904,0.00025402240105275043,15.062377401354704,25.879624843597412,12.91
3,Drahi_3.csv,6,6,4,7776,0.2,100.0,10.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4451847941161343e6,1.4451847941161308e6,1.3865272414918889e6,1.5095683303814572e6,0.5832924389206829,5.569227500646027e-6,4.628566345822866,60.7071750164032,36.57
3,Drahi_3.csv,6,6,4,7776,0.2,100.0,20.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4614123046172603e6,1.4614123046172527e6,1.3272344044487884e6,1.614764306032001e6,0.45052220951711214,3.865499417259963e-6,4.227441869818768,54.85416913032532,24.2
3,Drahi_3.csv,6,6,4,7776,0.6,100.0,10.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.5315307904263563e6,1.5315307904263071e6,1.4400061391355805e6,1.794100310902968e6,0.8096956826756437,6.471221609165355e-5,8.492468854555383,53.35497784614563,29.08
3,Drahi_3.csv,6,6,4,7776,0.6,100.0,20.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4642371709275867e6,1.464237170927585e6,1.305593020581627e6,1.6526330777531392e6,0.5721639464462857,8.035990673990147e-6,6.433621342526462,63.92586612701416,36.93
4,Drahi_4.csv,6,6,4,7776,0.2,100.0,10.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,711508.7955749644,711508.7955749637,647454.6359205473,766123.9163590763,0.09808141037813375,2.1363784516180137e-6,0.738473498673437,22.272436141967773,11.59
4,Drahi_4.csv,6,6,4,7776,0.2,100.0,20.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,689241.2337700665,689241.233770068,616381.0977152749,796190.8460710458,0.2367441716811928,1.1983814907210832e-6,1.1417797248982466,29.72470784187317,18.6
4,Drahi_4.csv,6,6,4,7776,0.6,100.0,10.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,978672.5189641226,978672.5189641246,660302.8882956246,1.554717133635767e6,0.6831640119881164,1.4146054120410359e-5,3.8859546914122722,44.84949493408203,28.24
4,Drahi_4.csv,6,6,4,7776,0.6,100.0,20.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,693566.4048848618,693566.404884862,575255.8890310245,821757.0812866383,0.14445445076158153,6.484691833691082e-6,1.7046399700917507,39.53105187416077,25.35
4,Drahi_4.csv,6,6,4,7776,0.2,100.0,10.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.5087675591236798e6,1.5087675591237012e6,1.4475179317729557e6,1.5916047163605012e6,0.42996417652980673,1.5275394687816822e-6,5.104676224308634,41.386991024017334,15.56
4,Drahi_4.csv,6,6,4,7776,0.2,100.0,20.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4375387893582662e6,1.4375387893582631e6,1.2986064385367937e6,1.5493792700858135e6,0.3369453545530865,2.1316545414388575e-6,3.23141713258526,54.477920055389404,27.73
4,Drahi_4.csv,6,6,4,7776,0.6,100.0,10.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.6256120418638038e6,1.6256120418638056e6,1.4626831928075529e6,2.125236519056856e6,1.0919859195988086,1.0545317328810764e-5,120.17033263275015,44.960464000701904,21.29
4,Drahi_4.csv,6,6,4,7776,0.6,100.0,20.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4513798120224746e6,1.451379812022494e6,1.330784445425655e6,1.596507388424901e6,0.6904929984533328,8.529059092143357e-6,54.03436470172806,63.56011915206909,39.1
5,Drahi_5.csv,6,6,4,7776,0.2,100.0,10.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,819886.2017237502,819886.2017237174,676908.2261243911,984186.1313497487,0.4568446708922738,5.18997567462065e-6,2.077775077348201,24.847512245178223,13.65
5,Drahi_5.csv,6,6,4,7776,0.2,100.0,20.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,808440.357191533,808440.3571915313,631286.9589689053,959119.8381445628,0.43357055052613086,1.2637030584401268e-5,1.9124925203154255,53.62237215042114,41.25
5,Drahi_5.csv,6,6,4,7776,0.6,100.0,10.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,956415.685436953,956415.6854368941,700119.6243681092,1.7506538650072373e6,0.6541925817065883,6.862880416449262e-6,2.309762794160046,44.45709276199341,30.93
5,Drahi_5.csv,6,6,4,7776,0.6,100.0,20.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,941257.9665637492,941257.9665637509,678908.8363040215,1.6102229338128641e6,0.6183207969070407,0.00011167900804550561,2.972955077903302,31.31344509124756,20.29
5,Drahi_5.csv,6,6,4,7776,0.2,100.0,10.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.3647344735597842e6,1.364734473559781e6,1.3017459106495138e6,1.4501970999943109e6,0.4386127633366105,2.0019589418559464e-6,4.045747377218959,65.25537705421448,30.25
5,Drahi_5.csv,6,6,4,7776,0.2,100.0,20.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.5520285498337466e6,1.5520285498337476e6,1.4496142363131237e6,1.6574448266817e6,0.1497505639869932,3.075749702537253e-6,0.9400925774384837,78.33915615081787,51.7
5,Drahi_5.csv,6,6,4,7776,0.6,100.0,10.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.5549270663550596e6,1.5549270663550606e6,1.44628966966463e6,1.8156671218397098e6,1.1403502805087193,4.4895607557096275e-6,62.53039230402755,74.98067331314087,51.37
5,Drahi_5.csv,6,6,4,7776,0.6,100.0,20.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.5307892661300849e6,1.530789266130108e6,1.3610988615263936e6,1.7945747230654894e6,0.795119367864799,1.1986573985591548e-5,28.981280410880945,53.53693604469299,25.57
6,Drahi_6.csv,6,6,4,7776,0.2,100.0,10.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,539515.1342602452,539515.1342602452,387391.21330786555,749756.9561288436,0.22040541160185573,0.00021433562396919133,2.572246282736207,56.084020137786865,18.38
6,Drahi_6.csv,6,6,4,7776,0.2,100.0,20.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,694841.2915492752,694841.2915492808,599068.6486042411,799021.6267755055,0.3987073020083234,9.83847422847781e-6,2.8070655694646574,37.64456605911255,15.06
6,Drahi_6.csv,6,6,4,7776,0.6,100.0,10.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,855509.8129594435,855509.8129594345,644122.8427161423,1.2898093463303342e6,0.7856056084066566,0.00020481371809678302,18.166712433147552,33.0549418926239,18.86
6,Drahi_6.csv,6,6,4,7776,0.6,100.0,20.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,897159.6174618897,897159.6174618899,718363.6010241099,1.4078905105513232e6,0.45017623519578304,4.484230840789049e-5,2.7927594071219772,51.180386781692505,34.92
6,Drahi_6.csv,6,6,4,7776,0.2,100.0,10.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.3833247332214047e6,1.3833247332214105e6,1.3160651326859305e6,1.4798164547477702e6,0.4077752943507284,1.602710103040216e-6,3.6291861429948975,55.860695123672485,27.38
6,Drahi_6.csv,6,6,4,7776,0.2,100.0,20.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.3697665996295107e6,1.3697665996294555e6,1.2054874157703435e6,1.5056717314617222e6,0.30559738961194355,4.7153182416359466e-7,2.749227446250685,63.378538846969604,38.33
6,Drahi_6.csv,6,6,4,7776,0.6,100.0,10.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.367672103106911e6,1.3676721031069136e6,1.20930231202567e6,1.6074100251789275e6,0.3595751154955021,2.1409320487353416e-5,5.538656299035121,61.268606185913086,31.29
6,Drahi_6.csv,6,6,4,7776,0.6,100.0,20.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.5658585249195362e6,1.5658585249195609e6,1.4029370117794645e6,2.0670114556480888e6,0.7525964106509392,2.2947147653070064e-5,94.68537968347626,38.07116889953613,16.36
7,Drahi_7.csv,6,6,4,7776,0.2,100.0,10.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,709704.7388566942,709704.7388567394,677813.2349140223,751469.9562868666,0.07616266024798223,7.84598555331097e-6,0.8028139942445248,30.852949142456055,20.2
7,Drahi_7.csv,6,6,4,7776,0.2,100.0,20.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,870736.9088842813,870736.9088842825,718107.8990344395,1.1767866764323004e6,0.45518231521327723,1.902240340598657e-5,1.7230444190692706,44.11940407752991,25.7
7,Drahi_7.csv,6,6,4,7776,0.6,100.0,10.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,915046.2292733858,915046.2292733832,683598.2726463263,1.3829999769567796e6,0.7991599524781102,5.036737337198383e-6,25.025019449226637,30.879579067230225,16.33
7,Drahi_7.csv,6,6,4,7776,0.6,100.0,20.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,612405.2906801051,612405.2906801143,482752.92372620676,779095.188784681,0.26039821560750365,2.6464368469756835e-5,2.140975034353523,39.689541816711426,24.22
7,Drahi_7.csv,6,6,4,7776,0.2,100.0,10.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.488438608049663e6,1.4884386080496723e6,1.3695480518475566e6,1.6417290274367123e6,0.545690076505331,9.014697406037343e-6,3.01511764142748,71.02290797233582,39.83
7,Drahi_7.csv,6,6,4,7776,0.2,100.0,20.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4225898755196254e6,1.422589875519607e6,1.3016490228509058e6,1.5457759499070582e6,0.39577567215650794,4.608731284137176e-6,4.927099603573721,64.47113013267517,31.07
7,Drahi_7.csv,6,6,4,7776,0.6,100.0,10.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.5750042109788726e6,1.5750042109788696e6,1.4328569845836728e6,1.9220797001874023e6,0.5569151506064114,9.150981619832134e-8,6.760354260189559,76.05080199241638,43.15
7,Drahi_7.csv,6,6,4,7776,0.6,100.0,20.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.2705818053484869e6,1.2705818053484838e6,951030.7969579793,1.579512139802191e6,0.33321167232996635,1.3804238352450088e-6,6.703373447447562,81.26660704612732,43.58
8,Drahi_8.csv,6,6,4,7776,0.2,100.0,10.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,674492.1081142321,674492.108114222,605831.9152988271,814079.713535127,0.2624899983133336,1.9122468618091673e-6,1.6693312666697497,33.45011591911316,18.73
8,Drahi_8.csv,6,6,4,7776,0.2,100.0,20.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,587505.7554534036,587505.7554534037,520668.4978461098,726613.6719666119,0.26445398096816564,1.056883490309072e-6,0.897191336962018,28.95495104789734,14.43
8,Drahi_8.csv,6,6,4,7776,0.6,100.0,10.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,999864.7800717066,999864.7800717076,719964.7153316338,1.5198709226608027e6,0.41231213773927355,4.075048999175575e-5,2.0018385195696196,25.144402027130127,12.75
8,Drahi_8.csv,6,6,4,7776,0.6,100.0,20.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,985449.4974443071,985449.4974443065,661691.8028840198,1.8686871449843203e6,0.6612701696808655,9.892969202559949e-6,2.679607024211047,34.23147010803223,22.74
8,Drahi_8.csv,6,6,4,7776,0.2,100.0,10.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4427090685245732e6,1.4427090685245697e6,1.3648253877522196e6,1.5222209407034777e6,0.42189475553712197,7.33087532640194e-6,3.375169747319076,74.56709885597229,36.38
8,Drahi_8.csv,6,6,4,7776,0.2,100.0,20.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.515446174967658e6,1.5154461749676487e6,1.3988741110201513e6,1.7070409897078478e6,0.48587667208945706,1.0970822665824017e-6,5.0761730510394,117.78465914726257,50.33
8,Drahi_8.csv,6,6,4,7776,0.6,100.0,10.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.5814518721350804e6,1.5814518721350788e6,1.4104809944084284e6,2.1132788961502556e6,0.8476629706789786,7.981996016460418e-6,47.512284451683925,83.93887400627136,56.14
9,Drahi_9.csv,6,6,4,7776,0.2,100.0,10.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,843394.4756220505,843394.4756220328,709076.725903037,1.0046587628482427e6,0.3891670907454214,1.1242901840667955e-5,2.3655293457572593,29.06931710243225,11.57
9,Drahi_9.csv,6,6,4,7776,0.2,100.0,20.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,814321.3682343961,814321.3682343927,667131.3872873294,1.0499604149544796e6,0.40506858924281847,1.3432192330912997e-5,1.7054613061275117,68.29776501655579,44.92
9,Drahi_9.csv,6,6,4,7776,0.6,100.0,10.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,960361.442062725,960361.4420627075,723783.4880818708,1.4324491337026542e6,0.41083125217908906,2.877357905623045e-5,2.5664116736540934,43.72279500961304,26.7
9,Drahi_9.csv,6,6,4,7776,0.6,100.0,20.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,731360.250005942,731360.2500060104,602006.5866463312,824717.4386492323,0.24452841497643152,8.575424110846606e-6,33.55251806750024,32.697903871536255,17.21
9,Drahi_9.csv,6,6,4,7776,0.2,100.0,10.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4325659684823721e6,1.432565968482416e6,1.3696751499707107e6,1.5339838170847623e6,0.3258256799334081,1.3279411442652752e-7,2.829917853997892,65.0259940624237,34.56
9,Drahi_9.csv,6,6,4,7776,0.2,100.0,20.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4623472573205722e6,1.4623472573205822e6,1.3367111052851393e6,1.5627073204048062e6,0.4040004430934546,4.844218642597561e-7,2.7647716435063914,65.13305282592773,36.21
9,Drahi_9.csv,6,6,4,7776,0.6,100.0,10.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.5125815934602872e6,1.512581593460315e6,1.37170697257412e6,1.6213765449376306e6,0.6909847056936376,3.0997682825865147e-6,57.29813265161796,83.22332310676575,48.31
9,Drahi_9.csv,6,6,4,7776,0.6,100.0,20.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4591110885775916e6,1.4591110885775862e6,1.3314961679901532e6,1.7301101976364243e6,0.3975895615095548,0.00013960319669359232,5.4842239138488384,66.82752799987793,37.8
10,Drahi_10.csv,6,6,4,7776,0.2,100.0,10.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,736870.8907761618,736870.8907761639,684155.6630987419,786794.8754385523,0.1518742433456425,1.3584366693769355e-6,1.2190992949021335,32.66580295562744,16.47
10,Drahi_10.csv,6,6,4,7776,0.2,100.0,20.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,711355.6655702599,711355.6655702627,638421.4153353965,808196.4974402207,0.27847888910661156,2.444014672141048e-6,1.9278214186923,37.41512680053711,23.97
10,Drahi_10.csv,6,6,4,7776,0.6,100.0,10.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,598773.2139612435,598773.2139612518,470347.14280294,771914.1781644571,0.26548374422336724,8.117710187899666e-6,3.733262851503732,27.095868349075317,15.92
10,Drahi_10.csv,6,6,4,7776,0.6,100.0,20.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,746329.8411467738,746329.8411467761,631544.4662778457,849580.5671684151,0.17158734434270814,9.073856684438006e-6,1.678433098884256,22.075464963912964,10.57
10,Drahi_10.csv,6,6,4,7776,0.2,100.0,10.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4583529540016844e6,1.4583529540016856e6,1.3771876930078843e6,1.5432931318316178e6,0.4311263321568828,4.340632950639924e-6,3.3732143017795106,40.10524296760559,17.19
10,Drahi_10.csv,6,6,4,7776,0.2,100.0,20.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4301636813161788e6,1.430163681316115e6,1.3008795099234432e6,1.581292542792649e6,0.6538979047861595,2.8832801754586313e-5,4.869569219681495,55.31016278266907,36.83
10,Drahi_10.csv,6,6,4,7776,0.6,100.0,10.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.5503149966297525e6,1.5503149966297275e6,1.4679152971405576e6,1.8255826192164284e6,0.711337650002417,8.70807456375362e-7,19.59711776494687,48.974124908447266,32.39
10,Drahi_10.csv,6,6,4,7776,0.6,100.0,20.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.5853048518797366e6,1.5853048518797345e6,1.4425764363511198e6,1.7909052913014959e6,0.5624974883597271,1.2336851407541163e-5,8.2093920659615,37.338501930236816,19.49
8,Drahi_8.csv,6,6,4,7776,0.6,100.0,20.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.498522235665048e6,1.4985222356649372e6,1.3354210146102963e6,1.7944452293282936e6,1.3932118058672072,1.4125382366191308e-5,79.90238085484725,47.3513240814209,23.58
