InstanceNo,InstanceFile,NBstage,Childs,Periods,#scen,Theta,Avg_d,Dev_d,J,Fairness,House,InstFolder,Status,FairnessGap,AbsFairnessGap,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,5,SA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,373.4192035020242,373.4192035020242,19.14839768409729,8.21
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,5,SA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-553.1690797399278,553.1690797399278,19.14839768409729,8.21
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,5,SA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-187.60268721002012,187.60268721002012,19.14839768409729,8.21
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,5,SA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-99.02408425614067,99.02408425614067,19.14839768409729,8.21
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,5,SA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,466.3766477040472,466.3766477040472,19.14839768409729,8.21
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,20.0,5,SA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,527.3928357039858,527.3928357039858,19.179058074951172,11.38
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,20.0,5,SA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-158.21764193497802,158.21764193497802,19.179058074951172,11.38
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,20.0,5,SA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-271.9791616782495,271.9791616782495,19.179058074951172,11.38
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,20.0,5,SA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-120.80077553121919,120.80077553121919,19.179058074951172,11.38
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,20.0,5,SA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,23.604743440318998,23.604743440318998,19.179058074951172,11.38
1,Drahi_1.csv,6,6,4,7776,0.6,100.0,10.0,5,SA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,203.1608257229709,203.1608257229709,20.947865962982178,12.43
1,Drahi_1.csv,6,6,4,7776,0.6,100.0,10.0,5,SA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-66.6586695254955,66.6586695254955,20.947865962982178,12.43
1,Drahi_1.csv,6,6,4,7776,0.6,100.0,10.0,5,SA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,508.36677631427665,508.36677631427665,20.947865962982178,12.43
1,Drahi_1.csv,6,6,4,7776,0.6,100.0,10.0,5,SA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,213.66926776790206,213.66926776790206,20.947865962982178,12.43
1,Drahi_1.csv,6,6,4,7776,0.6,100.0,10.0,5,SA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-858.5382002797651,858.5382002797651,20.947865962982178,12.43
1,Drahi_1.csv,6,6,4,7776,0.6,100.0,20.0,5,SA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-278.6277163910927,278.6277163910927,16.2356219291687,7.47
1,Drahi_1.csv,6,6,4,7776,0.6,100.0,20.0,5,SA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-515.4157011228926,515.4157011228926,16.2356219291687,7.47
1,Drahi_1.csv,6,6,4,7776,0.6,100.0,20.0,5,SA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,290.21740146346565,290.21740146346565,16.2356219291687,7.47
1,Drahi_1.csv,6,6,4,7776,0.6,100.0,20.0,5,SA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-124.744531033346,124.744531033346,16.2356219291687,7.47
1,Drahi_1.csv,6,6,4,7776,0.6,100.0,20.0,5,SA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,628.5705470836492,628.5705470836492,16.2356219291687,7.47
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,10,SA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1106.3512607937828,1106.3512607937828,36.64369511604309,16.94
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,10,SA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-398.9028746035078,398.9028746035078,36.64369511604309,16.94
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,10,SA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-97.7176185092485,97.7176185092485,36.64369511604309,16.94
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,10,SA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-463.30286265656787,463.30286265656787,36.64369511604309,16.94
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,10,SA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-572.4058554405824,572.4058554405824,36.64369511604309,16.94
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,10,SA,6,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,167.39004988766283,167.39004988766283,36.64369511604309,16.94
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,10,SA,7,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,243.4459437413734,243.4459437413734,36.64369511604309,16.94
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,10,SA,8,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-118.50236569489334,118.50236569489334,36.64369511604309,16.94
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,10,SA,9,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,62.58093331946975,62.58093331946975,36.64369511604309,16.94
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,10,SA,10,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,71.0633891624625,71.0633891624625,36.64369511604309,16.94
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,20.0,10,SA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,2061.581353352957,2061.581353352957,43.34181499481201,24.97
