InstanceNo,InstanceFile,NBstage,Childs,Periods,#scen,Theta,Avg_d,Dev_d,J,Fairness,House,InstFolder,Status,PVReceivedExpected,PVReceivedMin,PVReceivedMax,CostExpected,CostMin,CostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,5,SA,1,inst/inst2020,true,286.57219715532415,2.717186463802845,641.2933025540891,105548.18908360452,40930.06993910481,153304.06991757592,0.49116419007082446,0.00018554503669568275,1.3545672837679226,5.340766191482544,1.35
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,5,SA,2,inst/inst2020,true,286.1630208434097,18.551687810711687,736.6092250725404,105438.64021824191,35636.982219626734,156399.33409399336,0.4707353563154118,0.0020819911905635047,1.4032698874596758,5.340766191482544,1.35
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,5,SA,3,inst/inst2020,true,101.64885547359553,6.9529522504945165,295.4240573319323,139098.0425854612,115870.96111001381,161939.95206043057,0.5620539642108294,0.19006095744107585,0.9284552138244782,5.340766191482544,1.35
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,5,SA,4,inst/inst2020,true,136.78265446668343,86.59960983522325,209.04086397092854,135736.26521010496,128599.83350896381,142189.7589052618,0.4375927865282263,0.17122638857568306,0.6410705897556774,5.340766191482544,1.35
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,5,SA,5,inst/inst2020,true,261.78364291610615,119.56758575456786,535.0647146848268,104001.09212027055,47569.02157300571,134861.97462341242,0.4447016081870967,0.0002835315730320924,1.6339182140152613,5.340766191482544,1.35
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,20.0,5,SA,1,inst/inst2020,true,173.69081629112128,49.21281686292868,410.64753966526644,154474.8440195037,117667.10868981469,188492.0673201168,0.6934426911169457,0.12746405871929675,0.9790763200350578,2.9668259620666504,1.72
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,20.0,5,SA,2,inst/inst2020,true,172.52949443007302,47.42779649600269,405.10305834000997,151755.21409404758,106338.64620159885,191348.50961191073,0.5870412887638189,0.0013389569208479642,0.9766113928919778,2.9668259620666504,1.72
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,20.0,5,SA,3,inst/inst2020,true,308.5282655949209,56.54514834089323,618.9055372280554,97600.39038798881,67955.08545250444,149606.67406306314,0.7640092396892538,0.005997916674611588,1.852093904455334,2.9668259620666504,1.72
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,20.0,5,SA,4,inst/inst2020,true,304.7159239513171,56.97915104797189,626.9166061262537,101053.025901398,52380.333538814004,150149.13555071436,0.8128220322262399,0.010913173706337884,1.718983383993947,2.9668259620666504,1.72
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,20.0,5,SA,5,inst/inst2020,true,188.37712886375982,95.59442089034309,275.00056930740595,131895.3546229143,120054.92759669016,147149.03997381072,0.2376543490641302,0.001008548548451694,0.5919612014102915,2.9668259620666504,1.72
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,10.0,5,SA,1,inst/inst2020,true,233.14721170353008,2.393323559874247,474.46862583597834,141254.6028045789,103689.45211140634,160667.223236535,0.5760217286018484,0.00044102296968329347,2.7139974444464587,1.8653831481933594,0.8300000000000001
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,10.0,5,SA,2,inst/inst2020,true,502.60466625729487,4.732731945580501,1360.665749216854,178071.34769260162,98614.42081644987,356653.3122802854,1.159688526932017,0.006182846230183147,2.66331899530325,1.8653831481933594,0.8300000000000001
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,10.0,5,SA,3,inst/inst2020,true,225.81370011103954,2.381251256210056,540.4338863665897,141731.6986760541,110402.6523012568,159173.78959821234,0.5832294146516438,0.0011154244332777237,1.6399227724120946,1.8653831481933594,0.8300000000000001
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,10.0,5,SA,4,inst/inst2020,true,229.49591070873268,2.385596287095481,588.1262158751789,141532.84684376552,102916.38787504383,163771.02456302027,0.5931391866594671,0.009873585793673546,2.8587064334825016,1.8653831481933594,0.8300000000000001
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,10.0,5,SA,5,inst/inst2020,true,223.862521918576,2.378411788955159,556.0734903701695,141913.63144389598,107385.089136519,161262.61545818218,0.6151788931696637,0.0024787718508297654,3.324285099711604,1.8653831481933594,0.8300000000000001
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,20.0,5,SA,1,inst/inst2020,true,230.20969575836597,2.495146180461113e-7,597.8639567591858,148934.16265734157,104334.2565539057,196679.50721648734,0.7530294455784934,6.993596457183064e-5,2.459886544476439,2.6161279678344727,1.38
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,20.0,5,SA,2,inst/inst2020,true,224.4146125683705,19.476967329651373,510.0970183180336,145663.66381385122,119574.48524482342,174635.16579656207,0.603887805183169,0.00012389198753846596,4.279614789987367,2.6161279678344727,1.38
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,20.0,5,SA,3,inst/inst2020,true,228.96499827036862,5.47449442258855,556.640797077276,137014.5466484921,111637.72599118322,163933.4519123291,0.5253180558565564,0.00023418502191733238,2.337215343126538,2.6161279678344727,1.38
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,20.0,5,SA,4,inst/inst2020,true,232.08059501216164,2.495146180461113e-7,589.2509066785578,147978.77083294134,95438.92918352998,195524.94853416394,0.6980438278137348,0.0003949131944386281,3.3889191873561244,2.6161279678344727,1.38
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,20.0,5,SA,5,inst/inst2020,true,487.16851703966955,2.495146180461113e-7,1157.8156884478974,178753.01262646704,88541.77861681682,309255.72128265235,0.8664945932260261,0.000702441339591877,2.9534519649870337,2.6161279678344727,1.38
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,10,SA,1,inst/inst2020,true,82.98364347203187,32.71268538884905,155.98473240456116,162967.42719977017,157990.02819972346,166616.68899929008,0.674262913065615,0.004949720985431954,0.9174594221791678,6.834961891174316,4.140000000000001
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,10,SA,2,inst/inst2020,true,86.17105570537785,24.602650962808085,233.15221241758636,144957.21774613817,111728.70797774158,164818.4075987712,0.7242088440981346,0.0012537857387662332,3.6501989286320056,6.834961891174316,4.140000000000001
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,10,SA,3,inst/inst2020,true,96.83657163915707,18.184562405616745,205.42858681946893,136166.7095901006,112526.06897168166,160464.87916330487,1.929909884139986,0.2322873138116991,4.529439988127126,6.834961891174316,4.140000000000001
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,10,SA,4,inst/inst2020,true,68.668983172441,24.219393146287924,107.0846172319959,156929.72837782625,151694.47687226153,161098.90360025075,0.6936252657770988,0.020811505840835156,0.9525460152444579,6.834961891174316,4.140000000000001
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,10,SA,5,inst/inst2020,true,74.19019233017531,20.010595821290785,126.22968221266702,162540.14310450066,147779.04269776854,170768.5045475609,0.6195989976955424,7.61585205359221e-5,1.2701212562481032,6.834961891174316,4.140000000000001
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,10,SA,6,inst/inst2020,true,71.00071488259208,18.661950329026855,172.36773709958476,152602.94961028872,139720.90680688046,157221.40303347775,0.8172031506632585,0.5613979553827927,0.9615795299950167,6.834961891174316,4.140000000000001
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,10,SA,7,inst/inst2020,true,86.12006308729902,24.609393881860562,196.1204337341977,145443.4515292336,123107.78031572537,170036.5589173732,0.6666449063067788,0.0003890569714887658,3.724243601750113,6.834961891174316,4.140000000000001
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,10,SA,8,inst/inst2020,true,70.69758113843451,26.68806596294789,123.14326339543791,163169.81206703052,155023.65623422482,169782.4682132307,0.8661836290303089,0.7733704875273335,0.9590267585063129,6.834961891174316,4.140000000000001
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,10,SA,9,inst/inst2020,true,115.76516392124668,2.7122721143534572e-6,347.90274738401996,136995.71839550897,101044.09209085457,162233.1319572167,1.6244090650891414,0.00036365487593099883,5.5534595903366455,6.834961891174316,4.140000000000001
