InstanceNo,InstanceFile,NBstage,Childs,Periods,#scen,Theta,Avg_d,Dev_d,J,Fairness,InstFolder,Status,ExpectedCost,ScenarioCostExpected,ScenarioCostMin,ScenarioCostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
5,Drahi_5.csv,6,4,4,1024,0.6,100.0,10.0,10,PEA,inst/inst2020,true,1.358564986004037e6,1.3585649860040392e6,1.1779570904951787e6,1.5735810634247134e6,0.5571545087918941,3.318474064275035e-5,8.376631207531226,3.964890956878662,2.25
5,Drahi_5.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,inst/inst2020,true,1.4878867437385905e6,1.4878867437385933e6,1.2511116871094378e6,1.7669517506030558e6,0.5160001668524661,2.3677123379004777e-5,9.306981799943772,4.7248618602752686,2.4
6,Drahi_6.csv,6,4,4,1024,0.2,100.0,10.0,5,PEA,inst/inst2020,true,729073.904995251,729073.9049952504,643884.5460658758,869657.6792167553,0.19842774464866225,8.478893869575449e-7,1.4936265387956944,2.5714709758758545,1.45
6,Drahi_6.csv,6,4,4,1024,0.2,100.0,20.0,5,PEA,inst/inst2020,true,755770.2696335078,755770.2696335079,619360.675820535,881957.6911047768,0.24936154349916761,6.9569782050232e-5,2.629153100352183,3.1551220417022705,1.95
6,Drahi_6.csv,6,4,4,1024,0.6,100.0,10.0,5,PEA,inst/inst2020,true,785648.1557555139,785648.1557555132,618205.073790144,1.0328602907180006e6,0.34111853524966385,8.409012470669464e-5,2.5108192087068537,2.6033759117126465,1.51
6,Drahi_6.csv,6,4,4,1024,0.6,100.0,20.0,5,PEA,inst/inst2020,true,727696.7764167895,727696.7764167903,562573.955066584,1.0741360632447738e6,0.5133155439791995,2.752319914376855e-5,3.9043409581565434,2.4669089317321777,1.26
6,Drahi_6.csv,6,4,4,1024,0.2,100.0,10.0,10,PEA,inst/inst2020,true,1.3171636733763842e6,1.3171636733763823e6,1.1970065513671767e6,1.4058595290948716e6,0.457889996284835,5.11186477781931e-5,3.1461077837527758,4.132751941680908,2.06
6,Drahi_6.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,inst/inst2020,true,1.344986539717194e6,1.3449865397171944e6,1.1758474881756755e6,1.5150053972712373e6,0.46769765521338225,6.212845691358322e-5,2.75087101787091,4.261554002761841,2.0300000000000002
6,Drahi_6.csv,6,4,4,1024,0.6,100.0,10.0,10,PEA,inst/inst2020,true,1.4067367821144178e6,1.4067367821144164e6,1.226270883385866e6,1.6501338400387224e6,0.40740442141634375,0.00010466301562638967,2.527138330633269,4.559484958648682,2.88
6,Drahi_6.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,inst/inst2020,true,1.3439956134785449e6,1.3439956134785495e6,1.0340748024466804e6,1.5547776057298498e6,0.5992661043972983,0.0006353554361767709,7.959918965134489,3.5174710750579834,1.37
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,10.0,5,PEA,inst/inst2020,true,624667.6572965009,624667.6572965004,529883.4814268864,729030.9434903308,0.18885590131710653,4.77469747207025e-5,1.4880391948813914,2.9369959831237793,1.8
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,20.0,5,PEA,inst/inst2020,true,762235.1655176359,762235.1655176352,699209.1096982621,820426.4051353976,0.11724020357364116,0.0001345949845608938,0.442249950421876,2.266632318496704,1.1
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,10.0,5,PEA,inst/inst2020,true,753597.6836450528,753597.6836450527,600012.1731461837,1.081144577540777e6,0.46924662361885194,0.00011285161867895547,3.870198068434939,2.6019680500030518,1.51
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,20.0,5,PEA,inst/inst2020,true,611421.4553312573,611421.4553312572,445168.47341390414,798052.8193528599,0.4913660391477986,0.00013285858086111127,4.9282635081756965,2.6120288372039795,1.42
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,10.0,10,PEA,inst/inst2020,true,1.3368910304415168e6,1.3368910304415151e6,1.2480291326087376e6,1.4478225984099265e6,0.4379700448792554,1.2479377986118239e-5,2.3960835556729085,4.449273109436035,2.36
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,inst/inst2020,true,1.3229785685242955e6,1.3229785685242936e6,1.2437118543767803e6,1.4345657691778955e6,0.30282766737611827,8.714442326739496e-5,2.1090311064200487,4.225129842758179,2.55
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,10.0,10,PEA,inst/inst2020,true,1.3388580659812698e6,1.3388580659812668e6,993944.0071839693,1.5799171676163047e6,0.6391146402894305,5.159647115670889e-5,5.213330174814959,4.657222032546997,2.4699999999999998
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,inst/inst2020,true,1.4180959440737283e6,1.4180959440737292e6,1.2045710521810916e6,1.6229558985516522e6,0.41854519549342417,7.914625232768803e-5,3.36494760379516,4.66419792175293,2.98
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,10.0,5,PEA,inst/inst2020,true,761554.7394951871,761554.7394951885,656757.5909409461,849613.4353371841,0.19075666478475395,0.0007193345359123122,1.651477606311058,1.7680237293243408,0.6000000000000001
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,20.0,5,PEA,inst/inst2020,true,716234.0861788207,716234.0861788184,648681.1334328633,803542.5313347047,0.10523829453948194,7.29653829032525e-6,0.5586929547769073,1.8969268798828125,0.9199999999999999
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,10.0,5,PEA,inst/inst2020,true,774220.5257177079,774220.5257177075,589078.8349808621,1.0048011114464111e6,0.47293243696893267,0.0,4.307014190399825,2.545563220977783,1.41
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,20.0,5,PEA,inst/inst2020,true,614236.1192797007,614236.1192797006,388880.4165879728,813997.7406190706,0.4631982958296399,1.4189213601938248e-5,3.891079851284848,2.7377562522888184,1.6600000000000001
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,10.0,10,PEA,inst/inst2020,true,1.4883372161252783e6,1.488337216125278e6,1.3475796710646793e6,1.7017868171521628e6,0.3002557085146534,5.924674417066693e-5,4.080442655042946,5.347394943237305,3.4400000000000004
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,inst/inst2020,true,1.3924743495859993e6,1.3924743495860007e6,1.2574201139742997e6,1.5153901413686802e6,0.3587509607658978,3.0585815466000416e-5,2.806459525316803,5.261258125305176,3.02
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,10.0,10,PEA,inst/inst2020,true,1.417228357416993e6,1.4172283574169881e6,1.2411715406684538e6,1.7340445680080499e6,0.3872209760339857,3.0376678749660733e-5,3.025510117483758,4.6309990882873535,2.4299999999999997
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,inst/inst2020,true,1.311585449360941e6,1.3115854493609418e6,1.103882175280109e6,1.5938006810183143e6,0.4583295439248266,4.550639918137608e-5,5.306529424746379,4.524428844451904,2.36
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,10.0,5,PEA,inst/inst2020,true,579509.9561633795,579509.9561633792,480804.92615082714,679138.3677211178,0.31790744400034293,0.00012204529425495912,1.2482830681434083,1.8321561813354492,0.65
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,20.0,5,PEA,inst/inst2020,true,613795.2089317571,613795.2089317555,484250.39675174514,724943.7232427169,0.2979490563533238,0.00015932909044642527,1.2613405387437735,2.291543960571289,1.35
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,10.0,5,PEA,inst/inst2020,true,773064.939828278,773064.93982828,635980.4628769773,990034.9420457854,0.4005766221779001,0.00012364194134703644,4.129613254104915,1.8252532482147217,0.89
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,20.0,5,PEA,inst/inst2020,true,622363.6679935621,622363.667993562,400006.69749949436,841744.4315306998,0.494681971514788,0.0,4.545604772926523,2.7131998538970947,1.5899999999999999
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,10.0,10,PEA,inst/inst2020,true,1.3299694885703798e6,1.3299694885703824e6,1.238219167691431e6,1.4147915701853486e6,0.3480681795713926,2.906647880838487e-5,1.4003946541573518,4.565599203109741,2.51
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,inst/inst2020,true,1.4136051340745892e6,1.4136051340745932e6,1.2510141078250187e6,1.540072420327238e6,0.2689964635006923,9.089961808613668e-6,2.11842774607136,4.892019987106323,2.9400000000000004
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,10.0,10,PEA,inst/inst2020,true,1.4072680433737854e6,1.4072680433737854e6,1.2517867276635366e6,1.530998555583886e6,0.616284274735192,8.101888178940357e-5,7.476257577839701,4.855055093765259,2.56
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,inst/inst2020,true,1.4686000179351522e6,1.4686000179351554e6,1.2627097865254316e6,1.6541256832668819e6,0.5038244290723444,0.00011138984705457348,8.348105380684409,4.8371288776397705,2.7
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,10.0,5,PEA,inst/inst2020,true,570440.4463548713,570440.4463548708,491615.70188958274,638817.5114084622,0.37144077024544847,0.00023644750124045784,1.1386990742860323,1.7434027194976807,0.62
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,20.0,5,PEA,inst/inst2020,true,579186.0924024895,579186.0924024893,479841.60633405077,696515.0924848975,0.25807407407459043,1.8264003632261738e-5,0.9526406530117655,2.371959924697876,1.29
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,10.0,5,PEA,inst/inst2020,true,702622.8126393757,702622.8126393765,644201.8181693921,760593.9537991618,0.12746212857304737,7.62163939048204e-5,1.0134153859290569,2.7807180881500244,1.57
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,20.0,5,PEA,inst/inst2020,true,781146.8880141308,781146.8880141315,665931.3690766053,953002.2531221743,0.38499307191398374,0.0001467814316965944,4.386557942025893,2.4601099491119385,1.3399999999999999
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,10.0,10,PEA,inst/inst2020,true,1.4580565420491328e6,1.4580565420491302e6,1.3817516931166258e6,1.5453143208675617e6,0.3582755855839706,2.312704472889764e-5,2.9880789073125498,4.456486225128174,2.1900000000000004
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,20.0,10,PEA,inst/inst2020,true,1.489268631453773e6,1.4892686314537735e6,1.3955466936527665e6,1.5797726618865791e6,0.2673753724666802,9.946062942228527e-5,1.5803986556260983,4.981784820556641,2.85
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,10.0,10,PEA,inst/inst2020,true,1.5331407772305666e6,1.5331407772305652e6,1.4146174352786914e6,1.6332908160281593e6,0.5809090425603751,0.0,9.597766062440531,5.009318828582764,2.95
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,20.0,10,PEA,inst/inst2020,true,1.420658086519524e6,1.4206580865195256e6,1.2149607717478168e6,1.5933299271229655e6,0.7254506621111723,0.0001268155675274598,7.500868608783102,4.450286149978638,2.06
