ConfigID,Fairness,ConditionalStage,Node,NodeStage,NodeProbability,House,ConditionalPV,ConditionalESS,ConditionalPVPlusESS,ConditionalSavings,ConditionalTarget,ConditionalGap,AbsoluteConditionalGap
C0005,CLEXMMFSA,2,13,2,0.5,4,45.92852970955952,8.69283093315992,54.62136064271944,4077.9229589912866,,,
C0005,CLEXMMFSA,2,13,2,0.5,5,5.350786106597624,16.0,21.350786106597624,4076.830400101957,,,
C0005,CLEXMMFSA,2,25,2,0.5,1,24.446149501464085,20.0,44.446149501464085,4208.034938142548,,,
C0005,CLEXMMFSA,2,25,2,0.5,2,79.19774720100601,0.0,79.19774720100601,4246.496938141558,,,
C0005,CLEXMMFSA,2,25,2,0.5,3,75.59114182049558,20.18716906684008,95.77831088733566,4208.034938142548,,,
C0005,CLEXMMFSA,2,25,2,0.5,4,58.93972762468494,8.69283093315992,67.63255855784486,4208.034938142548,,,
C0005,CLEXMMFSA,2,25,2,0.5,5,10.17957419612506,12.0,22.17957419612506,4208.034938142548,,,
C0006,CLEXMMFSA,3,21,3,0.0625,1,382.4817640419217,15.0,397.4817640419217,10491.772420364585,,,
C0006,CLEXMMFSA,3,21,3,0.0625,2,53.861328568135654,0.5463395680232299,54.40766813615888,10491.77242036452,,,
C0006,CLEXMMFSA,3,21,3,0.0625,3,62.63662046765375,12.0,74.63662046765376,10491.772420364108,,,
C0006,CLEXMMFSA,3,21,3,0.0625,4,59.12851831056173,1.4650000000000032,60.593518310561734,10491.772420364612,,,
C0006,CLEXMMFSA,3,21,3,0.0625,5,299.17769212452674,17.0,316.17769212452674,10491.772420364592,,,
C0006,CLEXMMFSA,3,25,3,0.0625,1,441.72713050576425,18.6875,460.41463050576425,15916.526601464775,,,
C0006,CLEXMMFSA,3,25,3,0.0625,2,96.5645512877642,0.0,96.5645512877642,15916.526601464537,,,
C0006,CLEXMMFSA,3,25,3,0.0625,3,62.63662046765375,12.0,74.63662046765376,15916.526601464611,,,
C0006,CLEXMMFSA,3,25,3,0.0625,4,93.18093066837874,0.0,93.18093066837874,15916.526601464515,,,
C0006,CLEXMMFSA,3,25,3,0.0625,5,1043.9051439693062,13.3125,1057.2176439693062,15916.526601464691,,,
C0006,CLEXMMFSA,3,29,3,0.0625,1,637.8745681882764,14.875,652.7495681882764,13952.568138897695,,,
C0006,CLEXMMFSA,3,29,3,0.0625,2,79.97367858846178,0.0,79.97367858846178,13952.568138897424,,,
C0006,CLEXMMFSA,3,29,3,0.0625,3,62.63662046765375,12.0,74.63662046765376,13952.568138897543,,,
C0006,CLEXMMFSA,3,29,3,0.0625,4,81.98124920655204,0.0,81.98124920655204,13952.568138897765,,,
C0006,CLEXMMFSA,3,29,3,0.0625,5,623.4802789450079,17.125,640.6052789450079,13952.56813889765,,,
C0006,CLEXMMFSA,3,33,3,0.0625,1,692.9817771272546,11.5625,704.5442771272546,12250.957142573992,,,
C0006,CLEXMMFSA,3,33,3,0.0625,2,66.03568617472047,0.0,66.03568617472047,12250.957142573912,,,
C0006,CLEXMMFSA,3,33,3,0.0625,3,62.63662046765375,12.0,74.63662046765376,12250.95714257368,,,
C0006,CLEXMMFSA,3,33,3,0.0625,4,71.84097649614245,0.0,71.84097649614245,12250.957142573876,,,
C0006,CLEXMMFSA,3,33,3,0.0625,5,294.47071706972315,20.4375,314.90821706972315,12250.957142573883,,,
C0006,CLEXMMFSA,3,37,3,0.0625,1,848.0013198456332,14.84675866909072,862.848078514724,13617.246600385986,,,
C0006,CLEXMMFSA,3,37,3,0.0625,2,68.61852033409936,0.8300000000000005,69.44852033409936,13617.246600386217,,,
C0006,CLEXMMFSA,3,37,3,0.0625,3,81.84629727817182,8.0,89.84629727817182,13617.246600385659,,,
C0006,CLEXMMFSA,3,37,3,0.0625,4,66.84643046103224,2.489999999999997,69.33643046103224,13617.246600385886,,,
C0006,CLEXMMFSA,3,37,3,0.0625,5,510.8961326582693,17.15324133090928,528.0493739891785,13617.246600385964,,,
C0006,CLEXMMFSA,3,41,3,0.0625,1,296.39934863004993,22.625,319.02434863004993,14066.358952736744,,,
C0006,CLEXMMFSA,3,41,3,0.0625,2,72.09566178991132,0.8300000000000001,72.92566178991132,14066.358952736678,,,
C0006,CLEXMMFSA,3,41,3,0.0625,3,81.84629727817182,8.0,89.84629727817182,14066.358952736433,,,
C0006,CLEXMMFSA,3,41,3,0.0625,4,69.72435271472565,2.489999999999997,72.21435271472565,14066.358952736857,,,
C0006,CLEXMMFSA,3,41,3,0.0625,5,864.4511968783119,9.375,873.8261968783119,14066.358952736664,,,
C0006,CLEXMMFSA,3,45,3,0.0625,1,390.79751011726785,16.8125,407.61001011726785,11322.815799807973,,,
C0006,CLEXMMFSA,3,45,3,0.0625,2,47.57084157943871,11.228798084873565,58.799639664312274,11322.815799807933,,,
C0006,CLEXMMFSA,3,45,3,0.0625,3,81.84629727817182,8.0,89.84629727817182,11322.81579980768,,,
C0006,CLEXMMFSA,3,45,3,0.0625,4,55.76830018143189,2.5375000000000014,58.30580018143189,11322.815799807799,,,
C0006,CLEXMMFSA,3,45,3,0.0625,5,467.4523972067152,15.1875,482.6398972067152,11322.81579980805,,,
C0006,CLEXMMFSA,3,49,3,0.0625,1,387.9848767925351,18.75,406.7348767925351,15036.698225383743,,,
C0006,CLEXMMFSA,3,49,3,0.0625,2,77.90002407304418,1.6599999999999988,79.56002407304418,15036.698225383672,,,
C0006,CLEXMMFSA,3,49,3,0.0625,3,81.84629727817182,8.0,89.84629727817182,15036.698225383427,,,
C0006,CLEXMMFSA,3,49,3,0.0625,4,77.65055888563084,1.6599999999999988,79.31055888563084,15036.698225383489,,,
C0006,CLEXMMFSA,3,49,3,0.0625,5,1077.1408337937528,13.25,1090.3908337937528,15036.698225383638,,,
C0006,CLEXMMFSA,3,53,3,0.0625,1,887.2927006108894,17.9375,905.2302006108894,17269.160838431897,,,
C0006,CLEXMMFSA,3,53,3,0.0625,2,91.53655035976884,2.490000000000003,94.02655035976885,17269.160838432166,,,
C0006,CLEXMMFSA,3,53,3,0.0625,3,70.87152893932355,8.0,78.87152893932355,17269.160838432086,,,
C0006,CLEXMMFSA,3,53,3,0.0625,4,107.01359171739678,0.8300000000000012,107.84359171739678,17269.16083843192,,,
C0006,CLEXMMFSA,3,53,3,0.0625,5,855.4778956651006,14.0625,869.5403956651006,17269.16083843208,,,
C0006,CLEXMMFSA,3,57,3,0.0625,1,728.5385884740153,15.9375,744.4760884740153,14400.916233189771,,,
C0006,CLEXMMFSA,3,57,3,0.0625,2,75.64110608558873,1.660000000000003,77.30110608558873,14400.916233189728,,,
C0006,CLEXMMFSA,3,57,3,0.0625,3,70.87152893932355,8.0,78.87152893932355,14400.916233189826,,,
C0006,CLEXMMFSA,3,57,3,0.0625,4,82.32258339157374,1.660000000000003,83.98258339157374,14400.91623318997,,,
C0006,CLEXMMFSA,3,57,3,0.0625,5,636.75698506003,16.0625,652.81948506003,14400.91623318971,,,
C0006,CLEXMMFSA,3,61,3,0.0625,1,446.20714246677335,13.9375,460.14464246677335,13454.062363665471,,,
C0006,CLEXMMFSA,3,61,3,0.0625,2,69.34560040567814,1.660000000000003,71.00560040567814,13454.062363665398,,,
C0006,CLEXMMFSA,3,61,3,0.0625,3,70.87152893932355,8.0,78.87152893932355,13454.062363665587,,,
C0006,CLEXMMFSA,3,61,3,0.0625,4,75.21984555196636,1.660000000000003,76.87984555196635,13454.062363665535,,,
C0006,CLEXMMFSA,3,61,3,0.0625,5,645.323892240148,18.0625,663.386392240148,13454.062363665427,,,
C0006,CLEXMMFSA,3,65,3,0.0625,1,814.6349441583549,16.000183613046083,830.6351277714009,14933.831650491251,,,
C0006,CLEXMMFSA,3,65,3,0.0625,2,79.13291760203971,1.660000000000003,80.79291760203971,14933.831650491058,,,
C0006,CLEXMMFSA,3,65,3,0.0625,3,70.87152893932355,8.0,78.87152893932355,14933.831650491271,,,
C0006,CLEXMMFSA,3,65,3,0.0625,4,86.37167207749029,1.660000000000003,88.03167207749028,14933.831650491144,,,
C0006,CLEXMMFSA,3,65,3,0.0625,5,495.3242133898897,15.999816386953917,511.3240297768436,14933.83165049115,,,
C0006,CLEXMMFSA,3,69,3,0.0625,1,624.3803548448027,15.375,639.7553548448027,14927.666575364698,,,
C0006,CLEXMMFSA,3,69,3,0.0625,2,68.56611660369391,6.947534549155719,75.51365115284963,14927.666575364388,,,
C0006,CLEXMMFSA,3,69,3,0.0625,3,91.73832958857749,8.0,99.73832958857749,14927.666575364628,,,
C0006,CLEXMMFSA,3,69,3,0.0625,4,75.20079700024482,0.0,75.20079700024482,14927.666575364332,,,
C0006,CLEXMMFSA,3,69,3,0.0625,5,770.5444553942996,16.625,787.1694553942996,14927.666575364756,,,
C0006,CLEXMMFSA,3,73,3,0.0625,1,795.6847392703849,12.625,808.3097392703849,13172.978178570203,,,
C0006,CLEXMMFSA,3,73,3,0.0625,2,55.5767439507691,12.645876969746237,68.22262092051534,13290.223894015038,,,
C0006,CLEXMMFSA,3,73,3,0.0625,3,91.73832958857749,8.0,99.73832958857749,13316.136896314329,,,
C0006,CLEXMMFSA,3,73,3,0.0625,4,65.52454266625487,2.0,67.52454266625487,13290.223894015104,,,
C0006,CLEXMMFSA,3,73,3,0.0625,5,509.5840237478308,19.375,528.9590237478308,13172.97817857014,,,
C0006,CLEXMMFSA,3,77,3,0.0625,1,596.6320181411512,19.1875,615.8195181411512,15115.47406946985,,,
C0006,CLEXMMFSA,3,77,3,0.0625,2,71.85986284992326,4.465000000000003,76.32486284992326,15115.474069469763,,,
C0006,CLEXMMFSA,3,77,3,0.0625,3,91.73832958857749,8.0,99.73832958857749,15115.47406946987,,,
C0006,CLEXMMFSA,3,77,3,0.0625,4,74.55192778468995,1.578204564972662,76.13013234966262,15115.474069470098,,,
C0006,CLEXMMFSA,3,77,3,0.0625,5,850.5022295596501,12.8125,863.3147295596501,15115.474069469894,,,
C0006,CLEXMMFSA,3,81,3,0.0625,1,954.4896058141865,14.4375,968.9271058141865,17140.176088342785,,,
C0006,CLEXMMFSA,3,81,3,0.0625,2,87.71442722836335,1.660000000000003,89.37442722836334,17140.176088342876,,,
C0006,CLEXMMFSA,3,81,3,0.0625,3,91.73832958857749,8.0,99.73832958857749,17140.17608834275,,,
C0006,CLEXMMFSA,3,81,3,0.0625,4,87.31698563145348,1.660000000000003,88.97698563145347,17140.17608834254,,,
C0006,CLEXMMFSA,3,81,3,0.0625,5,770.4861641220771,17.5625,788.0486641220771,17140.17608834264,,,
C0006,CLEXMMFSA,4,85,4,0.015625,1,453.2265212592982,9.75,462.9765212592982,10895.556859387774,,,
C0006,CLEXMMFSA,4,85,4,0.015625,2,52.572977026497604,12.0,64.5729770264976,10895.556859387754,,,
C0006,CLEXMMFSA,4,85,4,0.015625,3,80.07403367058373,16.0,96.07403367058373,10895.556859387842,,,
C0006,CLEXMMFSA,4,85,4,0.015625,4,53.57115106458954,1.1731785961850225,54.74432966077457,10895.556859387812,,,
C0006,CLEXMMFSA,4,85,4,0.015625,5,219.46524589889205,22.25,241.71524589889205,10895.556859387721,,,
C0006,CLEXMMFSA,4,89,4,0.015625,1,431.4093196003157,13.5,444.9093196003157,10305.488123979889,,,
C0006,CLEXMMFSA,4,89,4,0.015625,2,47.37151380779925,14.6673611237104,62.03887493150965,10305.488123979885,,,
C0006,CLEXMMFSA,4,89,4,0.015625,3,80.07403367058373,16.0,96.07403367058373,10305.488123979943,,,
C0006,CLEXMMFSA,4,89,4,0.015625,4,50.787939256618884,1.1731785961850225,51.96111785280391,10305.488123979914,,,
C0006,CLEXMMFSA,4,89,4,0.015625,5,211.28230346185396,18.5,229.78230346185396,10305.488123979876,,,
C0006,CLEXMMFSA,4,93,4,0.015625,1,360.59783727901015,17.5,378.09783727901015,10717.937984912754,,,
C0006,CLEXMMFSA,4,93,4,0.015625,2,55.59746231268719,8.0,63.59746231268719,10717.937984912802,,,
C0006,CLEXMMFSA,4,93,4,0.015625,3,80.07403367058373,16.0,96.07403367058373,10717.93798491283,,,
C0006,CLEXMMFSA,4,93,4,0.015625,4,48.13416371993635,5.9860229459324605,54.120186665868815,10717.93798491283,,,
C0006,CLEXMMFSA,4,93,4,0.015625,5,288.2195683711549,14.5,302.7195683711549,10717.937984912782,,,
C0006,CLEXMMFSA,4,97,4,0.015625,1,600.0855593906406,10.0,610.0855593906406,9951.675579324788,,,
C0006,CLEXMMFSA,4,97,4,0.015625,2,52.26241959966424,8.0,60.26241959966424,9951.675579324801,,,
C0006,CLEXMMFSA,4,97,4,0.015625,3,80.07403367058373,16.0,96.07403367058373,9951.675579324889,,,
C0006,CLEXMMFSA,4,97,4,0.015625,4,41.19833468590297,9.363193964095512,50.56152864999848,9951.67557932486,,,
C0006,CLEXMMFSA,4,97,4,0.015625,5,143.06524263400127,22.0,165.06524263400127,9951.675579324838,,,
C0006,CLEXMMFSA,4,101,4,0.015625,1,679.4676467618299,7.3292236835896984,686.7968704454196,13701.09450985578,,,
C0006,CLEXMMFSA,4,101,4,0.015625,2,70.94749267341442,6.614608901203071,77.56210157461749,13701.094509855844,,,
C0006,CLEXMMFSA,4,101,4,0.015625,3,80.07403367058373,16.0,96.07403367058373,13701.094509855855,,,
C0006,CLEXMMFSA,4,101,4,0.015625,4,74.28524366707121,0.0,74.28524366707121,13701.094509855786,,,
C0006,CLEXMMFSA,4,101,4,0.015625,5,559.3427106646466,24.6707763164103,584.0134869810569,13701.094509855764,,,
C0006,CLEXMMFSA,4,105,4,0.015625,1,958.2417816989125,7.0,965.2417816989125,12775.390926626507,,,
C0006,CLEXMMFSA,4,105,4,0.015625,2,69.10575409946036,4.0,73.10575409946036,12775.390926626598,,,
C0006,CLEXMMFSA,4,105,4,0.015625,3,80.07403367058373,16.0,96.07403367058373,12775.390926626558,,,
C0006,CLEXMMFSA,4,105,4,0.015625,4,63.53091814744004,6.785916290452035,70.31683443789207,12775.39092662654,,,
C0006,CLEXMMFSA,4,105,4,0.015625,5,353.2935587360075,25.0,378.2935587360075,12775.390926626582,,,
C0006,CLEXMMFSA,4,109,4,0.015625,1,1172.984953910998,16.0,1188.984953910998,19562.538633297656,,,
C0006,CLEXMMFSA,4,109,4,0.015625,2,111.32206474372491,0.0,111.32206474372491,19562.53863329769,,,
C0006,CLEXMMFSA,4,109,4,0.015625,3,80.07403367058373,16.0,96.07403367058373,19562.538633297714,,,
C0006,CLEXMMFSA,4,109,4,0.015625,4,116.74103024226844,0.0,116.74103024226844,19562.5386332977,,,
C0006,CLEXMMFSA,4,109,4,0.015625,5,572.5675612787807,16.0,588.5675612787807,19562.538633297663,,,
C0006,CLEXMMFSA,4,113,4,0.015625,1,1027.4872754955156,9.75,1037.2372754955156,17545.942665283816,,,
C0006,CLEXMMFSA,4,113,4,0.015625,2,102.41732720451908,0.0,102.41732720451908,17545.94266528381,,,
C0006,CLEXMMFSA,4,113,4,0.015625,3,80.07403367058373,16.0,96.07403367058373,17545.94266528385,,,
C0006,CLEXMMFSA,4,113,4,0.015625,4,97.11037839398479,0.0,97.11037839398479,17545.9426652838,,,
C0006,CLEXMMFSA,4,113,4,0.015625,5,602.9156751945585,22.25,625.1656751945585,17545.9426652838,,,
C0006,CLEXMMFSA,4,117,4,0.015625,1,724.5251382926865,13.75,738.2751382926865,14327.894897648643,,,
C0006,CLEXMMFSA,4,117,4,0.015625,2,81.89199539902879,0.0,81.89199539902879,14327.894897648597,,,
C0006,CLEXMMFSA,4,117,4,0.015625,3,80.07403367058373,16.0,96.07403367058373,14327.8948976487,,,
C0006,CLEXMMFSA,4,117,4,0.015625,4,72.09944633029207,0.0,72.09944633029207,14327.894897648659,,,
C0006,CLEXMMFSA,4,117,4,0.015625,5,562.2559673765087,18.25,580.5059673765087,14327.894897648639,,,
C0006,CLEXMMFSA,4,121,4,0.015625,1,749.6283055133853,11.75,761.3783055133853,14183.865710562626,,,
C0006,CLEXMMFSA,4,121,4,0.015625,2,81.14875208433196,0.0,81.14875208433196,14183.865710562655,,,
C0006,CLEXMMFSA,4,121,4,0.015625,3,80.07403367058373,16.0,96.07403367058373,14183.865710562728,,,
C0006,CLEXMMFSA,4,121,4,0.015625,4,70.80463690569398,0.0,70.80463690569398,14183.865710562663,,,
C0006,CLEXMMFSA,4,121,4,0.015625,5,582.6084571558647,20.25,602.8584571558647,14183.865710562659,,,
C0006,CLEXMMFSA,4,125,4,0.015625,1,795.7794603648156,13.75,809.5294603648156,13009.387912404187,,,
C0006,CLEXMMFSA,4,125,4,0.015625,2,70.77443913672128,3.421376122061091,74.19581525878237,13009.387912404141,,,
C0006,CLEXMMFSA,4,125,4,0.015625,3,80.07403367058373,16.0,96.07403367058373,13009.387912404229,,,
C0006,CLEXMMFSA,4,125,4,0.015625,4,64.58859446443171,0.0,64.58859446443171,13009.38791240417,,,
C0006,CLEXMMFSA,4,125,4,0.015625,5,368.0291154244174,18.25,386.2791154244174,13009.387912404167,,,
C0006,CLEXMMFSA,4,129,4,0.015625,1,740.0188023913474,15.75,755.7688023913474,14211.231866944472,,,
C0006,CLEXMMFSA,4,129,4,0.015625,2,81.02309733948616,0.0,81.02309733948616,14211.231866944454,,,
C0006,CLEXMMFSA,4,129,4,0.015625,3,80.07403367058373,16.0,96.07403367058373,14211.231866944512,,,
C0006,CLEXMMFSA,4,129,4,0.015625,4,71.31753031449601,0.0,71.31753031449601,14211.231866944447,,,
C0006,CLEXMMFSA,4,129,4,0.015625,5,506.995708407961,16.25,523.245708407961,14211.231866944412,,,
C0006,CLEXMMFSA,4,133,4,0.015625,1,641.5253175750763,14.25,655.7753175750763,15045.349500824588,,,
C0006,CLEXMMFSA,4,133,4,0.015625,2,89.92683883325574,0.0,89.92683883325574,15045.349500824603,,,
C0006,CLEXMMFSA,4,133,4,0.015625,3,80.07403367058373,16.0,96.07403367058373,15045.349500824646,,,
C0006,CLEXMMFSA,4,133,4,0.015625,4,74.39851223238013,2.0500000000000003,76.44851223238012,15045.349500824592,,,
C0006,CLEXMMFSA,4,133,4,0.015625,5,420.3404082619519,17.75,438.0904082619519,15045.349500824577,,,
C0006,CLEXMMFSA,4,137,4,0.015625,1,606.2678166805676,9.35461293820406,615.6224296187717,12298.91380565184,,,
C0006,CLEXMMFSA,4,137,4,0.015625,2,70.12270832994555,0.6641512999858339,70.78685962993139,12298.913805651828,,,
C0006,CLEXMMFSA,4,137,4,0.015625,3,80.07403367058373,16.0,96.07403367058373,12298.913805651897,,,
C0006,CLEXMMFSA,4,137,4,0.015625,4,55.382356047600794,6.049999999999999,61.43235604760079,12298.913805651857,,,
C0006,CLEXMMFSA,4,137,4,0.015625,5,375.46250026178126,22.64538706179594,398.1078873235772,12298.913805651882,,,
C0006,CLEXMMFSA,4,141,4,0.015625,1,388.91534315931165,14.0,402.91534315931165,10966.48586188726,,,
C0006,CLEXMMFSA,4,141,4,0.015625,2,64.479250327283,0.0,64.479250327283,10966.485861887253,,,
C0006,CLEXMMFSA,4,141,4,0.015625,3,80.07403367058373,16.0,96.07403367058373,10966.485861887282,,,
C0006,CLEXMMFSA,4,141,4,0.015625,4,42.6138596554877,12.941529974128674,55.55538962961637,10966.485861887253,,,
C0006,CLEXMMFSA,4,141,4,0.015625,5,571.1469544066856,18.0,589.1469544066856,10966.485861887224,,,
C0006,CLEXMMFSA,4,145,4,0.015625,1,479.59813775865143,13.557226004127074,493.1553637627785,10605.711536234114,,,
C0006,CLEXMMFSA,4,145,4,0.015625,2,62.3998193402175,0.4696841118680357,62.86950345208553,10605.711536234128,,,
C0006,CLEXMMFSA,4,145,4,0.015625,3,80.07403367058373,16.0,96.07403367058373,10605.711536234157,,,
C0006,CLEXMMFSA,4,145,4,0.015625,4,39.907226245149445,14.050000000000004,53.95722624514945,10605.711536234128,,,
C0006,CLEXMMFSA,4,145,4,0.015625,5,449.07992554429575,18.442773995872926,467.5226995401687,10605.711536234145,,,
C0006,CLEXMMFSA,4,149,4,0.015625,1,855.6620941570486,15.683771674026499,871.3458658310751,15628.465835801318,,,
C0006,CLEXMMFSA,4,149,4,0.015625,2,85.73489614968253,4.0,89.73489614968253,15628.465835801271,,,
C0006,CLEXMMFSA,4,149,4,0.015625,3,79.15652917973134,8.0,87.15652917973134,15628.465835801337,,,
C0006,CLEXMMFSA,4,149,4,0.015625,4,81.0896561709259,0.0,81.0896561709259,15628.465835801388,,,
C0006,CLEXMMFSA,4,149,4,0.015625,5,645.2525794710774,16.3162283259735,661.5688077970509,15628.465835801308,,,
C0006,CLEXMMFSA,4,153,4,0.015625,1,891.0232942898137,16.0,907.0232942898137,16843.444691735436,,,
C0006,CLEXMMFSA,4,153,4,0.015625,2,97.34707464400965,4.0,101.34707464400965,16843.444691735363,,,
C0006,CLEXMMFSA,4,153,4,0.015625,3,79.15652917973134,8.0,87.15652917973134,16843.444691735487,,,
C0006,CLEXMMFSA,4,153,4,0.015625,4,86.66976373764443,0.0,86.66976373764443,16843.444691735465,,,
C0006,CLEXMMFSA,4,153,4,0.015625,5,545.9276038772666,16.0,561.9276038772666,16843.44469173543,,,
C0006,CLEXMMFSA,4,157,4,0.015625,1,493.0837915682322,24.029979369703895,517.1137709379361,12316.575817288165,,,
C0006,CLEXMMFSA,4,157,4,0.015625,2,66.03504510409459,4.0,70.03504510409459,12316.57581728822,,,
C0006,CLEXMMFSA,4,157,4,0.015625,3,79.15652917973134,8.0,87.15652917973134,12316.57581728826,,,
C0006,CLEXMMFSA,4,157,4,0.015625,4,53.94723122194952,4.250028459394734,58.197259681344256,12316.57581728822,,,
C0006,CLEXMMFSA,4,157,4,0.015625,5,806.6003446902698,7.970020630296105,814.5703653205659,12316.575817288194,,,
C0006,CLEXMMFSA,4,161,4,0.015625,1,455.5606199274426,19.75,475.3106199274426,9661.80463672633,,,
C0006,CLEXMMFSA,4,161,4,0.015625,2,46.920521337647564,12.0,58.920521337647564,9774.185633563786,,,
C0006,CLEXMMFSA,4,161,4,0.015625,3,79.15652917973134,8.0,87.15652917973134,9774.185633563742,,,
C0006,CLEXMMFSA,4,161,4,0.015625,4,38.613771206847446,8.0,46.613771206847446,9774.185633563728,,,
C0006,CLEXMMFSA,4,161,4,0.015625,5,738.7403980359462,12.25,750.9903980359462,9661.804636726487,,,
C0006,CLEXMMFSA,4,165,4,0.015625,1,667.0012630114344,11.812226319773838,678.8134893312082,15730.261638409786,,,
C0006,CLEXMMFSA,4,165,4,0.015625,2,92.07434384420466,0.0,92.07434384420466,15730.26163840984,,,
C0006,CLEXMMFSA,4,165,4,0.015625,3,79.15652917973134,8.0,87.15652917973134,15730.261638409862,,,
