InstanceNo,InstanceFile,NBstage,Childs,Periods,#scen,Theta,Avg_d,Dev_d,J,Fairness,House,InstFolder,Status,PVReceivedExpected,PVReceivedMin,PVReceivedMax,CostExpected,CostMin,CostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,5,SA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,206.47179098526954,8.170989065755808,511.6120289135665,139639.66497200128,128691.69508360985,150161.0459781328,0.6578686446419495,7.574430749337413e-5,2.076530297607328,39.55081295967102,31.25
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,5,SA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,356.4010679385612,0.0,1613.9783708253528,169729.79458041355,2032.52,3.4708926706420916e8,1.313232904811592,0.2353211000148026,4.308443094686011,39.55081295967102,31.25
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,5,SA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,52.13458148730847,0.0,152.41345107464264,138319.29367837813,111265.88480093994,166057.39226181273,0.4706378203423512,0.00012828026856937603,1.3463584432791407,39.55081295967102,31.25
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,5,SA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,362.4599098901259,0.0,875.2482451683356,147288.05488950387,129872.07586825716,160429.774671901,0.6560855517851183,6.192529767764896e-5,1.9599016415928048,39.55081295967102,31.25
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,5,SA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,159.13799547698522,5.24888870784959,612.9348125010158,144194.0517710944,128035.71981477116,155781.25485724368,0.7247911826821228,2.750762539165512e-5,2.877210705790013,39.55081295967102,31.25
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,20.0,5,SA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,173.42888047516757,0.0,894.7913056087752,138562.6307854024,2718.96,1.3337220652585365e8,1.0909494412755563,0.0006465081730213972,2.908036193185328,120.38237714767456,102.12
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,20.0,5,SA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,82.53339569837495,0.0,872.9533786669972,137826.69435544626,27916.638361722056,1.7423911108057506e7,0.6484805366474404,8.537080800816289e-5,1.094477084522592,120.38237714767456,102.12
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,20.0,5,SA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,473.1201851706126,4.0,1172.8400216310756,141927.4706006131,89926.69224506745,185126.15455973576,0.6216174309563125,8.829002654964193e-5,3.6450990806453465,120.38237714767456,102.12
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,20.0,5,SA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,491.97452585965954,0.0,1596.4674625216217,140890.9920828509,93535.9356283551,187144.60871707654,0.7053314819533492,5.7097561003613016e-5,4.042350692637913,120.38237714767456,102.12
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,20.0,5,SA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,81.96313199178,0.0,180.72194212907203,138967.19632368395,116309.26577761071,4.165932864059241e7,0.7173359647377491,0.00034759649533667325,3.062133740151831,120.38237714767456,102.12
1,Drahi_1.csv,6,6,4,7776,0.6,100.0,10.0,5,SA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,706.6185741741731,5.970132339161618,1924.5155717657067,135278.48918818514,88490.54242057317,169174.13482270675,1.109266204130928,1.870898635184105e-5,4.0796279964535564,75.9130847454071,60.83
1,Drahi_1.csv,6,6,4,7776,0.6,100.0,10.0,5,SA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,330.96713211809003,0.0,1648.8680553732,145984.26230670427,0.0,2.0087770914125168e8,0.9105395854059346,0.0004954683785944519,1.9358839289553582,75.9130847454071,60.83
