InstanceNo,InstanceFile,NBstage,Childs,Periods,#scen,Theta,Avg_d,Dev_d,J,Fairness,InstFolder,Status,MeanAbsFairnessGap,MaxAbsFairnessGap,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,5,SA,inst/inst2020,true,1.964508555829525e-10,4.69299266114831e-10,11.822185754776001,5.109999999999999
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,20.0,5,SA,inst/inst2020,true,9.931682143360377e-11,1.2005330063402653e-10,13.384456872940063,8.67
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,10.0,5,SA,inst/inst2020,true,5.344190867617727e-10,1.0331859812140465e-9,7.841050863265991,3.23
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,20.0,5,SA,inst/inst2020,true,5.795300239697099e-10,1.3023964129388332e-9,10.18179988861084,5.58
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,10,SA,inst/inst2020,true,6.933987606316805e-10,2.7075657271780074e-9,92.65566396713257,76.29
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,20.0,10,SA,inst/inst2020,true,2.488377504050732e-10,6.96672941558063e-10,112.29216599464417,91.83
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,10.0,10,SA,inst/inst2020,true,3.987224772572517e-10,1.7680577002465725e-9,235.6905951499939,214.51
