InstanceNo,InstanceFile,NBstage,Childs,Periods,#scen,Theta,Avg_d,Dev_d,J,Fairness,House,InstFolder,Status,PVReceivedExpected,PVReceivedMin,PVReceivedMax,CostExpected,CostMin,CostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,5,LEXMMFSA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,352.3994902343812,0.0,831.956474790367,138893.92388355656,124959.5001728964,150190.11624602196,0.5433756389731409,7.681539621454453e-5,2.3598482892538244,58.07460808753967,45.69
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,5,LEXMMFSA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,66.45989763699596,0.0,181.86576435737507,178132.1709503281,126523.23545109076,303497.73609266005,0.5495046509065771,5.733687408581964e-5,1.2391226600557663,58.07460808753967,45.69
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,5,LEXMMFSA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,54.38528557535021,0.0,151.78212367064094,137714.6518589603,111529.19593650685,162532.7116967576,0.34746230372276343,0.000116360414525591,1.779088295183684,58.07460808753967,45.69
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,5,LEXMMFSA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,325.88182517711573,43.64900228356262,889.5438537481723,146141.02545845753,129729.1197824588,164976.50809590615,0.54305424288907,0.00010709957438137635,1.6848552696994539,58.07460808753967,45.69
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,5,LEXMMFSA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,337.47884715440495,62.52580057412442,776.2916792888325,143209.91762843946,121595.09080515635,158091.08671007765,0.3326766920896437,4.1160010881003766e-6,1.9868833052018129,58.07460808753967,45.69
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,20.0,5,LEXMMFSA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,75.99485078583642,0.0,201.7686485021166,139373.64866691153,110657.9004194644,168787.64504568157,0.588693596750102,6.067231095390198e-5,1.7251280292664413,51.27647018432617,43.589999999999996
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,20.0,5,LEXMMFSA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,61.286680951226614,0.0,168.45892589225883,138397.29453942753,110069.40936465123,178753.5427801726,0.6511642784464392,6.159606177952718e-5,2.669475457960501,51.27647018432617,43.589999999999996
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,20.0,5,LEXMMFSA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,502.9111681963557,168.2325767092327,924.100639942875,140984.41045866453,102460.33062009254,179576.44699205382,0.3102535245110717,0.0001116878170056313,2.342283557177836,51.27647018432617,43.589999999999996
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,20.0,5,LEXMMFSA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,607.6620256304601,129.5940462622716,1249.34279420844,140379.26739683416,97784.53818083223,182686.34028399768,0.3104463383920168,0.00019318715899157375,1.9577722563143931,51.27647018432617,43.589999999999996
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,20.0,5,LEXMMFSA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,55.16539363170665,0.0,115.25181120442583,139390.43325313195,126026.08697242041,151618.70599002697,0.7525862707788099,0.002025946756776422,1.771984823314684,51.27647018432617,43.589999999999996
