InstanceNo,InstanceFile,NBstage,Childs,Periods,#scen,Theta,Avg_d,Dev_d,J,Fairness,House,InstFolder,Status,FairnessGap,AbsFairnessGap,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,5,SA,1,inst/inst2020,true,5.093170329928398e-11,5.093170329928398e-11,11.822185754776001,5.109999999999999
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,5,SA,2,inst/inst2020,true,-4.001776687800884e-11,4.001776687800884e-11,11.822185754776001,5.109999999999999
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,5,SA,3,inst/inst2020,true,-3.7834979593753815e-10,3.7834979593753815e-10,11.822185754776001,5.109999999999999
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,5,SA,4,inst/inst2020,true,4.69299266114831e-10,4.69299266114831e-10,11.822185754776001,5.109999999999999
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,5,SA,5,inst/inst2020,true,-4.3655745685100555e-11,4.3655745685100555e-11,11.822185754776001,5.109999999999999
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,20.0,5,SA,1,inst/inst2020,true,-9.276845958083868e-11,9.276845958083868e-11,13.384456872940063,8.67
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,20.0,5,SA,2,inst/inst2020,true,1.000444171950221e-10,1.000444171950221e-10,13.384456872940063,8.67
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,20.0,5,SA,3,inst/inst2020,true,8.731149137020111e-11,8.731149137020111e-11,13.384456872940063,8.67
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,20.0,5,SA,4,inst/inst2020,true,9.640643838793039e-11,9.640643838793039e-11,13.384456872940063,8.67
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,20.0,5,SA,5,inst/inst2020,true,-1.2005330063402653e-10,1.2005330063402653e-10,13.384456872940063,8.67
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,10.0,5,SA,1,inst/inst2020,true,-2.801243681460619e-10,2.801243681460619e-10,7.841050863265991,3.23
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,10.0,5,SA,2,inst/inst2020,true,-1.0331859812140465e-9,1.0331859812140465e-9,7.841050863265991,3.23
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,10.0,5,SA,3,inst/inst2020,true,3.838067641481757e-10,3.838067641481757e-10,7.841050863265991,3.23
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,10.0,5,SA,4,inst/inst2020,true,9.549694368615746e-10,9.549694368615746e-10,7.841050863265991,3.23
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,10.0,5,SA,5,inst/inst2020,true,-2.000888343900442e-11,2.000888343900442e-11,7.841050863265991,3.23
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,20.0,5,SA,1,inst/inst2020,true,1.5279510989785194e-10,1.5279510989785194e-10,10.18179988861084,5.58
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,20.0,5,SA,2,inst/inst2020,true,2.419255906715989e-10,2.419255906715989e-10,10.18179988861084,5.58
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,20.0,5,SA,3,inst/inst2020,true,2.2737367544323206e-10,2.2737367544323206e-10,10.18179988861084,5.58
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,20.0,5,SA,4,inst/inst2020,true,-9.731593308970332e-10,9.731593308970332e-10,10.18179988861084,5.58
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,20.0,5,SA,5,inst/inst2020,true,-1.3023964129388332e-9,1.3023964129388332e-9,10.18179988861084,5.58
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,10,SA,1,inst/inst2020,true,-1.0195435606874526e-9,1.0195435606874526e-9,92.65566396713257,76.29
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,10,SA,2,inst/inst2020,true,1.4915713109076023e-10,1.4915713109076023e-10,92.65566396713257,76.29
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,10,SA,3,inst/inst2020,true,5.557012627832592e-10,5.557012627832592e-10,92.65566396713257,76.29
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,10,SA,4,inst/inst2020,true,-6.657501216977835e-10,6.657501216977835e-10,92.65566396713257,76.29
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,10,SA,5,inst/inst2020,true,2.7075657271780074e-9,2.7075657271780074e-9,92.65566396713257,76.29
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,10,SA,6,inst/inst2020,true,-8.731149137020111e-10,8.731149137020111e-10,92.65566396713257,76.29
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,10,SA,7,inst/inst2020,true,-4.865796654485166e-11,4.865796654485166e-11,92.65566396713257,76.29
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,10,SA,8,inst/inst2020,true,-8.030838216654956e-10,8.030838216654956e-10,92.65566396713257,76.29
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,10,SA,9,inst/inst2020,true,4.865796654485166e-11,4.865796654485166e-11,92.65566396713257,76.29
