InstanceNo,InstanceFile,NBstage,Childs,Periods,#scen,Theta,Avg_d,Dev_d,J,Fairness,House,InstFolder,Status,PVReceivedExpected,PVReceivedMin,PVReceivedMax,CostExpected,CostMin,CostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,5,PEA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,208.08262820493388,36.77242716589829,548.8304629856475,138471.80893079477,123678.97951986562,147544.74718519524,0.38786710879223846,0.0001339283562924307,1.2570877021822644,81.65183687210083,29.52
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,5,PEA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,285.8759607514608,87.48120531302284,640.7239930215237,134861.5311675262,95235.95589454469,212692.7249236253,0.16577142448300555,3.875790002548447e-5,0.7307784893170302,81.65183687210083,29.52
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,5,PEA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,213.97849086676564,5.716260074534367,719.5436040205793,133178.12008655962,106480.87061756935,160097.95571097857,0.4126835060383277,3.952353158477215e-5,1.7128430969367794,81.65183687210083,29.52
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,5,PEA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,216.31625566876517,0.0,634.7927050203855,147701.00835411862,132828.2379894546,160511.86662917314,0.42368665047473153,1.0185333578155324e-5,1.4325152483092272,81.65183687210083,29.52
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,5,PEA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,212.3520102863081,0.0,716.4870782546238,146099.89348523522,129642.46675554579,161664.9212013209,0.42933896797919674,0.00015315598746350472,1.5032322502195585,81.65183687210083,29.52
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,20.0,5,PEA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,265.85140090441433,24.852709897481034,521.5822669671348,103616.1809768475,54498.67652220434,153888.41073470758,0.26357157531261055,2.304191711134688e-5,1.010613867927732,47.03988599777222,24.419999999999998
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,20.0,5,PEA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,263.5011815324056,45.59743362993159,517.9940062739925,99616.95806571434,53111.81658562739,156563.29408486804,0.2272744086525433,0.00012578786094213996,0.875910656702237,47.03988599777222,24.419999999999998
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,20.0,5,PEA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,258.35478861595743,5.29639889196676,598.2871382239982,143486.1968620085,102405.51490901945,181840.22967448036,0.3523760156386549,2.317958718171764e-5,1.4869520579709476,47.03988599777222,24.419999999999998
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,20.0,5,PEA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,257.4617737569764,0.0,676.593790249877,143870.52161546066,99753.10430711156,187416.38854454758,0.3414790553629761,0.00011952456114467648,1.3497810050834713,47.03988599777222,24.419999999999998
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,20.0,5,PEA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,257.8509743858472,123.48782066180895,604.6056648079352,110674.23530526289,93525.96847376485,121221.0305497031,0.28736364407281406,7.587632144406412e-5,1.134112944874225,47.03988599777222,24.419999999999998
