InstanceNo,InstanceFile,NBstage,Childs,Periods,#scen,Theta,Avg_d,Dev_d,J,Fairness,House,InstFolder,Status,FairnessGap,AbsFairnessGap,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,6,4,7776,0.6,100.0,20.0,10,SA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.2769305612891912e-9,1.2769305612891912e-9,184.03742003440857,170.56
1,Drahi_1.csv,6,6,4,7776,0.6,100.0,20.0,10,SA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,7.457856554538012e-11,7.457856554538012e-11,184.03742003440857,170.56
1,Drahi_1.csv,6,6,4,7776,0.6,100.0,20.0,10,SA,6,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-4.729372449219227e-10,4.729372449219227e-10,184.03742003440857,170.56
1,Drahi_1.csv,6,6,4,7776,0.6,100.0,20.0,10,SA,7,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-1.509761204943061e-10,1.509761204943061e-10,184.03742003440857,170.56
1,Drahi_1.csv,6,6,4,7776,0.6,100.0,20.0,10,SA,8,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.6516423784196377e-9,1.6516423784196377e-9,184.03742003440857,170.56
1,Drahi_1.csv,6,6,4,7776,0.6,100.0,20.0,10,SA,9,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.0040821507573128e-9,1.0040821507573128e-9,184.03742003440857,170.56
1,Drahi_1.csv,6,6,4,7776,0.6,100.0,20.0,10,SA,10,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-1.4806573744863272e-9,1.4806573744863272e-9,184.03742003440857,170.56
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,10.0,5,SA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-2.979504643008113e-9,2.979504643008113e-9,54.930997133255005,47.839999999999996
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,10.0,5,SA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-1.9699655240401626e-9,1.9699655240401626e-9,54.930997133255005,47.839999999999996
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,10.0,5,SA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-5.948095349594951e-10,5.948095349594951e-10,54.930997133255005,47.839999999999996
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,10.0,5,SA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,4.8949004849419e-9,4.8949004849419e-9,54.930997133255005,47.839999999999996
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,10.0,5,SA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,3.41970007866621e-10,3.41970007866621e-10,54.930997133255005,47.839999999999996
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,20.0,5,SA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-5.493347998708487e-10,5.493347998708487e-10,52.55133891105652,46.89
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,20.0,5,SA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-8.731149137020111e-11,8.731149137020111e-11,52.55133891105652,46.89
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,20.0,5,SA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.9190338207408786e-10,1.9190338207408786e-10,52.55133891105652,46.89
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,20.0,5,SA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,2.737579052336514e-10,2.737579052336514e-10,52.55133891105652,46.89
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,20.0,5,SA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,7.639755494892597e-11,7.639755494892597e-11,52.55133891105652,46.89
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,10.0,5,SA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-8.330971468240023e-10,8.330971468240023e-10,83.41420531272888,77.08
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,10.0,5,SA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-5.165929906070232e-10,5.165929906070232e-10,83.41420531272888,77.08
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,10.0,5,SA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,6.71207089908421e-10,6.71207089908421e-10,83.41420531272888,77.08
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,10.0,5,SA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,6.930349627509713e-10,6.930349627509713e-10,83.41420531272888,77.08
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,10.0,5,SA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-3.456079866737127e-11,3.456079866737127e-11,83.41420531272888,77.08
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,20.0,5,SA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-8.11269273981452e-10,8.11269273981452e-10,57.77269101142883,42.08
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,20.0,5,SA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-1.5606929082423449e-9,1.5606929082423449e-9,57.77269101142883,42.08
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,20.0,5,SA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-1.04046193882823e-9,1.04046193882823e-9,57.77269101142883,42.08
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,20.0,5,SA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,3.408786142244935e-9,3.408786142244935e-9,57.77269101142883,42.08
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,20.0,5,SA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,4.2928149923682213e-10,4.2928149923682213e-10,57.77269101142883,42.08
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,10.0,10,SA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,2.455635694786906e-10,2.455635694786906e-10,168.5238401889801,154.37
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,10.0,10,SA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.9463186617940664e-10,1.9463186617940664e-10,168.5238401889801,154.37
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,10.0,10,SA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,5.002220859751105e-10,5.002220859751105e-10,168.5238401889801,154.37
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,10.0,10,SA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.2732925824820995e-10,1.2732925824820995e-10,168.5238401889801,154.37
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,10.0,10,SA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,9.567884262651205e-10,9.567884262651205e-10,168.5238401889801,154.37
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,10.0,10,SA,6,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,2.6193447411060333e-10,2.6193447411060333e-10,168.5238401889801,154.37
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,10.0,10,SA,7,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,5.893525667488575e-10,5.893525667488575e-10,168.5238401889801,154.37
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,10.0,10,SA,8,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-3.867171471938491e-9,3.867171471938491e-9,168.5238401889801,154.37
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,10.0,10,SA,9,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,6.166374078020453e-10,6.166374078020453e-10,168.5238401889801,154.37
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,10.0,10,SA,10,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,3.128661774098873e-10,3.128661774098873e-10,168.5238401889801,154.37
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,20.0,10,SA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-1.141415850725025e-10,1.141415850725025e-10,369.1709270477295,355.38
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,20.0,10,SA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,3.774403012357652e-10,3.774403012357652e-10,369.1709270477295,355.38
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,20.0,10,SA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.2732925824820995e-11,1.2732925824820995e-11,369.1709270477295,355.38
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,20.0,10,SA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,2.482920535840094e-10,2.482920535840094e-10,369.1709270477295,355.38
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,20.0,10,SA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,7.867129170335829e-11,7.867129170335829e-11,369.1709270477295,355.38
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,20.0,10,SA,6,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-9.413270163349807e-10,9.413270163349807e-10,369.1709270477295,355.38
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,20.0,10,SA,7,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-4.170033207628876e-10,4.170033207628876e-10,369.1709270477295,355.38
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,20.0,10,SA,8,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-3.0331648304127157e-10,3.0331648304127157e-10,369.1709270477295,355.38
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,20.0,10,SA,9,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,9.431460057385266e-10,9.431460057385266e-10,369.1709270477295,355.38
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,20.0,10,SA,10,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.0504663805477321e-10,1.0504663805477321e-10,369.1709270477295,355.38
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,10.0,10,SA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-3.2741809263825417e-10,3.2741809263825417e-10,456.4746289253235,442.51
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,10.0,10,SA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-5.2905306802131236e-9,5.2905306802131236e-9,456.4746289253235,442.51
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,10.0,10,SA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-2.2737367544323206e-11,2.2737367544323206e-11,456.4746289253235,442.51
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,10.0,10,SA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.2278178473934531e-11,1.2278178473934531e-11,456.4746289253235,442.51
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,10.0,10,SA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,4.2791725718416274e-10,4.2791725718416274e-10,456.4746289253235,442.51
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,10.0,10,SA,6,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-1.031821739161387e-9,1.031821739161387e-9,456.4746289253235,442.51
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,10.0,10,SA,7,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,2.5556801119819283e-10,2.5556801119819283e-10,456.4746289253235,442.51
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,10.0,10,SA,8,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-4.2323335947003216e-9,4.2323335947003216e-9,456.4746289253235,442.51
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,10.0,10,SA,9,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,2.7330315788276494e-10,2.7330315788276494e-10,456.4746289253235,442.51
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,10.0,10,SA,10,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,9.481482265982777e-9,9.481482265982777e-9,456.4746289253235,442.51
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,20.0,10,SA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-5.929905455559492e-10,5.929905455559492e-10,218.5040922164917,204.67999999999998
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,20.0,10,SA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,2.6557245291769505e-10,2.6557245291769505e-10,218.5040922164917,204.67999999999998
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,20.0,10,SA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-6.715708877891302e-9,6.715708877891302e-9,218.5040922164917,204.67999999999998
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,20.0,10,SA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,9.094947017729282e-11,9.094947017729282e-11,218.5040922164917,204.67999999999998
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,20.0,10,SA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,-1.3278622645884752e-10,1.3278622645884752e-10,218.5040922164917,204.67999999999998
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,20.0,10,SA,6,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,9.458744898438454e-11,9.458744898438454e-11,218.5040922164917,204.67999999999998
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,20.0,10,SA,7,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.8553691916167736e-10,1.8553691916167736e-10,218.5040922164917,204.67999999999998
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,20.0,10,SA,8,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,8.36735125631094e-11,8.36735125631094e-11,218.5040922164917,204.67999999999998
