InstanceNo,InstanceFile,NBstage,Childs,Periods,#scen,Theta,Avg_d,Dev_d,J,Fairness,InstFolder,Status,ExpectedCost,ScenarioCostExpected,ScenarioCostMin,ScenarioCostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,744091.689779636,744091.6897797503,668828.7311919342,873229.4705749287,0.46321470571624057,4.1160010881003766e-6,2.3598482892538244,58.07460808753967,45.69
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,20.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,698525.0543149342,698525.05431497,599110.3040222545,781736.5363594217,0.522628801775689,6.067231095390198e-5,2.669475457960501,51.27647018432617,43.589999999999996
1,Drahi_1.csv,6,6,4,7776,0.6,100.0,10.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,716881.8972907146,716881.897290719,595864.8879854433,864235.8650682959,0.5380074431720319,1.855133972978733e-5,3.7501435383598585,59.527353048324585,50.919999999999995
1,Drahi_1.csv,6,6,4,7776,0.6,100.0,20.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,729998.7250922906,729998.7250922854,656914.5084145125,925400.3553748644,0.4967658782592775,6.314955587679486e-5,3.061390235752376,40.34531784057617,31.810000000000002
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4314516069824193e6,1.4314516069824076e6,1.3502919614173989e6,1.5176092947327553e6,0.944697369950963,8.790967450502517e-6,4.995366480604087,144.62929511070251,127.72999999999999
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,20.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.541135584519939e6,1.5411355845199274e6,1.4111659175555971e6,1.664587262259461e6,0.8021523664562401,1.5980081537690665e-5,4.779577081390887,132.66918992996216,115.23
1,Drahi_1.csv,6,6,4,7776,0.6,100.0,10.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.463030799208907e6,1.4630307992089347e6,1.3561607278404732e6,1.6313559580309659e6,0.8821893572201148,1.4686303431727626e-5,7.133351734423319,171.84876585006714,155.07
1,Drahi_1.csv,6,6,4,7776,0.6,100.0,20.0,10,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4616786157261347e6,1.4616786157261492e6,1.3353685467039805e6,1.626103072689743e6,0.8743224366407737,1.0594315663244164e-5,22.221324765503216,314.86334323883057,281.84000000000003
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,10.0,5,LEXMMFSA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,751341.562350829,751341.562350868,677123.6118365835,804560.7194409643,0.5668053436312693,6.709539641774167e-5,2.8300271581969856,115.3449079990387,103.53
