InstanceNo,InstanceFile,NBstage,Childs,Periods,#scen,Theta,Avg_d,Dev_d,J,Fairness,InstFolder,Status,ExpectedCost,ScenarioCostExpected,ScenarioCostMin,ScenarioCostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,700312.362024111,700312.3620242324,639957.7679070754,766328.6049038667,0.37408615306971976,3.526955890772457e-5,2.1535662218434575,60.12916111946106,26.72
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,20.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,601264.0928252757,601264.092825289,473812.9300117394,711461.5627507458,0.26934905825325123,3.913903825252414e-6,1.3434665289575969,49.79452109336853,32.82
1,Drahi_1.csv,6,6,4,7776,0.6,100.0,10.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,620115.3053060377,620115.3053060417,488689.4115862573,786137.2262530456,0.4137614255997563,2.6234641337337038e-5,3.1577792108164013,51.69146776199341,38.6
1,Drahi_1.csv,6,6,4,7776,0.6,100.0,20.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,657618.2338195373,657618.2338195407,558839.1385896179,751533.6030152242,0.4124337983311268,5.10853455192278e-5,2.9793362398544403,26.10395097732544,14.45
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,10.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.3566303423002425e6,1.3566303423002288e6,1.2010393185095368e6,1.4791268380468925e6,0.5830763715514834,1.516690074975725e-5,3.241318337978061,55.65022921562195,35.57
1,Drahi_1.csv,6,6,4,7776,0.2,100.0,20.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4692752939915662e6,1.4692752939915438e6,1.3213968123661242e6,1.5941617202528126e6,0.5876417917724355,2.3542345005730737e-5,4.552604565995729,50.37070322036743,29.61
1,Drahi_1.csv,6,6,4,7776,0.6,100.0,10.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4016835288015404e6,1.4016835288015637e6,1.2814256641470415e6,1.531753954657888e6,0.6986528430903479,1.0974414281574785e-5,7.517466928913381,63.39425182342529,47.97
1,Drahi_1.csv,6,6,4,7776,0.6,100.0,20.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4139248359218007e6,1.4139248359218147e6,1.2278017437560733e6,1.6233234377577885e6,0.757606698197627,2.695783749362402e-5,7.415490498321522,49.256646156311035,31.57
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,10.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,728845.6017595499,728845.6017595754,658992.0785637754,802582.1493525121,0.3883001806952618,2.681393212303823e-5,1.978776108301013,73.63564896583557,38.17
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,20.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,694066.2225767354,694066.2225767164,577483.0337080278,804814.5631444079,0.3540389830214416,8.090698272458385e-6,2.1409862661804904,63.881736040115356,29.0
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,10.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,680163.0537858712,680163.0537859192,485953.8715576594,797501.8583080603,0.5467563191762064,0.0,4.414789598831106,72.12012481689453,47.64
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,20.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,626185.8110887009,626185.8110887066,536720.776008791,736701.2458209607,0.3473495702872871,2.0234397337937383e-5,1.8959465198858516,31.510247945785522,18.16
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,10.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4215313349532632e6,1.4215313349532962e6,1.333267588649231e6,1.5027072741591213e6,0.5420546557943676,2.1431719508528052e-6,3.50380044599542,103.72426414489746,66.28
2,Drahi_2.csv,6,6,4,7776,0.2,100.0,20.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4734276646886324e6,1.4734276646886317e6,1.3302501732174926e6,1.6224752966932096e6,0.6904919059047923,1.9490626017034285e-6,9.121359052891474,91.62557220458984,60.6
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,10.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.4966440276454869e6,1.496644027645547e6,1.3521186708591364e6,1.5877941130753474e6,0.8946013398264002,0.0,9.610705598925957,86.90990471839905,64.89
2,Drahi_2.csv,6,6,4,7776,0.6,100.0,20.0,10,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,1.3935731406252934e6,1.3935731406253872e6,1.1700795341267453e6,1.5895067978458672e6,0.7410946721054495,3.067045202424766e-6,9.090480099048863,83.82071924209595,54.74
3,Drahi_3.csv,6,6,4,7776,0.2,100.0,10.0,5,PEA,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,610057.845157178,610057.8451572136,516533.3503027387,747919.8356256193,0.2997401065634443,5.1139200912534835e-6,1.8520270255896352,33.98704504966736,20.84
