InstanceNo,InstanceFile,NBstage,Childs,Periods,#scen,Theta,Avg_d,Dev_d,J,Fairness,House,InstFolder,Status,PVReceivedExpected,PVReceivedMin,PVReceivedMax,CostExpected,CostMin,CostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,5,LEXMMFSA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,111.32852287438449,0.0,288.8144091850369,136302.32640497337,99565.30426239969,167975.58146880797,0.6439484100817859,0.01736830792590352,1.7292147700960467,3.794213056564331,1.04
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,5,LEXMMFSA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,102.40442759021923,0.0,290.2430193923542,137946.13127896655,97893.02967464465,167193.9251333278,0.567029967680508,0.00176794617362768,1.0,3.794213056564331,1.04
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,5,LEXMMFSA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,629.9116984645585,259.52837139016094,1127.77073520338,133518.56369294677,107426.47370125951,159180.3459839537,0.2511502714214492,6.662430037188331e-5,1.0035637009116822,3.794213056564331,1.04
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,5,LEXMMFSA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,120.85988013227814,78.2958358304677,179.1744154860967,135322.98698980102,127862.00886993129,142175.2586200963,0.1609318806441044,0.00020784994597742172,0.7093464295010093,3.794213056564331,1.04
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,5,LEXMMFSA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,108.44584179367885,0.0,262.42281066680147,134254.01212835303,99974.14175401434,167417.85661765686,0.5809228633413384,7.952830249933006e-5,2.136225983632583,3.794213056564331,1.04
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,20.0,5,LEXMMFSA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,585.7059330439548,200.10522683375632,1212.9504082171181,150655.23682033655,107008.3059127518,194308.0087410963,0.5649483408591549,0.0001927284223298443,2.2320785104620344,1.669114112854004,1.1099999999999999
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,20.0,5,LEXMMFSA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,371.548038734369,145.35125995276326,846.0207829389797,150610.08873265638,98201.99486156323,189083.8595482268,0.34169509830305783,0.0007869620641646662,1.0716345771081832,1.669114112854004,1.1099999999999999
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,20.0,5,LEXMMFSA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,60.9358480726609,0.0,191.70034316166758,135071.29495034798,88044.38066367955,164506.3592865078,0.6208617514095065,5.1054921523675886e-5,1.795582781718871,1.669114112854004,1.1099999999999999
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,20.0,5,LEXMMFSA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,61.17149271192418,0.0,207.35117235355634,141032.62213274706,97901.08907966403,176165.52313446286,0.6461649820647981,0.00029113996482101875,1.8209732048289364,1.669114112854004,1.1099999999999999
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,20.0,5,LEXMMFSA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,68.48031656828323,9.763226906221066,151.8094418228615,146416.21652412668,131882.3314611844,155356.85283994483,0.5810918128261455,0.0007877625904698041,1.6323618521197145,1.669114112854004,1.1099999999999999
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,10.0,5,LEXMMFSA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,307.5877969842764,2.854262967543089,1112.8148162423636,140698.25656473296,112532.83965089406,160780.50728926586,0.49313227652539543,0.00012044656055885718,2.9224697035562697,1.4014334678649902,0.74
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,10.0,5,LEXMMFSA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,54.772872440621676,0.0,277.48867748979353,261343.1360138111,147115.87333111718,461688.0505321875,0.6753348545086019,0.002565025982514944,1.546263322365905,1.4014334678649902,0.74
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,10.0,5,LEXMMFSA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,217.41318227454423,5.708525935086178,958.0705472533706,140027.64697825734,105571.33337557514,165385.02614492882,0.5770953481194778,0.002471973588012759,2.932427492164664,1.4014334678649902,0.74
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,10.0,5,LEXMMFSA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,521.0559011783714,2.854262967543089,1904.8955802898515,140344.00257377725,110188.20150791746,159879.22088696665,0.4442490517321015,0.0011260601976658122,2.0770804261286444,1.4014334678649902,0.74
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,10.0,5,LEXMMFSA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,314.0942578213595,2.854262967543089,1131.6692510305354,139758.19351554985,104166.81628076213,160488.4192025595,0.5999074944994293,0.0005619633698001796,2.6338405867679215,1.4014334678649902,0.74
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,20.0,5,LEXMMFSA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,512.5234633138793,0.0,2048.6579677567856,144329.9497742772,88527.09554791384,196920.9727159937,0.797170232143643,1.3408235238335865e-5,3.4326088935310626,1.6137468814849854,1.08
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,20.0,5,LEXMMFSA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,66.9645781364171,0.0,136.88183669181728,153120.12234636318,131229.22736160053,177656.12651093284,0.7387882019186474,0.005033975130784874,2.6418053760416003,1.6137468814849854,1.08
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,20.0,5,LEXMMFSA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,71.14968564645307,23.213292200350825,179.20529037565808,142354.5118711609,123044.14203318892,158942.09341636987,0.7732072317970867,0.0003232525277230159,3.1354383072321204,1.6137468814849854,1.08
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,20.0,5,LEXMMFSA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,685.7123967751163,0.0,1718.743786158048,144659.91848073917,94763.90656393445,194701.70853416395,0.7202196027386378,6.908344793314396e-5,3.5125821287445405,1.6137468814849854,1.08
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,20.0,5,LEXMMFSA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,true,66.48829477707159,0.0,353.1223539723454,259696.71163848328,128099.2045713649,510455.4831410118,0.8275081420066013,0.004627703253425759,2.6890993539197146,1.6137468814849854,1.08
