InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,DemandProfile,J,BatteryScale,PVScale,Fairness,House,InstFolder,Status,PVReceivedExpected,PVReceivedMin,PVReceivedMax,CostExpected,CostMin,CostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed,5,1.0,1.0,PEA,2,inst/inst2020,true,458.59942539260487,0.0,895.6730959293212,175801.34253204864,95033.46780229622,353317.50811553147,0.3836772441815513,0.0007126441997546888,2.4343919408610697,1.125119924545288,0.55
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed,5,1.0,1.0,PEA,3,inst/inst2020,true,238.7585760161488,2.854262967543089,829.3003652339719,142104.38961664986,111874.60696496512,165413.56877460424,0.5795373017535642,0.00018352147516209434,1.7496192200094391,1.125119924545288,0.55
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed,5,1.0,1.0,PEA,4,inst/inst2020,true,239.14423276037257,4.931141495144868,904.2398305667538,141107.023433929,100791.78306180054,161463.90494708894,0.6699267410353461,0.0018088786299412054,1.9503757766359202,1.125119924545288,0.55
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed,5,1.0,1.0,PEA,5,inst/inst2020,true,238.44186010590954,3.6316474074843983,842.6962052474737,141778.3613466947,93966.57710194122,161199.0476616015,0.7382937028869415,0.00555437127511039,3.421068592045171,1.125119924545288,0.55
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed,5,1.0,1.0,PEA,1,inst/inst2020,true,224.90779794703326,0.0,913.3192469357078,148392.34909535424,105926.35662096809,195783.16323609758,0.5540996170368717,0.0006288941485464428,3.180330453833877,1.1539030075073242,0.7
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed,5,1.0,1.0,PEA,2,inst/inst2020,true,239.7109183550104,19.476968066143446,891.6158540145758,147218.21813183624,123424.16295189955,163342.59435785536,0.5284835255057536,0.00021206650450544568,2.8905276061383334,1.1539030075073242,0.7
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed,5,1.0,1.0,PEA,3,inst/inst2020,true,224.88200760210387,5.4744944346403255,830.7984976557105,135377.09345450177,100531.51638965614,161679.73194782855,0.40705758469907277,0.0020886997573890073,1.6966184928947088,1.1539030075073242,0.7
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed,5,1.0,1.0,PEA,4,inst/inst2020,true,226.5326881831172,0.0,1031.5734023111459,146692.32223634512,102066.16404392465,193882.86853416395,0.5926508592510985,0.0020506003021079394,2.8837056259734206,1.1539030075073242,0.7
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed,5,1.0,1.0,PEA,5,inst/inst2020,true,486.8050065616697,0.0,1405.0078269906962,170444.64643059665,93064.15499590467,290148.13158690784,0.3682112988840342,0.00021767597121829754,2.13006959345569,1.1539030075073242,0.7
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed,10,1.0,1.0,PEA,1,inst/inst2020,true,84.91112383408903,0.0,403.9296840295109,163588.0121453626,159750.83491918963,168456.5769136153,0.8433186526639957,0.0008928576541133573,3.210809475265735,2.489732027053833,1.21
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed,10,1.0,1.0,PEA,2,inst/inst2020,true,84.49410061563599,0.0,338.87530169885594,142215.88364334096,118392.12610057507,163796.4111116438,0.7710177944378223,0.00028531313884144587,3.0720513224056107,2.489732027053833,1.21
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed,10,1.0,1.0,PEA,3,inst/inst2020,true,84.27204419652296,0.0,196.39479826319058,137262.51832974632,109445.44853806743,160867.4381048787,0.4643569253156597,8.105871438301579e-5,1.2957862940992901,2.489732027053833,1.21
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed,10,1.0,1.0,PEA,4,inst/inst2020,true,81.89308930262894,0.0,336.5641389679801,155430.9105383099,145308.23724114016,161353.38104977473,0.8409783112726082,0.009916998394136378,3.3294895424174635,2.489732027053833,1.21
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed,10,1.0,1.0,PEA,5,inst/inst2020,true,85.82166802910794,0.0,445.583306214725,164485.17517116317,153751.81220011343,170883.93996951272,0.8099402201853363,0.0005079648896759359,4.050575839749407,2.489732027053833,1.21
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed,10,1.0,1.0,PEA,6,inst/inst2020,true,81.66036282453123,0.0,462.24140429178834,155496.97426164008,148099.79713908062,158281.08778635974,0.7447323520415389,0.0002637752302318832,3.3694334614272616,2.489732027053833,1.21
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed,10,1.0,1.0,PEA,7,inst/inst2020,true,84.48605708783336,0.0,362.6692488688718,146346.22256765387,121598.47733808224,167186.09478536286,0.9240199900576838,0.0006373898652878427,4.4505038891818,2.489732027053833,1.21
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed,10,1.0,1.0,PEA,8,inst/inst2020,true,84.99538676434007,5.468523497216412,310.2022891242135,158233.97914051736,150815.38186915612,164986.84896701714,0.6513001446730936,0.0033300121332600816,2.4807571324726503,2.489732027053833,1.21
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed,10,1.0,1.0,PEA,9,inst/inst2020,true,83.81569618375613,0.0,272.47696470890463,138318.42610127063,99759.15087005851,163613.6327598421,0.5960783521127534,0.00044931379605524436,1.7191597931707159,2.489732027053833,1.21
1,Drahi_1.csv,6,4,4,0.2,100.0,10.0,mixed,10,1.0,1.0,PEA,10,inst/inst2020,true,83.97329620644992,0.0,527.8820996717416,146230.97975551966,122753.52514560374,167522.13200784568,0.7862174990008508,0.0011419181330777424,3.2702924172548324,2.489732027053833,1.21
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed,10,1.0,1.0,PEA,1,inst/inst2020,true,106.61682323542968,15.688331162370853,284.1294478859254,157299.88863292578,120468.7451943223,195871.5738494954,0.575812029412088,0.0016484791857935654,2.129406695051992,2.7289531230926514,1.59
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed,10,1.0,1.0,PEA,2,inst/inst2020,true,105.19865529353797,3.209263616696378,278.984552023165,138029.60132337184,89134.10539364272,175747.6093087514,0.48517684192813215,0.00021900128651599057,1.8065250860728066,2.7289531230926514,1.59
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed,10,1.0,1.0,PEA,3,inst/inst2020,true,106.09451720444018,15.234070703515062,317.58389359104996,156470.57309903207,110244.85918477249,192993.90871644195,0.5908459553018481,0.00011378917613988952,2.006391647955718,2.7289531230926514,1.59
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed,10,1.0,1.0,PEA,4,inst/inst2020,true,105.98346312127043,23.920404968291702,379.4587594816545,156914.84661694447,120695.27218822515,199326.16174435665,0.5808922934863757,0.0009909201527911785,2.7836015958468066,2.7289531230926514,1.59
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed,10,1.0,1.0,PEA,5,inst/inst2020,true,106.40253136029892,11.24291220065113,339.7656570991927,157110.05034660862,122501.5892081352,188781.06974686743,0.5518140143618118,0.00033130025297783446,1.782372115151153,2.7289531230926514,1.59
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed,10,1.0,1.0,PEA,6,inst/inst2020,true,106.04426050237728,9.455217356042937,405.33508707855646,156711.68882261406,119445.04485117397,192780.5124276389,0.6143770564227768,0.0022490977996487567,1.939273140741834,2.7289531230926514,1.59
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed,10,1.0,1.0,PEA,7,inst/inst2020,true,106.32396003188583,2.8309360027906374,284.7099971168594,136746.4529577266,100331.89269013243,169630.39443936263,0.450418738561612,0.00016354406242127388,1.4427622610263038,2.7289531230926514,1.59
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed,10,1.0,1.0,PEA,8,inst/inst2020,true,106.72841761449436,5.249463236183395,327.2050515712481,137515.0164258458,106428.64953901894,169971.69553117943,0.5265206475639994,0.00019102023253578994,1.5791759772770726,2.7289531230926514,1.59
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed,10,1.0,1.0,PEA,9,inst/inst2020,true,106.19506844665105,6.040199619487016,290.1769739447065,136849.6061484758,92420.99532303713,177851.80756545236,0.4993575526263378,0.0004848991352312007,2.2225921601991776,2.7289531230926514,1.59
1,Drahi_1.csv,6,4,4,0.2,100.0,20.0,mixed,10,1.0,1.0,PEA,10,inst/inst2020,true,107.08434139523312,6.846612160733715,311.0189063760718,137913.3857286487,79148.14328443783,173562.98234466772,0.593433278849262,0.0007418867615468284,2.156835310361443,2.7289531230926514,1.59
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed,10,1.0,1.0,PEA,1,inst/inst2020,true,201.7085380842554,0.0,944.5032582552806,143799.10867181764,108477.96154028604,169485.5875145474,0.6600541478890666,0.00044463802561316954,1.821917684669171,3.2553770542144775,2.23
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed,10,1.0,1.0,PEA,2,inst/inst2020,true,202.45810126813075,0.0,498.115906334164,114956.78219383233,59664.6075121054,163165.1210210431,0.29860909090684146,2.3036552572864982e-5,1.0,3.2553770542144775,2.23
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed,10,1.0,1.0,PEA,3,inst/inst2020,true,201.77287434239008,0.0,870.0774959087524,142701.11593050422,115469.89077410592,168285.01314822782,0.7912772596781602,0.00380673599698611,2.785680475424328,3.2553770542144775,2.23
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed,10,1.0,1.0,PEA,4,inst/inst2020,true,203.1414071553491,56.804625321827146,525.7751581859577,115594.45177843985,60951.62303007956,149514.82057757364,0.26402943372032406,0.0008999370718609358,0.9074210786320825,3.2553770542144775,2.23
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed,10,1.0,1.0,PEA,5,inst/inst2020,true,202.9233399329536,0.0,493.3592030284461,114795.24714583738,61740.61755733733,159024.28929188257,0.30443300511395815,0.0009183122079603644,1.0244241645326813,3.2553770542144775,2.23
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed,10,1.0,1.0,PEA,6,inst/inst2020,true,200.17109777646996,0.0,398.6905622789254,113515.57463050801,68285.99716981675,161342.252368364,0.3609381796441221,0.00011814535146789137,1.1588894462565564,3.2553770542144775,2.23
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed,10,1.0,1.0,PEA,7,inst/inst2020,true,202.6254215982919,43.47949082310008,542.0584522532151,114111.3089560796,52691.799897245015,156408.71369766106,0.2695296782910542,0.001108465323022595,0.870756518355458,3.2553770542144775,2.23
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed,10,1.0,1.0,PEA,8,inst/inst2020,true,210.08668018330278,88.86991612907892,710.6534992466688,134249.94244547433,120292.77759398702,145137.79812353657,0.528448251623049,0.0035247375241996607,2.4276240432145966,3.2553770542144775,2.23
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed,10,1.0,1.0,PEA,9,inst/inst2020,true,200.71151716887735,38.434340443608946,406.6670461783155,126956.56897311179,114387.47273168326,149571.77467962477,0.6608744823970077,0.004694229976048957,4.021827291202549,3.2553770542144775,2.23
1,Drahi_1.csv,6,4,4,0.6,100.0,10.0,mixed,10,1.0,1.0,PEA,10,inst/inst2020,true,206.27334151245293,54.717918441454714,532.32697566038,134675.74750622446,122117.17998452845,148905.01990464976,0.5565122674225806,0.00410264454120933,2.932262301945889,3.2553770542144775,2.23
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed,10,1.0,1.0,PEA,1,inst/inst2020,true,62.89169768614959,17.265531934617897,445.7453275054593,136739.36894836798,128785.62812534254,142726.41122082176,0.825212532649932,4.727222162849632e-5,6.616353820064716,4.093888998031616,2.39
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed,10,1.0,1.0,PEA,2,inst/inst2020,true,65.34103811473139,0.0,472.78321485628277,147669.99997457466,99837.36575098603,188563.45827416464,0.9604661864718737,0.005160118232408874,4.795343981602893,4.093888998031616,2.39
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed,10,1.0,1.0,PEA,3,inst/inst2020,true,63.2277259039192,0.0,332.7037923960215,142496.5108685198,76296.32789766633,184911.18829677955,0.8337702533257467,7.130127841727067e-5,2.985621737009374,4.093888998031616,2.39
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed,10,1.0,1.0,PEA,4,inst/inst2020,true,64.17597811378452,0.0,315.2709120653035,148380.01806574131,98375.5337904737,188294.16972814142,0.8257219152808156,0.00022846121079550945,5.209674081604258,4.093888998031616,2.39
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed,10,1.0,1.0,PEA,5,inst/inst2020,true,65.13285860505474,0.0,401.9290687337988,150984.2005825595,112837.59374200641,183148.1069900004,0.9078783663838339,0.001695380918305216,5.2904456571822855,4.093888998031616,2.39
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed,10,1.0,1.0,PEA,6,inst/inst2020,true,66.310992869915,0.0,319.2281046390902,148527.1470635439,103630.76713094092,174674.721371705,0.7503477900572614,0.0013663123138900404,3.154178136852947,4.093888998031616,2.39
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed,10,1.0,1.0,PEA,7,inst/inst2020,true,64.532703099776,0.0,386.6363172532288,150066.98188762565,104965.17721867794,183892.59118127663,0.9818923866499287,0.0001429752311158129,5.132863924207577,4.093888998031616,2.39
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed,10,1.0,1.0,PEA,8,inst/inst2020,true,66.77744632077265,0.0,319.8974807703677,152261.87326212288,91269.6058807676,191731.2068219655,0.7739946228521459,0.003269982770491464,2.009543112770494,4.093888998031616,2.39
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed,10,1.0,1.0,PEA,9,inst/inst2020,true,72.40863586724413,7.747860778024874,393.21008903101654,151753.58733113742,144295.71997615107,158353.77237190443,1.033137765802564,0.00034415961325090467,6.555323941037239,4.093888998031616,2.39
1,Drahi_1.csv,6,4,4,0.6,100.0,20.0,mixed,10,1.0,1.0,PEA,10,inst/inst2020,true,64.01196735278057,0.0,392.0393428061103,145358.55905855072,83322.00903444967,182129.3934116887,0.7995972941061179,0.01484203877087101,1.857688513847067,4.093888998031616,2.39
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,mixed,5,1.0,1.0,PEA,1,inst/inst2020,true,139.97911851440796,64.26133459396866,346.6532024055883,136258.50250727887,129911.22706728202,139728.4602504339,0.38129528171552396,0.001404751054508505,1.4191149842145032,1.6519169807434082,0.87
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,mixed,5,1.0,1.0,PEA,2,inst/inst2020,true,141.67699078027292,0.0,348.1411548812851,121583.30676387808,86570.74000026824,150402.49865080547,0.28909671849535507,0.0003685237467565486,1.0,1.6519169807434082,0.87
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,mixed,5,1.0,1.0,PEA,3,inst/inst2020,true,142.1593113632893,29.307752830810124,334.4717287612019,142352.30076893384,121260.8450719828,165056.73929453126,0.3185679085029885,0.0003455900760365859,0.8189118808619104,1.6519169807434082,0.87
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,mixed,5,1.0,1.0,PEA,4,inst/inst2020,true,142.9877753024964,0.0,320.4460565662075,121508.85390888192,88873.21963490601,151941.6173010561,0.32154979680709106,4.713438159958829e-5,1.0,1.6519169807434082,0.87
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,mixed,5,1.0,1.0,PEA,5,inst/inst2020,true,138.08558288388073,25.85598166264198,335.171637433447,137192.14226852125,130523.07370219854,146806.5797452119,0.3628544937822917,0.0023803673879415404,0.991323980785602,1.6519169807434082,0.87
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,mixed,5,1.0,1.0,PEA,1,inst/inst2020,true,128.96860002481898,8.0,365.6493120393327,136984.6578096804,100446.84562267881,172599.85169660512,0.3991599290799539,0.0009238512234714633,1.5010761875866576,1.520313024520874,0.93
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,mixed,5,1.0,1.0,PEA,2,inst/inst2020,true,127.54084425311054,0.0,286.42318755652263,119729.07394056213,84914.21372858461,173738.4497972497,0.34769088144774585,0.00018594116900153527,1.2445097537466403,1.520313024520874,0.93
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,mixed,5,1.0,1.0,PEA,3,inst/inst2020,true,129.1359548378106,0.0,331.13550192522604,140385.70627457794,109003.35641040401,172169.31401703163,0.5005864120094818,5.5079793320902005e-5,1.6185985750303584,1.520313024520874,0.93
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,mixed,5,1.0,1.0,PEA,4,inst/inst2020,true,126.10055462677329,73.77309110146582,271.70334169997267,125449.87366599188,105027.78056307216,135283.78587180874,0.2998582845826297,0.0006614070693121115,1.7014216846810084,1.520313024520874,0.93
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,mixed,5,1.0,1.0,PEA,5,inst/inst2020,true,130.440905533314,16.001186800168337,376.8179042262457,123743.40541716214,80160.68217343316,160797.6393164285,0.3503077240475349,0.0005035238773068078,1.0469154006305075,1.520313024520874,0.93
2,Drahi_2.csv,6,4,4,0.6,100.0,10.0,mixed,5,1.0,1.0,PEA,1,inst/inst2020,true,133.13388190271948,3.2151989664515503,449.30831388190427,147984.11573611517,106095.1951675297,169860.7421997893,0.45204290818507875,0.00022699656749744753,1.7432966880895846,1.9567070007324219,1.19
2,Drahi_2.csv,6,4,4,0.6,100.0,10.0,mixed,5,1.0,1.0,PEA,2,inst/inst2020,true,182.08028903522086,0.0,702.9598058112019,146050.4177691986,114692.57588502116,218276.91207511633,0.3599237760017693,0.0012842538548605822,1.0380207242551682,1.9567070007324219,1.19
2,Drahi_2.csv,6,4,4,0.6,100.0,10.0,mixed,5,1.0,1.0,PEA,3,inst/inst2020,true,133.499314422226,3.2151989664515503,656.4864351064632,153536.12923727182,125479.01506976486,175006.08870360182,0.41055299525449257,0.00019181532929951544,1.2100613344433713,1.9567070007324219,1.19
2,Drahi_2.csv,6,4,4,0.6,100.0,10.0,mixed,5,1.0,1.0,PEA,4,inst/inst2020,true,133.8270108065137,3.2151989664515503,695.8940882955782,152154.1288402156,108744.78695488352,174555.25490609912,0.5111451372369394,0.001424234790909644,1.7136256731030588,1.9567070007324219,1.19
2,Drahi_2.csv,6,4,4,0.6,100.0,10.0,mixed,5,1.0,1.0,PEA,5,inst/inst2020,true,133.18555368435153,6.430397932903102,521.7308351574152,150858.577474115,114106.89498178891,173870.60878409084,0.4603882524483843,0.0008031439504489666,2.9444970159574386,1.9567070007324219,1.19
2,Drahi_2.csv,6,4,4,0.6,100.0,20.0,mixed,5,1.0,1.0,PEA,1,inst/inst2020,true,291.52322350481717,43.236411309432484,812.908044039494,139530.9926969835,119190.47374784606,155622.99802421307,0.4311811039508588,5.195968443654237e-5,1.2315003208023945,1.8261771202087402,1.08
2,Drahi_2.csv,6,4,4,0.6,100.0,20.0,mixed,5,1.0,1.0,PEA,2,inst/inst2020,true,295.385483150066,0.0,562.251110369666,99396.19590985063,61142.61324439054,156014.11587891143,0.223313529100038,0.000276232847691899,1.0,1.8261771202087402,1.08
2,Drahi_2.csv,6,4,4,0.6,100.0,20.0,mixed,5,1.0,1.0,PEA,3,inst/inst2020,true,272.0138863257306,8.12258801780771,774.6446559291794,130348.6669017414,86448.859627573,181403.76008070807,0.4152011764472269,0.0015068704872702812,1.5819792742358043,1.8261771202087402,1.08
2,Drahi_2.csv,6,4,4,0.6,100.0,20.0,mixed,5,1.0,1.0,PEA,4,inst/inst2020,true,288.42586384255605,0.0,508.7071835561691,96285.2552260935,61188.17191513209,170230.65551340903,0.21140993169192543,0.00015707642401687494,1.0,1.8261771202087402,1.08
2,Drahi_2.csv,6,4,4,0.6,100.0,20.0,mixed,5,1.0,1.0,PEA,5,inst/inst2020,true,268.80633072567065,64.99543717635018,645.3408108074187,128580.87981831441,114628.62080811567,140299.9084961576,0.34605189005049186,0.0003261386327078162,1.4681775792844176,1.8261771202087402,1.08
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,mixed,10,1.0,1.0,PEA,1,inst/inst2020,true,78.7578160121772,0.0,247.90049801904584,136502.5195641627,107860.57831203045,160784.53280543227,0.5152689770971165,0.006460527616922392,1.400716841386453,3.2186689376831055,1.86
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,mixed,10,1.0,1.0,PEA,2,inst/inst2020,true,77.77627447231947,0.0,195.21631678394675,134339.18194670917,105850.91810765659,156264.94025781774,0.5479164704063041,0.0003179316110094558,2.33806474344447,3.2186689376831055,1.86
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,mixed,10,1.0,1.0,PEA,3,inst/inst2020,true,76.31054741721071,5.496704186652181,204.17407324127683,135878.9993238845,125821.73390993444,145392.22919010094,0.6278371154834506,0.02923684349246706,2.361646556400529,3.2186689376831055,1.86
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,mixed,10,1.0,1.0,PEA,4,inst/inst2020,true,81.70906554414161,0.0,280.2322292698511,147580.8092812717,140208.4847696531,154513.5390629039,0.5444402280820378,0.016053760271993407,1.8102565922723415,3.2186689376831055,1.86
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,mixed,10,1.0,1.0,PEA,5,inst/inst2020,true,78.82709972081545,0.0,201.22274452819147,136597.3810556048,107923.4890251252,159897.97548511068,0.6059715447761741,0.03813931849224913,1.5284641751701413,3.2186689376831055,1.86
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,mixed,10,1.0,1.0,PEA,6,inst/inst2020,true,78.84483832556916,0.0,207.22214264620237,135182.5980654217,104916.03403751468,157713.64392459547,0.5788702992526094,0.0031077358442904903,1.991138498621151,3.2186689376831055,1.86
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,mixed,10,1.0,1.0,PEA,7,inst/inst2020,true,77.41857862919306,8.0,310.0649854730932,139070.18386152282,125981.86425786854,143419.9815610964,0.682454067720976,0.022533570869303306,1.885578293352577,3.2186689376831055,1.86
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,mixed,10,1.0,1.0,PEA,8,inst/inst2020,true,76.42533208765595,0.0,217.78210355591148,138713.63089262773,128061.15665142893,144939.62177058888,0.6157310700567336,0.00017721912997899146,1.5694345990711247,3.2186689376831055,1.86
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,mixed,10,1.0,1.0,PEA,9,inst/inst2020,true,79.3631459293374,0.0,234.24357166880904,136493.2457436253,109197.61805232451,162493.22680160982,0.5462049655463929,0.0005169389746738577,1.3084025596252606,3.2186689376831055,1.86
2,Drahi_2.csv,6,4,4,0.2,100.0,10.0,mixed,10,1.0,1.0,PEA,10,inst/inst2020,true,78.66489498271044,16.001073697817517,166.0780123419481,129211.507713833,108431.84640767856,152992.18977855385,0.23246911426547412,0.0002624534994914154,1.268754290073999,3.2186689376831055,1.86
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,mixed,10,1.0,1.0,PEA,1,inst/inst2020,true,62.09981641529212,0.0,194.73227740318015,133691.36124093703,104903.68596343385,159049.50508009293,0.5595844546129671,0.02058964120170296,2.615028628939532,3.8171401023864746,2.26
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,mixed,10,1.0,1.0,PEA,2,inst/inst2020,true,62.910955318173734,0.0,204.7937944480264,134805.9161374711,95616.85299145468,159947.80468376185,0.6344704351256244,0.000344427339327834,1.933889004231805,3.8171401023864746,2.26
2,Drahi_2.csv,6,4,4,0.2,100.0,20.0,mixed,10,1.0,1.0,PEA,3,inst/inst2020,true,64.06783515785324,4.0,284.90374226870836,149120.2324661831,116678.47178576206,184012.7417443513,0.6291970570899968,0.0018711325968062955,2.708396300353462,3.8171401023864746,2.26
