InstanceNo,InstanceFile,NBstage,Childs,Periods,#scen,Theta,Avg_d,Dev_d,J,Fairness,InstFolder,Status,ExpectedCost,ScenarioCostExpected,ScenarioCostMin,ScenarioCostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
6,Drahi_6.csv,6,4,4,1024,0.2,100.0,20.0,5,NONE,inst/inst2020,true,557688.3592473783,557688.3592473736,467208.9966293902,647369.6260372254,NaN,NaN,NaN,6.201782941818237,2.35
6,Drahi_6.csv,6,4,4,1024,0.6,100.0,10.0,5,NONE,inst/inst2020,true,413333.4726753668,413333.47267536557,249314.6498783092,733182.9396293662,NaN,NaN,NaN,9.02992296218872,2.93
6,Drahi_6.csv,6,4,4,1024,0.6,100.0,20.0,5,NONE,inst/inst2020,true,465318.3182438839,465318.31824388425,319871.9837243523,726493.4069967095,NaN,NaN,NaN,9.759960174560547,3.58
6,Drahi_6.csv,6,4,4,1024,0.2,100.0,10.0,10,NONE,inst/inst2020,true,1.2240593161312342e6,1.224059316131234e6,1.1169132173855118e6,1.4398997572906215e6,NaN,NaN,NaN,12.188929080963135,5.2
6,Drahi_6.csv,6,4,4,1024,0.2,100.0,20.0,10,NONE,inst/inst2020,true,1.3253071363378887e6,1.3253071363378917e6,1.1016757181660428e6,1.50729535460318e6,NaN,NaN,NaN,7.498213052749634,2.88
6,Drahi_6.csv,6,4,4,1024,0.6,100.0,10.0,10,NONE,inst/inst2020,true,1.2414427021490687e6,1.2414427021490708e6,788159.974339788,1.543781533900546e6,NaN,NaN,NaN,13.771461009979248,6.93
6,Drahi_6.csv,6,4,4,1024,0.6,100.0,20.0,10,NONE,inst/inst2020,true,1.3037746903670374e6,1.3037746903670377e6,988353.1413625726,1.5476023736723568e6,NaN,NaN,NaN,13.304327011108398,4.95
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,inst/inst2020,true,701044.5321272687,701044.532127264,643807.4350251611,761005.4058921253,NaN,NaN,NaN,5.227628946304321,3.68
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,20.0,5,NONE,inst/inst2020,true,636485.5043383724,636485.5043383723,547512.7245490088,759678.0998085117,NaN,NaN,NaN,8.805994987487793,3.48
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,10.0,5,NONE,inst/inst2020,true,515415.7454240526,515415.7454240515,342018.0991388944,745929.3153943738,NaN,NaN,NaN,8.803781986236572,4.52
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,20.0,5,NONE,inst/inst2020,true,543382.0774002129,543382.0774002133,423985.0964360965,699327.9075732253,NaN,NaN,NaN,5.575999975204468,2.74
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,10.0,10,NONE,inst/inst2020,true,1.2069362321005003e6,1.2069362321005012e6,1.0326759371282904e6,1.4608611793700298e6,NaN,NaN,NaN,8.615701913833618,4.92
7,Drahi_7.csv,6,4,4,1024,0.2,100.0,20.0,10,NONE,inst/inst2020,true,1.184665005922134e6,1.1846650059221326e6,1.0636821615311422e6,1.3573441887881963e6,NaN,NaN,NaN,19.03358507156372,8.91
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,10.0,10,NONE,inst/inst2020,true,1.0881078937681164e6,1.0881078937681168e6,841467.5840628989,1.561961653044153e6,NaN,NaN,NaN,15.886841773986816,7.67
7,Drahi_7.csv,6,4,4,1024,0.6,100.0,20.0,10,NONE,inst/inst2020,true,1.144697853966565e6,1.1446978539665658e6,594481.1475764693,1.4999852267500712e6,NaN,NaN,NaN,13.108827114105225,5.6
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,inst/inst2020,true,565405.2837712872,565405.2837712894,505089.4452941555,692128.1588425193,NaN,NaN,NaN,5.839372873306274,3.98
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,20.0,5,NONE,inst/inst2020,true,535990.3054588669,535990.3054588665,474659.5538461369,625263.259168415,NaN,NaN,NaN,9.024650812149048,5.07
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,10.0,5,NONE,inst/inst2020,true,435770.517895225,435770.51789522584,249757.15930727156,698431.2946765438,NaN,NaN,NaN,4.7011120319366455,1.65
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,20.0,5,NONE,inst/inst2020,true,428728.4352199256,428728.435219925,293656.1466574555,663372.2601938299,NaN,NaN,NaN,10.849830865859985,5.36
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,10.0,10,NONE,inst/inst2020,true,1.2718319485785058e6,1.271831948578507e6,1.1955449290001024e6,1.3674177003577468e6,NaN,NaN,NaN,13.785400867462158,7.0
8,Drahi_8.csv,6,4,4,1024,0.2,100.0,20.0,10,NONE,inst/inst2020,true,1.1638884803636575e6,1.1638884803636565e6,918029.3475881113,1.3882823916334454e6,NaN,NaN,NaN,11.238377094268799,5.74
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,10.0,10,NONE,inst/inst2020,true,1.292480045592461e6,1.2924800455924633e6,834170.0652743038,1.5984855362573955e6,NaN,NaN,NaN,15.389233827590942,10.35
8,Drahi_8.csv,6,4,4,1024,0.6,100.0,20.0,10,NONE,inst/inst2020,true,1.1944163066886072e6,1.1944163066886058e6,945240.8212168464,1.538985234842645e6,NaN,NaN,NaN,15.815891981124878,8.99
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,inst/inst2020,true,508521.6629800202,508521.6629800203,305186.4639056795,729743.353688854,NaN,NaN,NaN,7.335490942001343,5.0
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,20.0,5,NONE,inst/inst2020,true,515849.9168888943,515849.91688889393,372147.06071966205,721120.2403584644,NaN,NaN,NaN,4.09262490272522,1.84
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,10.0,5,NONE,inst/inst2020,true,577002.4092839612,577002.4092839605,537439.2222814867,703565.9694526733,NaN,NaN,NaN,2.8248767852783203,1.03
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,20.0,5,NONE,inst/inst2020,true,591393.8021967312,591393.8021967298,444272.60008024843,766062.8441129813,NaN,NaN,NaN,9.652815103530884,4.62
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,10.0,10,NONE,inst/inst2020,true,1.18510768747738e6,1.1851076874773784e6,1.0871989854250653e6,1.3458832709214427e6,NaN,NaN,NaN,19.971265077590942,8.44
9,Drahi_9.csv,6,4,4,1024,0.2,100.0,20.0,10,NONE,inst/inst2020,true,1.183453799843832e6,1.1834537998438333e6,953468.0490137865,1.3894539903815067e6,NaN,NaN,NaN,14.978354930877686,5.56
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,10.0,10,NONE,inst/inst2020,true,1.057938683874013e6,1.0579386838740094e6,894934.3391879369,1.310993755928698e6,NaN,NaN,NaN,12.61776089668274,6.61
9,Drahi_9.csv,6,4,4,1024,0.6,100.0,20.0,10,NONE,inst/inst2020,true,1.2084891364132497e6,1.2084891364132517e6,1.0307843992517851e6,1.5199702124070115e6,NaN,NaN,NaN,10.003334999084473,4.01
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,10.0,5,NONE,inst/inst2020,true,562581.8438277396,562581.8438277394,467407.1940145471,644146.6799022012,NaN,NaN,NaN,3.589643955230713,1.57
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,20.0,5,NONE,inst/inst2020,true,614375.0551976411,614375.0551976409,438035.8796259116,796812.2564730025,NaN,NaN,NaN,4.438310146331787,2.71
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,10.0,5,NONE,inst/inst2020,true,661123.5854179178,661123.5854179107,506112.9332157704,804676.2540813556,NaN,NaN,NaN,5.468267917633057,2.66
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,20.0,5,NONE,inst/inst2020,true,521419.8926184907,521419.89261849073,252373.99512563366,794969.5381131788,NaN,NaN,NaN,10.3973970413208,5.01
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,10.0,10,NONE,inst/inst2020,true,1.360391167093147e6,1.3603911670931582e6,1.2458279959258323e6,1.4621698002843435e6,NaN,NaN,NaN,14.784426927566528,6.3
10,Drahi_10.csv,6,4,4,1024,0.2,100.0,20.0,10,NONE,inst/inst2020,true,1.2940893620868698e6,1.2940893620868684e6,1.0963389678558984e6,1.4820643193935736e6,NaN,NaN,NaN,13.069408893585205,6.21
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,10.0,10,NONE,inst/inst2020,true,1.2880048015133867e6,1.2880048015133922e6,1.0242422766589903e6,1.5041303837671063e6,NaN,NaN,NaN,14.346125841140747,6.39
10,Drahi_10.csv,6,4,4,1024,0.6,100.0,20.0,10,NONE,inst/inst2020,true,1.2328995239454568e6,1.232899523945457e6,945608.3000876487,1.5514630659939402e6,NaN,NaN,NaN,9.495343923568726,3.61
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,5,LEXMMFPEA,inst/inst2020,true,599245.6666171006,599245.6666171016,459807.1330746865,714278.9176071258,27.71531002064369,0.0,416.5040176225139,34.29831600189209,6.18
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,20.0,5,LEXMMFPEA,inst/inst2020,true,640837.1147790538,640837.1147790508,522001.56099618657,777204.9000967056,26.988139332031647,0.0008232934412743367,397.6060639004004,14.156606912612915,6.62
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,10.0,5,LEXMMFPEA,inst/inst2020,true,706059.4623216467,706059.4623216462,511235.5151352422,792314.4759615739,15.305954497932913,0.0,308.280372702981,10.870798110961914,5.68
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,20.0,5,LEXMMFPEA,inst/inst2020,true,611792.7167663847,611792.7167663854,496315.7919724824,755172.6809694133,32.62657962038346,0.0,1023.2840286545938,13.382062911987305,6.41
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,10.0,10,LEXMMFPEA,inst/inst2020,true,1.329106802496496e6,1.3291068024964961e6,1.2332631884772885e6,1.4666901304414514e6,26.916339031422154,0.0004262771331850857,420.33186457296154,38.97538208961487,19.72
1,Drahi_1.csv,6,4,4,1024,0.2,100.0,20.0,10,LEXMMFPEA,inst/inst2020,true,1.4350789352352875e6,1.435078935235287e6,1.298368271598249e6,1.595237881204246e6,24.008056068502675,0.0,312.687041449596,30.683802843093872,13.12
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,10.0,10,LEXMMFPEA,inst/inst2020,true,1.4476756942298408e6,1.4476756942298391e6,1.2811561905783354e6,1.5644141012132638e6,27.835586552503734,0.0,518.700631893217,29.780744075775146,10.48
1,Drahi_1.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFPEA,inst/inst2020,true,1.4215418029706064e6,1.4215418029706052e6,1.2695527989112367e6,1.5542975942926586e6,21.898470622447874,0.0,429.601033726046,31.541876077651978,13.48
2,Drahi_2.csv,6,4,4,1024,0.2,100.0,10.0,5,LEXMMFPEA,inst/inst2020,true,631735.0395491638,631735.0395491637,571760.4585486357,721109.247455856,14.231561905852654,0.0004933286166845935,295.928374094493,8.950366973876953,3.66
2,Drahi_2.csv,6,4,4,1024,0.2,100.0,20.0,5,LEXMMFPEA,inst/inst2020,true,682816.5723952509,682816.5723952515,607562.710982433,772451.5648688355,6.201070118119321,0.0005334009807869635,248.20202635501542,13.6165030002594,5.98
2,Drahi_2.csv,6,4,4,1024,0.6,100.0,10.0,5,LEXMMFPEA,inst/inst2020,true,653972.8482873905,653972.8482873924,545611.7300385912,781881.2989145184,21.427729659625093,0.0,480.2076556955809,17.96536898612976,8.32
2,Drahi_2.csv,6,4,4,1024,0.6,100.0,20.0,5,LEXMMFPEA,inst/inst2020,true,720232.2602562874,720232.2602562873,533143.9329646947,806491.5275078599,11.89766264196977,0.0,296.20889333797066,9.082352876663208,3.34
2,Drahi_2.csv,6,4,4,1024,0.2,100.0,10.0,10,LEXMMFPEA,inst/inst2020,true,1.4496060747449514e6,1.449606074744951e6,1.4018357511077877e6,1.5372335219131252e6,13.397981225611737,0.0,234.0520749443856,33.09391403198242,13.43
2,Drahi_2.csv,6,4,4,1024,0.2,100.0,20.0,10,LEXMMFPEA,inst/inst2020,true,1.473991761328474e6,1.4739917613284742e6,1.3798652570530563e6,1.5703470334190333e6,13.328246598497866,0.0,263.18339377681866,34.21485710144043,11.8
2,Drahi_2.csv,6,4,4,1024,0.6,100.0,10.0,10,LEXMMFPEA,inst/inst2020,true,1.4709375223557157e6,1.4709375223557185e6,1.3289008049595337e6,1.5507797853879738e6,18.290883653794396,0.0,401.17295081222727,43.224148988723755,16.58
2,Drahi_2.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFPEA,inst/inst2020,true,1.410031854041601e6,1.410031854041597e6,1.3031529191993817e6,1.5269540589474563e6,23.73810660167855,0.0,459.2780642814272,37.43443512916565,16.32
3,Drahi_3.csv,6,4,4,1024,0.2,100.0,10.0,5,LEXMMFPEA,inst/inst2020,true,642152.7922154833,642152.792215482,544174.9512392638,733973.2900640747,16.754698646954807,0.0015994408615635052,392.2820190773178,10.398487091064453,4.9
3,Drahi_3.csv,6,4,4,1024,0.2,100.0,20.0,5,LEXMMFPEA,inst/inst2020,true,580870.5183153871,580870.5183153863,493860.0967076316,668085.4958570725,16.704102851440734,0.0017947796914629128,527.7947222322927,9.124208927154541,4.02
3,Drahi_3.csv,6,4,4,1024,0.6,100.0,10.0,5,LEXMMFPEA,inst/inst2020,true,588285.5263138203,588285.5263138198,491513.31181670557,731120.57662017,30.516891591395552,0.0,710.6947218543982,15.958958148956299,7.56
3,Drahi_3.csv,6,4,4,1024,0.6,100.0,20.0,5,LEXMMFPEA,inst/inst2020,true,656102.7400297289,656102.7400297294,559390.9311855346,777150.040571695,28.890862771053552,0.0,782.8492904696906,12.746310949325562,6.96
3,Drahi_3.csv,6,4,4,1024,0.2,100.0,10.0,10,LEXMMFPEA,inst/inst2020,true,1.3325565723129935e6,1.332556572312995e6,1.1789725730592497e6,1.4613010678501157e6,35.591312519641185,0.0,372.94063668699624,43.69653105735779,20.06
3,Drahi_3.csv,6,4,4,1024,0.2,100.0,20.0,10,LEXMMFPEA,inst/inst2020,true,1.4484838853644333e6,1.4484838853644284e6,1.3608569308094415e6,1.5494352407674987e6,34.44577350744793,0.00041409181667721067,235.00769323397444,38.36523509025574,16.81
3,Drahi_3.csv,6,4,4,1024,0.6,100.0,10.0,10,LEXMMFPEA,inst/inst2020,true,1.4828312295317515e6,1.4828312295317522e6,1.3406001653490863e6,1.6756754937489044e6,34.47545197337583,0.0,776.1690679574656,35.94517993927002,14.97
3,Drahi_3.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFPEA,inst/inst2020,true,1.3314092365902718e6,1.3314092365902723e6,1.0478260583241922e6,1.5833843358380962e6,37.72962894710284,0.0,494.54702513672345,39.72481107711792,16.18
4,Drahi_4.csv,6,4,4,1024,0.2,100.0,10.0,5,LEXMMFPEA,inst/inst2020,true,790699.2851759082,790699.2851759082,702282.3327954034,909340.7026555864,16.237835072840696,0.0013171214714927204,593.8288740624758,12.00407099723816,6.83
4,Drahi_4.csv,6,4,4,1024,0.2,100.0,20.0,5,LEXMMFPEA,inst/inst2020,true,608505.8982706795,608505.8982706774,518810.5738618012,720217.4006670009,31.09709265080928,0.00012708356681831448,790.5687435998492,9.806607007980347,5.15
4,Drahi_4.csv,6,4,4,1024,0.6,100.0,10.0,5,LEXMMFPEA,inst/inst2020,true,529913.0785249328,529913.0785249308,351609.5040086841,773020.9581013019,11.157049023830956,0.0,492.1483640650792,9.471634864807129,3.92
4,Drahi_4.csv,6,4,4,1024,0.6,100.0,20.0,5,LEXMMFPEA,inst/inst2020,true,759183.515356782,759183.5153567829,542479.4004921062,1.2045702353369438e6,23.838431220128843,0.0,774.7845635601088,11.186727046966553,5.85
4,Drahi_4.csv,6,4,4,1024,0.2,100.0,10.0,10,LEXMMFPEA,inst/inst2020,true,1.2935642194443783e6,1.2935642194443776e6,1.2110455251413267e6,1.3897655401287598e6,43.65397400303055,0.0,773.9050855051476,33.18115210533142,17.22
4,Drahi_4.csv,6,4,4,1024,0.2,100.0,20.0,10,LEXMMFPEA,inst/inst2020,true,1.5274754526474255e6,1.5274754526474266e6,1.4347829129050914e6,1.6447528457777493e6,54.15524103680029,0.0,666.4377670974493,25.480638027191162,12.31
4,Drahi_4.csv,6,4,4,1024,0.6,100.0,10.0,10,LEXMMFPEA,inst/inst2020,true,1.2867425460686102e6,1.2867425460686109e6,920907.6081034725,1.5507436925747192e6,38.76130397826366,0.0,703.7415417231606,25.289350986480713,11.45
4,Drahi_4.csv,6,4,4,1024,0.6,100.0,20.0,10,LEXMMFPEA,inst/inst2020,true,1.3944729390976294e6,1.3944729390976264e6,1.1544300510223021e6,1.6439615853433672e6,39.812267395345046,0.0,1310.1004651446235,27.48130989074707,13.08
5,Drahi_5.csv,6,4,4,1024,0.2,100.0,10.0,5,LEXMMFPEA,inst/inst2020,true,593733.3684207062,593733.3684207071,511054.0834883058,696966.5502733124,33.01872159166755,0.0,681.8782546713467,11.080780029296875,5.41
5,Drahi_5.csv,6,4,4,1024,0.2,100.0,20.0,5,LEXMMFPEA,inst/inst2020,true,727151.3167289619,727151.3167289568,676205.7103352402,774366.293194265,29.271722305962808,0.000103445564358691,527.1649758420324,13.522207021713257,5.78
5,Drahi_5.csv,6,4,4,1024,0.6,100.0,10.0,5,LEXMMFPEA,inst/inst2020,true,650041.753251923,650041.7532519234,511962.8908254234,918795.9753154861,44.01366862196651,0.0,844.729739877918,8.458822011947632,4.25
5,Drahi_5.csv,6,4,4,1024,0.6,100.0,20.0,5,LEXMMFPEA,inst/inst2020,true,621513.1743132187,621513.174313219,471203.6479036956,819441.0536269514,37.62538476683806,0.0,837.8655055326162,11.126662969589233,5.16
5,Drahi_5.csv,6,4,4,1024,0.2,100.0,10.0,10,LEXMMFPEA,inst/inst2020,true,1.3723015993585729e6,1.372301599358572e6,1.1934000172247393e6,1.558063096373074e6,33.870060317652985,0.0,420.8941728513747,28.40554690361023,13.91
5,Drahi_5.csv,6,4,4,1024,0.2,100.0,20.0,10,LEXMMFPEA,inst/inst2020,true,1.3639243170103976e6,1.3639243170103983e6,1.2210700987054892e6,1.5246746533803802e6,35.54789762620886,0.0,973.8214976483678,25.67476987838745,11.26
5,Drahi_5.csv,6,4,4,1024,0.6,100.0,10.0,10,LEXMMFPEA,inst/inst2020,true,1.6132659210043426e6,1.6132659210043417e6,1.4724508810482863e6,1.9025717189533573e6,42.66809446726163,0.0,1038.8432198195326,22.806952953338623,9.2
