InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,J,Fairness,ExpectedCost_opt,RunTimeSec_opt,ModelSolveTimeSec_opt,Status_opt,ExpectedCost_restricted,RunTimeSec_restricted,ModelSolveTimeSec_restricted,Status_restricted,ExpectedCost_decomposed,RunTimeSec_decomposed,ModelSolveTimeSec_decomposed,Status_decomposed,GapPct_restricted,GapPct_decomposed,GapPct_opt,DecompBelowOpt
2,Drahi_2.csv,6,6,4,0.2,100.0,20.0,5,LEXMMFSA,717499.182633183,335.40511178970337,328.7,True,728064.539904495,51.9973349571228,39.11,True,727081.260575413,35.79520392417908,19.3,True,1.472525338988917,1.3354827676687053,0.0,False
2,Drahi_2.csv,6,6,4,0.2,100.0,20.0,10,LEXMMFSA,1494015.400637571,230.60153222084045,218.52,True,1499099.1524787513,164.1802453994751,138.07,True,1501150.2266684172,55.1103892326355,28.12,True,0.3402743933570429,0.4775604071953543,0.0,False
2,Drahi_2.csv,6,6,4,0.6,100.0,10.0,5,LEXMMFSA,693698.1815311209,125.53823709487916,116.3,True,714173.0509646373,58.3851842880249,46.22,True,704190.4224306678,51.7112340927124,33.05,True,2.9515529921564143,1.5125080588201278,0.0,False
2,Drahi_2.csv,6,6,4,0.6,100.0,10.0,10,LEXMMFSA,1511099.3607524228,609.1913230419159,598.22,True,1527000.1122736786,135.4091353416443,111.03,True,1527034.440356068,65.38658404350281,35.18,True,1.0522637977517402,1.0545355267512546,0.0,False
2,Drahi_2.csv,6,6,4,0.6,100.0,20.0,5,LEXMMFSA,668428.200788599,41.43455624580383,35.51,True,674161.0503121336,47.54126214981079,35.35,True,691704.0456747082,24.45034170150757,11.18,True,0.8576612292496177,3.4821757757450778,0.0,False
2,Drahi_2.csv,6,6,4,0.6,100.0,20.0,10,LEXMMFSA,1408589.3656681722,302.6844654083252,289.34,True,1430038.2800881315,181.6271023750305,147.16,True,1422630.1258218526,57.06195783615112,27.33,True,1.522723012308469,0.9967958367355756,0.0,False
3,Drahi_3.csv,6,6,4,0.2,100.0,10.0,5,LEXMMFSA,665614.988443946,104.63372921943665,100.3,True,674152.1990757177,41.46417021751404,32.02,True,679472.2421672844,29.008362293243408,17.25,True,1.2826049262697259,2.081872248059402,0.0,False
3,Drahi_3.csv,6,6,4,0.2,100.0,10.0,10,LEXMMFSA,1426131.2214573086,344.4187641143799,334.02,True,1435662.6463951024,103.04426145553587,80.11,True,1445184.7941161343,60.7071750164032,36.57,True,0.6683413696009,1.3360322228522348,0.0,False
3,Drahi_3.csv,6,6,4,0.2,100.0,20.0,5,LEXMMFSA,762220.8867625442,33.63201451301575,28.85,True,767725.5057658722,31.540528774261475,22.29,True,778290.1225760715,22.45304918289185,10.83,True,0.7221816010196669,2.108212473916815,0.0,False
3,Drahi_3.csv,6,6,4,0.2,100.0,20.0,10,LEXMMFSA,1443657.8834752375,355.470162153244,340.78,True,1453295.6261835466,159.34116005897522,128.55,True,1461412.3046172603,54.85416913032532,24.2,True,0.6675918732981678,1.2298219228563667,0.0,False
3,Drahi_3.csv,6,6,4,0.6,100.0,10.0,5,LEXMMFSA,717457.2252340792,42.61794900894165,38.32,True,724917.9941650284,63.4025993347168,46.0,True,759917.0731528013,24.0944459438324,11.41,True,1.0398904169534484,5.918101654752883,0.0,False
3,Drahi_3.csv,6,6,4,0.6,100.0,10.0,10,LEXMMFSA,1514397.878399368,499.5274314880371,488.59,True,1521471.2127182065,132.19422674179077,105.43,True,1531530.7904263565,53.35497784614563,29.08,True,0.4670723869683924,1.1313349200605671,0.0,False
3,Drahi_3.csv,6,6,4,0.6,100.0,20.0,5,LEXMMFSA,772948.6230455413,48.24951195716858,41.89,True,780601.6816050857,43.42736005783081,29.61,True,792355.6670562127,25.87962484359741,12.91,True,0.99011219263061,2.510780591626438,0.0,False
3,Drahi_3.csv,6,6,4,0.6,100.0,20.0,10,LEXMMFSA,1427250.07727684,411.03312611579895,398.84,True,1442687.510237506,159.7388575077057,129.92,True,1464237.1709275867,63.92586612701416,36.93,True,1.0816207479294793,2.591493546899448,0.0,False
4,Drahi_4.csv,6,6,4,0.2,100.0,10.0,5,LEXMMFSA,711508.7955749222,44.19246459007263,38.21,True,711508.7955749667,34.30178928375244,25.03,True,711508.7955749644,22.272436141967773,11.59,True,6.23945339839338e-12,5.928590951498336e-12,0.0,False
4,Drahi_4.csv,6,6,4,0.2,100.0,10.0,10,LEXMMFSA,1487287.6589885862,288.9054665565491,277.39,True,1497350.2326711577,113.4807448387146,85.2,True,1508767.5591236798,41.38699102401733,15.56,True,0.6765721225317378,1.4442330644833579,0.0,False
4,Drahi_4.csv,6,6,4,0.2,100.0,20.0,5,LEXMMFSA,681826.3649555102,52.96325421333313,48.29,True,694009.7109595767,42.01038479804993,31.450000000000003,True,689241.2337700665,29.72470784187317,18.6,True,1.7868693013743053,1.0875010406850683,0.0,False
4,Drahi_4.csv,6,6,4,0.2,100.0,20.0,10,LEXMMFSA,1431366.0395978163,241.27567434310916,228.94,True,1440690.852606648,138.48978924751282,113.28,True,1437538.7893582662,54.47792005538941,27.73,True,0.6514625016150299,0.43124886225358594,0.0,False
4,Drahi_4.csv,6,6,4,0.6,100.0,10.0,5,LEXMMFSA,918696.9051704108,196.7914731502533,190.23,True,930745.6885805828,89.95584607124329,70.06,True,978672.5189641226,44.84949493408203,28.24,True,1.3115080003385016,6.528335238332694,0.0,False
4,Drahi_4.csv,6,6,4,0.6,100.0,10.0,10,LEXMMFSA,1578771.8584671754,432.5147438049317,421.15,True,1588566.547244277,102.95820498466492,80.24000000000001,True,1625612.0418638038,44.960464000701904,21.29,True,0.6203992505042111,2.966874735283498,0.0,False
4,Drahi_4.csv,6,6,4,0.6,100.0,20.0,5,LEXMMFSA,673886.8647045973,280.4815263748169,275.68,True,681376.2511225834,53.246708154678345,39.19,True,693566.4048848618,39.53105187416077,25.35,True,1.1113714794350749,2.9203032750743985,0.0,False
4,Drahi_4.csv,6,6,4,0.6,100.0,20.0,10,LEXMMFSA,1438961.6838301588,384.0702741146088,372.88,True,1446988.935501243,158.33783340454102,132.62,True,1451379.8120224746,63.56011915206909,39.1,True,0.5578502722683787,0.8629922764351816,0.0,False
5,Drahi_5.csv,6,6,4,0.2,100.0,10.0,5,LEXMMFSA,792391.9741129309,154.5276517868042,148.98,True,803800.6290722084,56.15892171859741,42.96,True,819886.2017237502,24.847512245178223,13.65,True,1.4397741688448207,3.4697761346710543,0.0,False
5,Drahi_5.csv,6,6,4,0.2,100.0,10.0,10,LEXMMFSA,1336665.2201162523,476.30758452415466,463.21,True,1347124.616560101,170.12753105163574,141.38,True,1364734.4735597842,65.25537705421448,30.25,True,0.7824993338974684,2.099946420472487,0.0,False
5,Drahi_5.csv,6,6,4,0.2,100.0,20.0,5,LEXMMFSA,785945.3582093425,222.8232429027557,217.36,True,798022.0922346276,49.64549064636231,38.8,True,808440.357191533,53.62237215042114,41.25,True,1.536586977598553,2.8621581318887035,0.0,False
5,Drahi_5.csv,6,6,4,0.2,100.0,20.0,10,LEXMMFSA,1499136.6929393336,233.70227718353271,220.18,True,1500719.7329241675,106.94267892837524,86.08000000000001,True,1552028.5498337466,78.33915615081787,51.7,True,0.10559677394927913,3.5281543800191217,0.0,False
5,Drahi_5.csv,6,6,4,0.6,100.0,10.0,5,LEXMMFSA,914292.3023217208,54.36032319068909,49.1,True,923014.5867529664,44.486088037490845,35.77,True,956415.685436953,44.45709276199341,30.93,True,0.9539929855142182,4.607211830206337,0.0,False
5,Drahi_5.csv,6,6,4,0.6,100.0,10.0,10,LEXMMFSA,1537109.0334738842,566.1535229682922,554.9,True,1551599.8659770868,192.32789587974548,152.65,True,1554927.0663550596,74.98067331314087,51.37,True,0.9427328958215186,1.159191215011357,0.0,False
5,Drahi_5.csv,6,6,4,0.6,100.0,20.0,5,LEXMMFSA,919358.9708673058,53.576974391937256,49.23,True,927305.2138605972,68.84789896011353,58.91,True,941257.9665637492,31.31344509124756,20.29,True,0.8643243004193613,2.3819853169849914,0.0,False
5,Drahi_5.csv,6,6,4,0.6,100.0,20.0,10,LEXMMFSA,1504515.978777155,399.53981471061707,388.01,True,1515605.8667383646,146.15559339523315,122.68,True,1530789.2661300849,53.53693604469299,25.57,True,0.7371066919623637,1.746295002747944,0.0,False
6,Drahi_6.csv,6,6,4,0.2,100.0,10.0,5,LEXMMFSA,605455.1981051565,22.84071016311645,19.5,True,626319.446404502,46.98428368568421,29.69,True,539515.1342602452,56.08402013778687,18.38,True,3.4460433017410086,-10.89098979598796,0.0,True
6,Drahi_6.csv,6,6,4,0.2,100.0,10.0,10,LEXMMFSA,1347375.740154068,241.08406567573547,230.88,True,1359621.0171290352,153.31650614738464,126.77,True,1383324.7332214047,55.860695123672485,27.38,True,0.9088242136203961,2.6680748358454354,0.0,False
6,Drahi_6.csv,6,6,4,0.2,100.0,20.0,5,LEXMMFSA,686442.4778999144,158.72853088378906,155.31,True,703115.2387182468,37.22939395904541,27.44,True,694841.2915492752,37.64456605911255,15.06,True,2.428864960300925,1.223527669070812,0.0,False
6,Drahi_6.csv,6,6,4,0.2,100.0,20.0,10,LEXMMFSA,1365120.4510475849,192.3576045036316,185.27,True,1377520.2540996794,116.74498057365416,93.79,True,1369766.599629511,63.3785388469696,38.33,True,0.908330326644724,0.3403471523967472,0.0,False
6,Drahi_6.csv,6,6,4,0.6,100.0,10.0,5,LEXMMFSA,839402.0364653544,151.50876712799072,147.61,True,852746.9071716111,69.03395175933838,56.31,True,855509.8129594435,33.0549418926239,18.86,True,1.589806806098637,1.9189584721425623,0.0,False
6,Drahi_6.csv,6,6,4,0.6,100.0,10.0,10,LEXMMFSA,1407005.018086473,104.42120218276978,97.19,True,1419392.5200899856,139.11485695838928,112.26,True,1367672.103106911,61.268606185913086,31.29,True,0.8804163342899463,-2.7955063751694875,0.0,True
6,Drahi_6.csv,6,6,4,0.6,100.0,20.0,5,LEXMMFSA,887680.4360869257,32.80614185333252,28.8,True,894166.6270675007,70.31258225440979,53.89,True,897159.6174618897,51.180386781692505,34.92,True,0.7306898650563332,1.0678596699449816,0.0,False
6,Drahi_6.csv,6,6,4,0.6,100.0,20.0,10,LEXMMFSA,1543772.1506898697,156.26772785186768,149.1,True,1555868.3942576072,127.89470529556274,101.45,True,1565858.5249195362,38.07116889953613,16.36,True,0.7835510934908418,1.4306757781449075,0.0,False
7,Drahi_7.csv,6,6,4,0.2,100.0,10.0,5,LEXMMFSA,703151.8574924866,26.39455246925354,23.13,True,708505.8320566751,74.81693029403687,60.73,True,709704.7388566942,30.85294914245605,20.2,True,0.7614250758408492,0.9319297523547654,0.0,False
7,Drahi_7.csv,6,6,4,0.2,100.0,10.0,10,LEXMMFSA,1457276.9930734348,468.46109104156494,454.5,True,1468136.1606835185,141.8081657886505,111.72,True,1488438.608049663,71.02290797233582,39.83,True,0.745168397065088,2.1383453608574188,0.0,False
7,Drahi_7.csv,6,6,4,0.2,100.0,20.0,5,LEXMMFSA,853007.560823039,30.338250160217285,27.17,True,859192.4566942926,60.7346978187561,47.73,True,870736.9088842813,44.11940407752991,25.7,True,0.7250692907441403,2.078451455241015,0.0,False
7,Drahi_7.csv,6,6,4,0.2,100.0,20.0,10,LEXMMFSA,1392978.1698058047,282.9112024307251,269.98,True,1399999.3049381357,103.83916091918944,80.08,True,1422589.8755196254,64.47113013267517,31.07,True,0.504037700268456,2.1257839035588644,0.0,False
7,Drahi_7.csv,6,6,4,0.6,100.0,10.0,5,LEXMMFSA,875565.6579745386,129.08279085159302,125.81,True,888780.9351250387,54.5255401134491,40.64,True,915046.2292733858,30.879579067230225,16.33,True,1.509341650182039,4.5091502777962145,0.0,False
7,Drahi_7.csv,6,6,4,0.6,100.0,10.0,10,LEXMMFSA,1534279.0677838204,303.9411039352417,290.75,True,1542914.4757085938,140.97285389900208,108.07,True,1575004.2109788726,76.05080199241638,43.15,True,0.5628316325299698,2.6543504405542873,0.0,False
7,Drahi_7.csv,6,6,4,0.6,100.0,20.0,5,LEXMMFSA,635091.0005004134,98.61375212669373,94.95,True,649796.5332629995,50.20389223098755,40.5,True,612405.2906801051,39.68954181671143,24.22,True,2.315500101717549,-3.5720408260285996,0.0,True
7,Drahi_7.csv,6,6,4,0.6,100.0,20.0,10,LEXMMFSA,1310963.5781093612,257.3412244319916,249.29,True,1326818.5222733172,127.22306036949158,94.78,True,1270581.8053484869,81.26660704612732,43.58,True,1.2094114915703225,-3.080312331721069,0.0,True
8,Drahi_8.csv,6,6,4,0.2,100.0,10.0,5,LEXMMFSA,664192.4613486787,235.982568025589,232.35,True,673068.47135275,73.98948693275452,55.94,True,674492.1081142321,33.45011591911316,18.73,True,1.3363611484008775,1.5507021480851257,0.0,False
8,Drahi_8.csv,6,6,4,0.2,100.0,10.0,10,LEXMMFSA,1404742.3173281185,332.2676627635956,324.04,True,1414299.0380826176,102.92874574661256,80.87,True,1442709.0685245732,74.56709885597229,36.38,True,0.680318421151882,2.702755567915771,0.0,False
8,Drahi_8.csv,6,6,4,0.2,100.0,20.0,5,LEXMMFSA,609870.8032030618,30.634960174560547,27.0,True,618762.9856179841,53.25949811935425,39.53,True,587505.7554534036,28.95495104789734,14.43,True,1.4580436328842428,-3.667177971497615,0.0,True
8,Drahi_8.csv,6,6,4,0.2,100.0,20.0,10,LEXMMFSA,1480374.9537283091,449.71380710601807,442.02,True,1498073.7399628174,215.67805075645447,189.05,True,1515446.174967658,117.78465914726256,50.33,True,1.1955610428245889,2.3690769119689925,0.0,False
8,Drahi_8.csv,6,6,4,0.6,100.0,10.0,5,LEXMMFSA,987268.9911995372,276.8386170864105,273.61,True,991360.223339675,47.8317141532898,35.24,True,999864.7800717066,25.144402027130127,12.75,True,0.41439893044417087,1.275821380439135,0.0,False
8,Drahi_8.csv,6,6,4,0.6,100.0,10.0,10,LEXMMFSA,1555202.4462379948,202.2169017791748,190.94,True,1561085.4449584186,144.28826999664307,108.51,True,1581451.8721350804,83.93887400627136,56.14,True,0.37827864370034714,1.6878462325327748,0.0,False
8,Drahi_8.csv,6,6,4,0.6,100.0,20.0,5,LEXMMFSA,930369.5225145004,30.735795974731445,27.14,True,937838.9089417068,69.61829710006714,57.48,True,985449.4974443072,34.23147010803223,22.74,True,0.8028408332872772,5.9202256304508705,0.0,False
8,Drahi_8.csv,6,6,4,0.6,100.0,20.0,10,LEXMMFSA,1481071.1586023036,204.47141194343567,194.97,True,1492037.28303621,150.46894001960754,123.19,True,1498522.235665048,47.3513240814209,23.58,True,0.7404184714700168,1.1782740458745389,0.0,False
9,Drahi_9.csv,6,6,4,0.2,100.0,10.0,5,LEXMMFSA,818286.105062271,183.25286388397217,179.81,True,830502.9757077703,67.32078909873962,48.07,True,843394.4756220505,29.06931710243225,11.57,True,1.4929827807071971,3.068409741342082,0.0,False
9,Drahi_9.csv,6,6,4,0.2,100.0,10.0,10,LEXMMFSA,1386237.3801350158,324.39626145362854,316.18,True,1401124.5445755958,130.12972903251648,106.17,True,1432565.968482372,65.0259940624237,34.56,True,1.0739260572478537,3.342038601126429,0.0,False
9,Drahi_9.csv,6,6,4,0.2,100.0,20.0,5,LEXMMFSA,795151.4774495374,129.3165798187256,125.9,True,806708.6210872051,72.59811282157898,60.08,True,814321.3682343961,68.29776501655579,44.92,True,1.4534518221279713,2.410847659661841,0.0,False
9,Drahi_9.csv,6,6,4,0.2,100.0,20.0,10,LEXMMFSA,1426488.7544073306,240.2696659564972,232.73,True,1442229.1935404222,171.78630447387695,129.99,True,1462347.2573205722,65.13305282592773,36.21,True,1.1034394126458569,2.5137599439499114,0.0,False
9,Drahi_9.csv,6,6,4,0.6,100.0,10.0,5,LEXMMFSA,948260.3591926112,122.73252892494202,119.22,True,952677.6012149196,42.52689003944397,30.840000000000003,True,960361.442062725,43.72279500961304,26.7,True,0.46582586517371904,1.2761350564540308,0.0,False
9,Drahi_9.csv,6,6,4,0.6,100.0,10.0,10,LEXMMFSA,1488686.6195197997,747.2438900470734,731.12,True,1507425.2801897626,119.11641383171082,92.47,True,1512581.5934602872,83.22332310676575,48.31,True,1.258737764164719,1.6051043669751852,0.0,False
9,Drahi_9.csv,6,6,4,0.6,100.0,20.0,5,LEXMMFSA,721543.1385074502,119.16108655929564,115.86,True,726814.489945658,46.46550917625427,29.72,True,731360.250005942,32.697903871536255,17.21,True,0.7305663593602851,1.3605716657217437,0.0,False
9,Drahi_9.csv,6,6,4,0.6,100.0,20.0,10,LEXMMFSA,1418641.5793746922,196.13346147537231,173.74,True,1425762.3486607675,100.44091415405272,79.72999999999999,True,1459111.0885775916,66.82752799987793,37.8,True,0.5019428014519489,2.852694421993296,0.0,False
10,Drahi_10.csv,6,6,4,0.2,100.0,10.0,5,LEXMMFSA,719697.525654708,104.10350823402403,96.99,True,725009.0453399005,57.41792869567871,39.28,True,736870.8907761618,32.66580295562744,16.47,True,0.7380211124611957,2.3861920472536324,0.0,False
10,Drahi_10.csv,6,6,4,0.2,100.0,10.0,10,LEXMMFSA,1429680.1832023277,570.3311445713043,558.97,True,1444085.4839756575,158.45486211776733,122.93,True,1458352.9540016844,40.10524296760559,17.19,True,1.0075890358264283,2.0055374017378336,0.0,False
10,Drahi_10.csv,6,6,4,0.2,100.0,20.0,5,LEXMMFSA,703543.8180384168,104.43779492378236,97.55,True,714992.8693100533,48.91817617416382,37.53,True,711355.6655702599,37.41512680053711,23.97,True,1.627340185229409,1.1103569289576898,0.0,False
10,Drahi_10.csv,6,6,4,0.2,100.0,20.0,10,LEXMMFSA,1409938.0997609445,444.4177622795105,427.54,True,1421143.7821752029,198.7329857349396,162.29,True,1430163.6813161788,55.31016278266907,36.83,True,0.7947641400823491,1.4345013840439957,0.0,False
10,Drahi_10.csv,6,6,4,0.6,100.0,10.0,5,LEXMMFSA,583939.675422872,251.1861686706543,243.65,True,601292.8161488227,40.92591834068298,30.77,True,598773.2139612435,27.09586834907532,15.92,True,2.971735173395107,2.5402518723581347,0.0,False
10,Drahi_10.csv,6,6,4,0.6,100.0,10.0,10,LEXMMFSA,1529238.6741351157,361.54789328575134,352.84,True,1540416.5168789946,118.96339392662048,88.59,True,1550314.9966297525,48.97412490844727,32.39,True,0.7309416726725582,1.3782232199010203,0.0,False
10,Drahi_10.csv,6,6,4,0.6,100.0,20.0,5,LEXMMFSA,733095.6167229138,435.35655188560486,426.84,True,740178.5535249003,38.23844027519226,26.41,True,746329.8411467738,22.075464963912964,10.57,True,0.9661682105874148,1.805252155649173,0.0,False
10,Drahi_10.csv,6,6,4,0.6,100.0,20.0,10,LEXMMFSA,1563854.209072148,568.4105679988861,551.09,True,1570807.2066299426,161.7267816066742,130.71,True,1585304.8518797366,37.338501930236816,19.49,True,0.4446065059939386,1.3716523371008815,0.0,False
