PctInstances,GapPct
1.7857142857142858,6.23945339839338e-12
3.5714285714285716,0.10559677394927913
5.357142857142857,0.3402743933570429
7.142857142857143,0.4670723869683924
8.928571428571429,0.504037700268456
10.714285714285714,0.5578502722683787
12.5,0.5628316325299698
14.285714285714286,0.6203992505042111
16.071428571428573,0.6342642399030707
17.857142857142858,0.6514625016150299
19.642857142857142,0.6675918732981678
21.428571428571427,0.6683413696009
23.214285714285715,0.6765721225317378
25.0,0.7221816010196669
26.785714285714285,0.7250692907441403
28.571428571428573,0.7306898650563332
30.357142857142858,0.7371066919623637
32.142857142857146,0.745168397065088
33.92857142857143,0.7607657521123468
35.714285714285715,0.7614250758408492
37.5,0.7824993338974684
39.285714285714285,0.7835510934908418
41.07142857142857,0.8040754572432363
42.857142857142854,0.8576612292496177
44.642857142857146,0.8621905128123997
46.42857142857143,0.8643243004193613
48.214285714285715,0.8804163342899463
50.0,0.908330326644724
51.785714285714285,0.9088242136203961
53.57142857142857,0.9427328958215186
55.357142857142854,0.9539929855142182
57.142857142857146,0.99011219263061
58.92857142857143,1.030928725034519
60.714285714285715,1.0378563603244961
62.5,1.0398904169534484
64.28571428571429,1.0522637977517402
66.07142857142857,1.0656424514329244
67.85714285714286,1.0816207479294793
69.64285714285714,1.1113714794350749
71.42857142857143,1.151922637209002
73.21428571428571,1.2094114915703225
75.0,1.2826049262697259
76.78571428571429,1.3115080003385016
78.57142857142857,1.4397741688448207
80.35714285714286,1.472525338988917
82.14285714285714,1.5011783674654833
83.92857142857143,1.509341650182039
85.71428571428571,1.522723012308469
87.5,1.536586977598553
89.28571428571429,1.589806806098637
91.07142857142857,1.7868693013743053
92.85714285714286,2.1767950643456935
94.64285714285714,2.315500101717549
96.42857142857143,2.428864960300925
98.21428571428571,2.9515529921564143
100.0,3.4460433017410086
