InstanceNo,InstanceFile,NBstage,Childs,Periods,Theta,Avg_d,Dev_d,DemandProfile,J,BatteryScale,PVScale,Fairness,House,InstFolder,InstanceID,Status,PVReceivedExpected,PVReceivedMin,PVReceivedMax,CostExpected,CostMin,CostMax,RegretExpected,RegretMin,RegretMax,RunTimeSec,ModelSolveTimeSec
1,Drahi_1.csv,6,6,4,0.2,100.0,10.0,mixed,5,1.0,1.0,SA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_37324,true,187.89660375682732,4.851565294468357,749.1398738580698,138068.4376182528,117294.15355826945,154103.7533283217,0.14425561850861393,0.0007258106565128478,0.9974226647849842,399.28163599967957,152.73
1,Drahi_1.csv,6,6,4,0.2,100.0,10.0,mixed,5,1.0,1.0,SA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_37324,true,355.31304085330424,0.0,1611.817706005408,168363.86276772543,10026.336620498614,2.4821581962672588e8,0.3309533567019199,9.420646279281596e-5,4.295977432357693,399.28163599967957,152.73
1,Drahi_1.csv,6,6,4,0.2,100.0,10.0,mixed,5,1.0,1.0,SA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_37324,true,44.430724882465704,0.0,153.7098499666094,136861.45123512455,109292.87750841916,162614.39226181275,0.08577783449430082,9.817285871059468e-6,0.9970534511615201,399.28163599967957,152.73
1,Drahi_1.csv,6,6,4,0.2,100.0,10.0,mixed,5,1.0,1.0,SA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_37324,true,327.80784153171675,0.0,795.163258169767,145418.7660520235,128121.72070973145,157303.64671942414,0.14156324225710265,3.530058701573692e-5,0.9971626053563097,399.28163599967957,152.73
1,Drahi_1.csv,6,6,4,0.2,100.0,10.0,mixed,5,1.0,1.0,SA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_37324,true,221.15713475392067,0.0,688.8482859379307,142445.08604216654,133938.55851000856,154849.91584223183,0.13370742719639217,2.209611143543055e-6,0.9971241164747991,399.28163599967957,152.73
1,Drahi_1.csv,6,6,4,0.2,100.0,20.0,mixed,5,1.0,1.0,SA,1,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_37324,true,160.81283467650957,0.0,902.9205945742196,137207.55570718792,137.46215684883634,1.1826417570172392e8,0.15051542315183367,5.62656871553553e-5,4.601583494581817,697.9404909610748,439.9
1,Drahi_1.csv,6,6,4,0.2,100.0,20.0,mixed,5,1.0,1.0,SA,2,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_37324,true,95.15754257244471,0.0,868.9533786669973,136397.98308390618,30710.0858963481,169578.19926546773,0.09113290400422895,1.3734700533086126e-6,0.993142307724768,697.9404909610748,439.9
1,Drahi_1.csv,6,6,4,0.2,100.0,20.0,mixed,5,1.0,1.0,SA,3,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_37324,true,454.1754010275493,0.0,1150.102633081987,140017.3184066092,86861.96182475201,183412.69579993698,0.08842227958907396,1.4176263961992309e-6,0.9934749799169353,697.9404909610748,439.9
1,Drahi_1.csv,6,6,4,0.2,100.0,20.0,mixed,5,1.0,1.0,SA,4,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_37324,true,511.9054099474774,37.082991634282315,1513.7069535945095,139163.02237582847,92966.83454810898,183864.74418463267,0.0987359713066639,3.378066711763166e-5,0.9941912414460687,697.9404909610748,439.9
1,Drahi_1.csv,6,6,4,0.2,100.0,20.0,mixed,5,1.0,1.0,SA,5,/home/franco/Documentos/Multistage Energy/Code_stochastique/codes/inst/inst2020,5_37324,true,80.96893097160473,0.0,181.04327176896123,137551.17172190855,119577.33992076186,158381.7141897907,0.08182590744779,1.240583948981817e-5,0.9931374219154654,697.9404909610748,439.9
