Date and time (UTC),Global_Solar_Flux,Direct_Solar_Flux,Diffuse_Solar_Flux,TGBT,T1,T2,T3,T4,T5,T6,T7,SZA,SAA,Pmax,Vmax,Imax,Voc,Isc,Tp,POA,AirTemp,wd,ws,rh,rain,GLO_ARP_J1,T2_ARP_J1,RH_ARP_J1,PMAX_ARP_J1,TPV_ARP_J1,Consommation,Fioul,Charbon,Gaz,Nucleaire,Eolien,Solaire,Hydraulique,Pompage,Bioenergies,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique
2020-02-01 00:00:00+00:00,-0.24,-0.06,-0.29,32.55,3.23,3.58,1.65,1.97,2.69,8.03,5.65,90.0,-58.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.79,222.54,5.52,92.52,0.0,0.0,11.05,97.5,0.0,0.0,54641.07,110.0,17.0,2590.57,44840.73,8222.27,-1.0,6678.0,-2376.37,1126.23,-6567.13,21.0,637.0,-2150.0,-2896.0,-3037.0,1583.0
2020-02-01 00:15:00+00:00,-0.13,0.02,-0.25,35.25,3.07,3.56,1.65,1.92,2.7,8.03,8.42,90.0,-171.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.88,221.88,4.38,91.85,0.0,0.0,10.95,97.5,0.0,0.0,54294.07,110.0,17.0,2611.07,44068.73,8334.27,-1.0,6708.0,-2387.87,1126.73,-6293.13,21.0,637.0,-2150.0,-2896.0,-3037.0,1583.0
2020-02-01 00:30:00+00:00,-0.11,-0.01,-0.24,31.82,3.07,3.56,1.65,1.97,2.98,7.82,5.07,90.0,-165.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96,222.47,4.9,91.5,0.0,0.0,10.92,97.43,0.0,0.0,53911.6,110.0,17.0,2611.5,43468.23,8414.53,-1.0,6714.2,-2394.47,1128.17,-6156.57,21.0,813.17,-2161.67,-2896.0,-3037.0,1544.03
2020-02-01 00:45:00+00:00,-0.19,-0.07,-0.25,32.38,3.27,4.58,1.65,1.98,2.87,7.89,4.33,90.0,-158.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.99,226.74,5.56,91.84,0.0,0.0,10.97,97.28,0.0,0.0,53488.6,110.0,17.0,2589.0,43063.73,8458.53,-1.0,6693.2,-2395.47,1130.67,-6177.07,21.0,1190.67,-2186.67,-2896.0,-3037.0,1460.53
2020-02-01 01:00:00+00:00,-0.49,-0.07,-0.47,35.64,6.2,5.01,1.66,2.0,2.68,7.75,4.38,90.0,-152.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.87,225.81,6.35,93.71,0.0,0.0,11.02,97.13,0.0,0.0,53130.7,109.77,16.77,2577.23,42688.4,8536.37,-1.0,6531.73,-2396.0,1131.07,-6064.1,21.23,1392.0,-2200.0,-2896.0,-3037.0,1416.0
2020-02-01 01:15:00+00:00,-0.51,0.06,-0.53,36.45,7.93,3.49,1.66,2.07,3.14,8.05,4.31,90.0,-146.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,226.79,5.69,95.13,0.0,0.0,11.07,96.98,0.0,0.0,52847.2,109.27,16.27,2577.73,42346.4,8652.87,-1.0,6209.73,-2396.0,1129.07,-5798.6,21.73,1392.0,-2200.0,-2896.0,-3037.0,1416.0
2020-02-01 01:30:00+00:00,-0.45,0.08,-0.48,31.35,3.5,3.51,1.64,2.04,2.73,7.84,4.32,90.0,-140.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.73,227.76,5.66,95.73,0.0,0.0,11.12,96.85,0.0,0.0,52276.47,109.23,16.0,2583.13,41806.77,8766.1,-1.0,6006.97,-2397.87,1125.9,-5740.3,22.23,1392.0,-2200.0,-2940.8,-3037.0,1098.2
2020-02-01 01:45:00+00:00,-0.44,0.07,-0.45,31.31,3.23,3.56,1.65,1.99,2.92,7.97,4.36,90.0,-135.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,226.71,5.42,95.78,0.0,0.0,11.17,96.75,0.0,0.0,51377.47,109.73,16.0,2594.13,41041.27,8875.6,-1.0,5940.47,-2401.87,1121.4,-5918.8,22.73,1392.0,-2200.0,-3036.8,-3037.0,417.2
2020-02-01 02:00:00+00:00,-0.4,0.07,-0.43,31.68,3.06,3.58,1.64,1.99,3.04,7.96,4.49,90.0,-130.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.87,229.41,6.33,95.01,0.0,0.0,11.22,96.65,0.0,0.0,50649.03,110.0,16.23,2601.4,40705.57,8942.17,-1.0,5928.1,-2550.53,1119.93,-6222.83,23.0,1392.0,-2200.0,-3088.0,-3037.0,54.0
2020-02-01 02:15:00+00:00,-0.47,0.02,-0.51,31.17,3.13,3.56,1.69,2.01,2.75,7.89,4.36,90.0,-126.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,231.3,5.83,94.26,0.0,0.0,11.27,96.55,0.0,0.0,50115.53,110.0,16.73,2604.4,40861.07,8959.67,-1.0,5977.6,-2864.53,1121.93,-6670.33,23.0,1392.0,-2200.0,-3088.0,-3037.0,54.0
