Date and time (UTC),Global_Solar_Flux,Direct_Solar_Flux,Diffuse_Solar_Flux,TGBT,T1,T2,T3,T4,T5,T6,T7,SZA,SAA,Pmax,Vmax,Imax,Voc,Isc,Tp,POA,AirTemp,wd,ws,rh,rain,GLO_ARP_J1,T2_ARP_J1,RH_ARP_J1,PMAX_ARP_J1,TPV_ARP_J1,Consommation,Fioul,Charbon,Gaz,Nucleaire,Eolien,Solaire,Hydraulique,Pompage,Bioenergies,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique
2020-07-01 00:00:00+00:00,-0.35,-0.07,-0.38,21.38,0.58,2.24,1.55,0.5,2.4,3.25,4.92,90.0,-176.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.46,231.13,2.84,78.32,0.0,0.0,18.7,80.02,0.0,0.0,39371.63,436.8,3.0,3038.9,26060.77,3090.8,0.0,7048.17,-439.23,1037.77,-904.57,42.23,302.0,-1600.0,-1182.0,-651.0,1709.63
2020-07-01 00:15:00+00:00,-0.34,-0.06,-0.33,19.85,0.58,2.04,1.11,0.5,1.95,3.24,4.49,90.0,-173.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,234.09,2.68,78.18,0.0,0.0,18.7,80.33,0.0,0.0,38925.13,442.8,3.0,3079.4,26165.27,3171.8,0.0,7020.67,-754.73,1037.27,-1240.07,42.73,302.0,-1600.0,-1182.0,-651.0,1698.13
2020-07-01 00:30:00+00:00,-0.34,-0.05,-0.35,20.14,0.58,1.92,1.11,0.46,2.4,3.18,4.42,90.0,-169.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.61,233.12,2.92,77.67,0.0,0.0,18.64,80.87,0.0,0.0,38370.13,442.73,3.23,3054.8,26178.3,3243.0,0.0,6978.93,-986.93,1035.83,-1579.77,42.53,163.87,-1557.3,-1401.33,-728.93,1812.4
2020-07-01 00:45:00+00:00,-0.34,-0.03,-0.33,19.36,0.58,1.92,1.11,0.44,1.95,3.06,4.4,90.0,-166.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.73,232.74,3.02,77.16,0.0,0.0,18.52,81.67,0.0,0.0,37691.13,435.73,3.73,2955.8,26086.8,3303.0,0.0,6920.93,-1123.93,1033.33,-1924.27,41.53,-132.13,-1465.8,-1871.33,-895.93,2070.4
2020-07-01 01:00:00+00:00,-0.34,-0.04,-0.35,19.87,0.58,1.92,1.14,0.44,2.39,3.12,4.46,90.0,-162.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.76,235.36,3.27,77.05,0.0,0.0,18.39,82.47,0.0,0.0,37115.97,434.1,4.0,2920.27,26073.47,3356.0,0.0,6854.53,-1251.83,1031.3,-2305.87,41.23,-290.0,-1417.0,-2122.0,-985.0,2185.37
2020-07-01 01:15:00+00:00,-0.34,-0.04,-0.35,19.32,0.58,1.92,1.13,0.44,1.94,3.21,4.23,90.0,-159.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.74,237.85,3.71,77.32,0.0,0.0,18.27,83.27,0.0,0.0,36659.47,438.6,4.0,2957.27,26149.47,3401.0,0.0,6778.53,-1369.33,1029.8,-2729.87,41.73,-290.0,-1417.0,-2122.0,-985.0,2136.87
2020-07-01 01:30:00+00:00,-0.34,-0.05,-0.36,20.17,0.58,1.9,1.16,0.46,2.26,3.13,4.76,90.0,-155.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.68,241.46,3.37,77.84,0.0,0.0,18.15,84.09,0.0,0.0,36273.9,439.37,4.0,2965.33,26173.2,3438.07,0.0,6707.2,-1450.67,1028.53,-3030.9,42.0,-258.5,-1465.53,-2120.37,-1144.83,2181.7
2020-07-01 01:45:00+00:00,-0.34,-0.05,-0.37,19.86,0.58,1.9,1.21,0.49,2.07,3.14,4.51,90.0,-152.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.66,228.71,3.63,77.76,0.0,0.0,18.05,84.91,0.0,0.0,35969.4,435.87,4.0,2940.33,26137.2,3466.07,0.0,6641.2,-1490.67,1027.53,-3191.4,42.0,-191.0,-1569.53,-2116.87,-1487.33,2333.2
2020-07-01 02:00:00+00:00,-0.34,-0.03,-0.35,20.39,0.58,1.93,1.13,0.49,2.24,3.2,4.71,90.0,-149.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.62,228.36,3.16,77.9,0.0,0.0,17.95,85.74,0.0,0.0,35788.33,434.47,3.77,2942.4,26124.53,3490.57,0.0,6615.57,-1518.3,1025.83,-3329.73,42.0,-155.0,-1625.0,-2115.0,-1685.87,2410.5
2020-07-01 02:15:00+00:00,-0.34,-0.04,-0.37,20.0,0.58,1.92,1.15,0.48,2.09,3.22,4.52,90.0,-145.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.61,232.98,3.85,77.85,0.0,0.0,17.85,86.56,0.0,0.0,35748.33,435.47,3.27,2975.4,26138.53,3511.07,0.0,6636.07,-1531.8,1023.33,-3442.73,42.0,-155.0,-1625.0,-2115.0,-1719.87,2403.0
