Date and time (UTC),Global_Solar_Flux,Direct_Solar_Flux,Diffuse_Solar_Flux,TGBT,T1,T2,T3,T4,T5,T6,T7,SZA,SAA,Pmax,Vmax,Imax,Voc,Isc,Tp,POA,AirTemp,wd,ws,rh,rain,GLO_ARP_J1,T2_ARP_J1,RH_ARP_J1,PMAX_ARP_J1,TPV_ARP_J1,Consommation,Fioul,Charbon,Gaz,Nucleaire,Eolien,Solaire,Hydraulique,Pompage,Bioenergies,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique
2020-06-01 00:00:00+00:00,-1.6,-0.48,-1.45,16.7,0.56,2.39,1.09,0.64,0.7,0.8,4.67,90.0,-175.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.95,91.58,2.9,44.57,0.0,0.0,16.17,39.59,0.0,0.0,34859.03,70.0,14.0,671.83,29248.17,5381.63,-1.0,6504.47,-979.6,1129.23,-7179.7,13.23,-884.0,-2722.0,-1296.0,-97.0,-2567.33
2020-06-01 00:15:00+00:00,-1.62,-0.46,-1.47,15.88,0.56,1.84,1.14,0.46,0.7,0.73,4.33,90.0,-171.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,97.03,2.97,44.1,0.0,0.0,15.99,39.99,0.0,0.0,34445.53,70.0,14.0,684.33,29085.67,5310.13,-1.0,6550.47,-1066.6,1129.73,-7331.2,13.73,-884.0,-2722.0,-1296.0,-97.0,-2617.33
2020-06-01 00:30:00+00:00,-1.6,-0.5,-1.45,15.68,0.56,1.84,1.14,0.46,0.7,0.74,4.23,90.0,-168.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.73,99.96,2.53,44.58,0.0,0.0,15.83,40.39,0.0,0.0,33853.3,70.0,14.0,684.23,28934.83,5249.83,-1.0,6477.7,-1116.97,1131.4,-7590.73,14.0,-895.43,-2716.87,-1296.0,-215.07,-2863.1
2020-06-01 00:45:00+00:00,-1.51,-0.61,-1.37,15.61,0.56,1.84,1.1,0.46,0.7,0.76,4.24,90.0,-164.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.43,92.72,2.37,45.56,0.0,0.0,15.68,40.79,0.0,0.0,33056.8,70.0,14.0,669.73,28797.33,5202.33,-1.0,6269.2,-1125.47,1134.4,-7973.73,14.0,-919.93,-2705.87,-1296.0,-468.07,-3332.6
2020-06-01 01:00:00+00:00,-1.49,-0.6,-1.31,15.73,0.56,1.84,1.1,0.46,0.7,0.82,4.37,90.0,-161.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.08,88.96,2.64,46.53,0.0,0.0,15.53,41.19,0.0,0.0,32424.8,69.77,14.0,669.7,28698.8,5151.8,-1.0,6192.07,-1209.1,1134.83,-8296.07,14.0,-933.0,-2700.0,-1296.0,-603.0,-3618.0
2020-06-01 01:15:00+00:00,-1.52,-0.56,-1.43,15.6,0.56,1.85,1.18,0.48,0.72,0.75,4.21,90.0,-157.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.97,68.43,1.7,46.87,0.0,0.0,15.38,41.59,0.0,0.0,31980.8,69.27,14.0,686.2,28644.8,5097.8,-1.0,6265.07,-1378.6,1132.33,-8549.07,14.0,-933.0,-2700.0,-1296.0,-603.0,-3693.0
2020-06-01 01:30:00+00:00,-1.45,-0.61,-1.36,15.65,0.56,1.83,1.15,0.52,0.79,0.74,4.22,90.0,-154.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.76,44.27,1.65,48.23,0.0,0.0,15.25,42.08,0.0,0.0,31544.73,69.23,14.0,690.33,28579.83,5029.1,-1.0,6299.33,-1475.07,1134.03,-8795.07,14.0,-930.9,-2653.33,-1154.13,-629.83,-3889.57
2020-06-01 01:45:00+00:00,-1.45,-0.55,-1.36,15.87,0.56,1.84,1.1,0.51,0.75,0.83,4.22,90.0,-150.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.41,46.87,2.16,49.84,0.0,0.0,15.15,42.68,0.0,0.0,31117.73,69.73,14.0,680.33,28502.33,4943.6,-1.0,6289.33,-1488.07,1140.53,-9033.07,14.0,-926.4,-2553.33,-850.13,-687.33,-4225.07
2020-06-01 02:00:00+00:00,-1.39,-0.53,-1.32,15.55,0.56,1.81,1.1,0.47,0.71,0.77,4.29,90.0,-147.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.16,42.86,2.36,50.99,0.0,0.0,15.05,43.28,0.0,0.0,30794.33,69.77,14.23,680.6,28528.2,4858.33,-1.0,6270.0,-1623.57,1144.93,-9147.63,14.23,-924.0,-2500.0,-688.0,-718.0,-4462.33
2020-06-01 02:15:00+00:00,-1.44,-0.45,-1.41,16.54,0.56,1.83,1.1,0.46,0.7,1.17,4.85,90.0,-144.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.96,44.74,2.64,52.1,0.0,0.0,14.95,43.88,0.0,0.0,30589.33,69.27,14.73,692.6,28672.2,4773.33,-1.0,6240.0,-1899.07,1146.93,-9121.13,14.73,-924.0,-2500.0,-688.0,-718.0,-4587.33
