Date and time (UTC),Global_Solar_Flux,Direct_Solar_Flux,Diffuse_Solar_Flux,TGBT,T1,T2,T3,T4,T5,T6,T7,SZA,SAA,Pmax,Vmax,Imax,Voc,Isc,Tp,POA,AirTemp,wd,ws,rh,rain,GLO_ARP_J1,T2_ARP_J1,RH_ARP_J1,PMAX_ARP_J1,TPV_ARP_J1,Consommation,Fioul,Charbon,Gaz,Nucleaire,Eolien,Solaire,Hydraulique,Pompage,Bioenergies,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique
2020-12-01 00:00:00+00:00,-0.41,0.0,-0.39,45.39,11.61,5.25,1.65,2.48,6.46,1.1,15.38,90.0,-166.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36,267.78,4.13,95.59,0.0,0.0,3.9,97.13,0.0,0.0,61802.73,109.77,641.37,7799.9,46899.6,6904.17,1.0,4017.2,-1494.77,1043.53,-4118.57,56.23,-1604.0,-1350.0,-1745.0,-3060.0,3686.0
2020-12-01 00:15:00+00:00,-0.5,-0.03,-0.4,38.28,9.33,3.26,1.65,2.49,6.11,1.16,13.17,90.0,-158.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99,277.67,4.12,95.81,0.0,0.0,3.9,97.1,0.0,0.0,61855.73,109.27,667.87,7840.4,46986.6,6996.67,1.0,4041.2,-1494.27,1042.53,-4334.07,56.73,-1604.0,-1350.0,-1745.0,-3060.0,3686.0
2020-12-01 00:30:00+00:00,-0.5,-0.03,-0.43,38.0,8.08,4.23,1.65,2.52,5.68,1.41,13.14,90.0,-151.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.61,279.49,4.14,95.76,0.0,0.0,3.9,97.07,0.0,0.0,61775.27,109.0,678.27,7845.67,46999.4,7110.17,1.0,3946.67,-1513.37,1041.53,-4441.3,57.0,-1604.0,-1350.0,-1703.0,-3017.77,3681.33
2020-12-01 00:45:00+00:00,-0.44,0.0,-0.41,39.85,7.38,4.1,1.65,2.51,6.2,1.0,15.74,90.0,-145.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74,272.5,3.52,95.58,0.0,0.0,3.91,97.04,0.0,0.0,61542.27,109.0,670.27,7810.67,46927.4,7247.67,1.0,3716.67,-1554.87,1040.53,-4424.8,57.0,-1604.0,-1350.0,-1613.0,-2927.27,3671.33
2020-12-01 01:00:00+00:00,-0.43,-0.03,-0.39,36.96,8.58,3.63,1.64,2.5,5.82,1.05,12.65,90.0,-139.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.97,279.91,3.57,96.03,0.0,0.0,3.91,97.01,0.0,0.0,61283.13,109.23,669.27,7746.03,46901.37,7330.33,1.0,3565.07,-1628.1,1042.33,-4452.63,56.77,-1604.0,-1350.0,-1565.0,-2879.0,3666.0
2020-12-01 01:15:00+00:00,-0.43,-0.02,-0.39,37.35,9.28,4.22,1.65,2.49,5.59,0.99,11.95,90.0,-133.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27,281.42,3.66,95.97,0.0,0.0,3.91,96.98,0.0,0.0,60994.13,109.73,676.27,7647.53,46927.87,7350.33,1.0,3503.07,-1737.6,1047.33,-4531.13,56.27,-1604.0,-1350.0,-1565.0,-2879.0,3666.0
2020-12-01 01:30:00+00:00,-0.43,-0.02,-0.41,28.99,6.64,2.26,1.66,2.49,6.0,0.99,8.1,90.0,-128.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47,286.46,3.26,95.67,0.0,0.0,3.91,96.95,0.0,0.0,60438.43,109.77,673.47,7566.07,46913.53,7351.9,0.77,3408.63,-1968.67,1048.6,-4665.87,56.0,-1604.23,-1243.6,-1787.37,-2899.3,3407.93
2020-12-01 01:45:00+00:00,-0.58,-0.11,-0.63,31.08,6.31,3.79,1.65,2.46,5.97,0.99,8.84,90.0,-123.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.62,285.02,3.51,95.31,0.0,0.0,3.91,96.92,0.0,0.0,59577.93,109.27,659.47,7504.07,46852.53,7332.4,0.27,3277.13,-2338.67,1045.6,-4864.87,56.0,-1604.73,-1015.6,-2263.87,-2942.8,2854.93
2020-12-01 02:00:00+00:00,-0.72,-0.17,-0.73,34.36,10.31,2.8,1.66,2.49,5.61,1.08,9.33,90.0,-119.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,292.9,3.58,95.04,0.0,0.0,3.91,96.88,0.0,0.0,58868.4,109.0,659.47,7498.07,46862.47,7297.73,0.0,3200.23,-2575.43,1043.77,-5227.9,56.23,-1605.0,-894.0,-2518.0,-2966.0,2525.0
2020-12-01 02:15:00+00:00,-0.66,-0.14,-0.68,40.37,7.93,4.32,1.67,2.5,5.56,1.02,16.12,90.0,-115.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03,295.55,4.07,95.21,0.0,0.0,3.91,96.85,0.0,0.0,58331.4,109.0,675.47,7556.07,46953.47,7245.73,0.0,3185.73,-2659.93,1043.27,-5778.4,56.73,-1605.0,-894.0,-2518.0,-2966.0,2450.0
