Date and time (UTC),Global_Solar_Flux,Direct_Solar_Flux,Diffuse_Solar_Flux,TGBT,T1,T2,T3,T4,T5,T6,T7,SZA,SAA,Pmax,Vmax,Imax,Voc,Isc,Tp,POA,AirTemp,wd,ws,rh,rain,GLO_ARP_J1,T2_ARP_J1,RH_ARP_J1,PMAX_ARP_J1,TPV_ARP_J1,Consommation,Fioul,Charbon,Gaz,Nucleaire,Eolien,Solaire,Hydraulique,Pompage,Bioenergies,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique
2019-08-04 00:00:00+00:00,-1.06,-0.63,-1.11,20.73,0.91,1.74,0.08,0.64,1.59,3.95,5.45,90.0,-177.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.46,82.55,1.61,64.65,0.0,0.0,20.63,57.21,0.0,0.0,36221.27,294.73,18.0,1981.5,38573.97,1670.77,0.0,3634.5,-684.67,1161.43,-10429.73,26.37,-1605.0,-1100.0,-2740.0,-2341.0,-2367.0
2019-08-04 00:15:00+00:00,-1.15,-0.57,-1.15,20.29,0.91,1.79,0.08,0.64,1.59,4.1,4.98,90.0,-173.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.31,87.28,1.85,65.43,0.0,0.0,20.15,60.01,0.0,0.0,35838.27,302.73,18.0,1464.0,38642.47,1610.27,0.0,3567.0,-709.67,1155.93,-10212.73,22.87,-1605.0,-1100.0,-2740.0,-2341.0,-2367.0
2019-08-04 00:30:00+00:00,-1.16,-0.49,-1.22,21.04,0.91,1.79,0.08,0.68,1.59,4.18,5.01,90.0,-169.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.12,90.1,1.82,66.15,0.0,0.0,19.84,61.72,0.0,0.0,35277.93,257.77,18.0,1151.13,38516.13,1544.63,0.0,3538.23,-723.0,1154.63,-10179.6,20.07,-1604.77,-1100.0,-2725.77,-2341.0,-2464.3
2019-08-04 00:45:00+00:00,-1.16,-0.63,-1.19,20.42,0.91,1.78,0.08,0.7,1.59,4.3,4.87,90.0,-165.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.99,82.02,1.68,66.67,0.0,0.0,19.72,62.2,0.0,0.0,34514.93,152.27,18.0,1072.13,38167.13,1473.13,0.0,3553.73,-723.0,1158.13,-10356.6,18.07,-1604.27,-1100.0,-2695.27,-2341.0,-2672.8
2019-08-04 01:00:00+00:00,-1.18,-0.48,-1.23,20.36,0.91,1.78,0.08,0.69,1.6,4.25,4.74,90.0,-161.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85,95.09,1.8,67.0,0.0,0.0,19.59,62.67,0.0,0.0,33931.83,95.53,18.0,915.67,37987.3,1403.03,0.0,3551.03,-764.53,1163.27,-10437.47,16.07,-1604.0,-1100.0,-2679.0,-2341.0,-2784.0
2019-08-04 01:15:00+00:00,-1.19,-0.5,-1.24,21.23,0.92,1.78,0.08,0.64,1.59,4.38,4.96,90.0,-158.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.68,103.73,1.74,67.63,0.0,0.0,19.47,63.15,0.0,0.0,33554.33,94.53,18.0,670.67,38000.8,1334.53,0.0,3527.53,-853.53,1170.27,-10408.47,14.07,-1604.0,-1100.0,-2679.0,-2341.0,-2784.0
2019-08-04 01:30:00+00:00,-1.21,-0.48,-1.27,20.94,1.14,1.79,0.08,0.67,1.59,4.39,5.12,90.0,-154.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.68,106.04,1.91,67.34,0.0,0.0,19.34,63.6,0.0,0.0,33193.63,93.77,18.0,539.77,37860.3,1275.6,0.0,3515.7,-930.4,1174.0,-10353.33,13.0,-1604.23,-1100.0,-2679.0,-2339.83,-2794.73
2019-08-04 01:45:00+00:00,-1.15,-0.46,-1.2,21.38,0.91,1.79,0.08,1.13,1.6,4.3,4.9,90.0,-150.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,112.15,2.19,67.26,0.0,0.0,19.22,64.02,0.0,0.0,32852.13,93.27,18.0,539.27,37543.8,1227.6,0.0,3517.2,-993.4,1174.0,-10268.33,13.0,-1604.73,-1100.0,-2679.0,-2337.33,-2817.73
2019-08-04 02:00:00+00:00,-1.15,-0.47,-1.16,21.17,0.91,1.79,0.08,0.81,1.6,4.26,5.11,90.0,-147.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.51,111.14,2.21,67.45,0.0,0.0,19.09,64.45,0.0,0.0,32585.53,93.0,18.23,535.73,37479.77,1187.3,0.0,3516.13,-1184.97,1173.77,-10233.97,13.0,-1605.0,-1100.0,-2679.0,-2336.0,-2830.0
2019-08-04 02:15:00+00:00,-1.15,-0.47,-1.17,20.51,0.91,1.79,0.08,0.68,1.59,4.4,4.7,90.0,-143.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.42,108.73,2.21,67.54,0.0,0.0,18.97,64.87,0.0,0.0,32404.53,93.0,18.73,528.73,37704.27,1155.8,0.0,3512.13,-1523.47,1173.27,-10257.47,13.0,-1605.0,-1100.0,-2679.0,-2336.0,-2830.0
2019-08-04 02:30:00+00:00,-1.14,-0.47,-1.12,21.05,0.91,1.78,0.08,0.7,1.6,4.54,4.73,90.0,-140.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,107.38,2.48,67.74,0.0,0.0,18.86,65.19,0.0,0.0,32266.7,92.77,18.77,526.63,37810.7,1122.67,0.0,3508.83,-1704.47,1174.87,-10283.07,13.23,-1489.73,-1100.0,-2679.0,-2337.17,-2850.77
2019-08-04 02:45:00+00:00,-1.15,-0.47,-1.15,21.07,1.13,1.78,0.08,0.69,1.61,4.49,4.84,90.0,-137.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.14,108.11,2.39,68.24,0.0,0.0,18.79,65.39,0.0,0.0,32178.2,92.27,18.27,530.13,37782.2,1087.67,0.0,3506.33,-1705.47,1178.87,-10311.07,13.73,-1242.73,-1100.0,-2679.0,-2339.67,-2895.27
2019-08-04 03:00:00+00:00,-1.14,-0.5,-1.11,21.11,0.91,1.77,0.08,0.64,1.63,4.76,4.77,90.0,-134.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.95,110.6,2.45,69.0,0.0,0.0,18.71,65.59,0.0,0.0,32138.93,92.23,18.0,533.4,37743.43,1058.5,0.0,3468.13,-1705.77,1180.53,-10248.77,14.0,-1111.0,-1100.0,-2679.0,-2341.0,-2919.0
2019-08-04 03:15:00+00:00,-1.15,-0.57,-1.12,21.32,0.91,1.74,0.08,0.64,1.62,4.81,4.82,90.0,-130.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.76,114.9,2.26,69.74,0.0,0.0,18.64,65.79,0.0,0.0,32155.93,92.73,18.0,536.4,37692.93,1036.0,0.0,3389.13,-1705.27,1179.53,-10083.27,14.0,-1111.0,-1100.0,-2679.0,-2341.0,-2919.0
2019-08-04 03:30:00+00:00,-1.12,-0.56,-1.12,20.81,0.91,1.77,0.09,0.65,1.62,4.86,4.75,90.0,-127.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.55,116.67,2.09,70.62,0.0,0.12,18.57,66.09,0.01,18.57,32156.6,93.0,18.23,537.77,37682.33,1020.73,0.0,3339.77,-1760.77,1180.17,-9954.87,14.0,-1110.77,-1100.0,-2679.0,-2341.0,-2941.87
2019-08-04 03:45:00+00:00,-1.11,-0.53,-1.11,21.92,1.13,1.77,0.08,0.66,1.61,5.28,4.88,90.0,-124.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.41,112.2,1.41,71.19,0.0,0.37,18.49,66.49,0.05,18.5,32138.6,93.0,18.73,537.27,37717.33,1013.73,0.0,3324.27,-1880.27,1182.67,-9868.87,14.0,-1110.27,-1100.0,-2679.0,-2341.0,-2990.87
2019-08-04 04:00:00+00:00,-0.34,-0.59,-0.38,22.04,0.91,1.74,0.08,0.93,1.59,5.1,4.87,90.0,-121.9,0.08,14.39,0.0,21.29,0.01,11.92,0.45,17.26,121.08,1.67,71.86,0.0,0.62,18.42,66.89,0.09,18.44,32047.33,93.47,18.77,537.7,37705.9,1002.53,0.23,3296.17,-1943.3,1184.47,-9849.37,14.0,-1110.0,-1100.0,-2679.0,-2341.0,-3017.0
2019-08-04 04:15:00+00:00,2.31,-0.5,2.27,21.97,0.91,1.76,0.48,0.71,1.6,5.47,4.72,90.0,-119.02,0.46,25.17,0.02,28.82,0.03,12.05,2.69,17.13,110.39,1.88,72.48,0.0,0.87,18.34,67.29,0.13,18.37,31872.33,94.47,18.27,539.2,37641.4,986.53,0.73,3253.67,-1941.8,1185.47,-9905.87,14.0,-1110.0,-1100.0,-2679.0,-2341.0,-3017.0
2019-08-04 04:30:00+00:00,8.47,-0.35,8.4,22.96,1.13,2.46,0.08,0.71,1.59,5.61,4.97,89.42,-116.19,1.51,26.43,0.06,31.2,0.07,12.11,8.06,17.03,100.86,1.71,72.93,0.0,9.46,18.37,67.7,1.71,18.69,31737.47,94.53,18.0,539.77,37706.87,973.1,13.13,3225.87,-1977.17,1185.77,-10042.63,14.0,-1110.23,-1100.0,-2581.47,-2341.0,-3047.57
