ConfigID,Fairness,ConditionalStage,Node,NodeStage,NodeProbability,House,ConditionalPV,ConditionalESS,ConditionalPVPlusESS,ConditionalSavings,ConditionalTarget,ConditionalGap,AbsoluteConditionalGap
C0006,CLEXMMFPEA,3,25,3,0.0625,1,347.6028753797736,4.734218750000001,352.3370941297736,7236.65374548803,,,
C0006,CLEXMMFPEA,3,25,3,0.0625,2,347.60287537977314,7.491154134572812,355.09402951434595,73690.90279196728,,,
C0006,CLEXMMFPEA,3,25,3,0.0625,3,347.6028753797736,11.61000000000001,359.2128753797736,21744.847775628212,,,
C0006,CLEXMMFPEA,3,25,3,0.0625,4,347.6028753797729,12.508845865427167,360.1117212452001,74528.57868272038,,,
C0006,CLEXMMFPEA,3,25,3,0.0625,5,347.60287537977337,4.535781250000001,352.1386566297734,10990.153765161558,,,
C0006,CLEXMMFPEA,3,29,3,0.0625,1,297.18927907919004,5.4048437499999995,302.59412282919004,7724.372730631278,,,
C0006,CLEXMMFPEA,3,29,3,0.0625,2,297.18927907918976,10.0,307.18927907918976,63974.397229731716,,,
C0006,CLEXMMFPEA,3,29,3,0.0625,3,297.18927907919004,11.61000000000001,308.79927907919006,21120.711812622394,,,
C0006,CLEXMMFPEA,3,29,3,0.0625,4,297.18927907919056,10.0,307.18927907919056,62748.770719869244,,,
C0006,CLEXMMFPEA,3,29,3,0.0625,5,297.18927907919,3.865156250000002,301.05443532918997,7929.020202290332,,,
C0006,CLEXMMFPEA,3,33,3,0.0625,1,237.59315546709854,4.575468750000001,242.16862421709854,4745.506692518313,,,
C0006,CLEXMMFPEA,3,33,3,0.0625,2,237.5931554670986,13.0,250.5931554670986,51711.3472534068,,,
C0006,CLEXMMFPEA,3,33,3,0.0625,3,237.59315546709843,11.61000000000001,249.20315546709844,20624.750576501472,,,
C0006,CLEXMMFPEA,3,33,3,0.0625,4,237.59315546709902,7.0,244.59315546709902,50579.588907398436,,,
C0006,CLEXMMFPEA,3,33,3,0.0625,5,237.59315546709888,4.694531250000001,242.2876867170989,8951.765304877099,,,
C0006,CLEXMMFPEA,3,37,3,0.0625,1,315.24174011544096,5.075468750000001,320.317208865441,6211.634155108988,,,
C0006,CLEXMMFPEA,3,37,3,0.0625,2,315.2417401154412,9.746785541569263,324.9885256570104,67296.32513754262,,,
C0006,CLEXMMFPEA,3,37,3,0.0625,3,315.2417401154414,11.61000000000001,326.85174011544143,28462.423706856847,,,
C0006,CLEXMMFPEA,3,37,3,0.0625,4,315.24174011544125,10.25321445843074,325.494954573872,65731.7492386529,,,
C0006,CLEXMMFPEA,3,37,3,0.0625,5,315.24174011544125,4.194531250000002,319.43627136544126,8206.7388678081,,,
C0006,CLEXMMFPEA,3,41,3,0.0625,1,276.90337145823423,4.885,281.7883714582342,7036.586155368459,,,
C0006,CLEXMMFPEA,3,41,3,0.0625,2,276.9033714582344,15.0,291.9033714582344,59554.502004527676,,,
C0006,CLEXMMFPEA,3,41,3,0.0625,3,276.9033714582345,11.61000000000001,288.51337145823453,28059.04002028482,,,
C0006,CLEXMMFPEA,3,41,3,0.0625,4,276.9033714582344,5.0,281.9033714582344,58088.29577106415,,,
C0006,CLEXMMFPEA,3,41,3,0.0625,5,276.90337145823435,4.385000000000002,281.28837145823434,9513.71326906134,,,
C0006,CLEXMMFPEA,3,45,3,0.0625,1,206.55373593927226,3.5159375000000024,210.06967343927226,7446.8831200732075,,,
C0006,CLEXMMFPEA,3,45,3,0.0625,2,211.88706927260446,8.0,219.88706927260446,45372.5354682239,,,
C0006,CLEXMMFPEA,3,45,3,0.0625,3,206.5537359392724,11.61000000000001,218.1637359392724,27435.54366509518,,,
C0006,CLEXMMFPEA,3,45,3,0.0625,4,211.88706927260475,12.0,223.88706927260475,46076.71334525738,,,
C0006,CLEXMMFPEA,3,45,3,0.0625,5,206.55373593927197,5.754062499999999,212.30779843927198,5155.343669963775,,,
C0006,CLEXMMFPEA,3,49,3,0.0625,1,340.50451816462703,3.7937500000000024,344.298268164627,7524.0911905626845,,,
C0006,CLEXMMFPEA,3,49,3,0.0625,2,340.5045181646272,9.0,349.5045181646272,72341.53876534688,,,
C0006,CLEXMMFPEA,3,49,3,0.0625,3,340.5045181646263,11.61000000000001,352.1145181646263,28725.051487348683,,,
C0006,CLEXMMFPEA,3,49,3,0.0625,4,340.5045181646271,11.0,351.5045181646271,71118.89142141049,,,
C0006,CLEXMMFPEA,3,49,3,0.0625,5,340.50451816462675,5.476249999999998,345.98076816462674,9166.15806250966,,,
C0006,CLEXMMFPEA,3,53,3,0.0625,1,402.4384534584958,4.404843750000001,406.8432972084958,9726.288525420225,,,
C0006,CLEXMMFPEA,3,53,3,0.0625,2,402.4384534584963,12.0,414.4384534584963,85039.24971815341,,,
C0006,CLEXMMFPEA,3,53,3,0.0625,3,402.4384534584959,11.61000000000001,414.04845345849594,25267.033720326242,,,
C0006,CLEXMMFPEA,3,53,3,0.0625,4,402.4384534584958,8.0,410.4384534584958,85542.24960866285,,,
C0006,CLEXMMFPEA,3,53,3,0.0625,5,402.4384534584956,4.865156250000001,407.30360970849557,9783.334667075842,,,
C0006,CLEXMMFPEA,3,57,3,0.0625,1,318.82615839010646,4.444531250000001,323.27068964010647,9267.13227651336,,,
C0006,CLEXMMFPEA,3,57,3,0.0625,2,318.82615839010606,8.0,326.82615839010606,67581.43996270241,,,
C0006,CLEXMMFPEA,3,57,3,0.0625,3,318.8261583901065,11.61000000000001,330.4361583901065,24460.679520304933,,,
C0006,CLEXMMFPEA,3,57,3,0.0625,4,318.8261583901069,12.0,330.8261583901069,68903.51118883467,,,
C0006,CLEXMMFPEA,3,57,3,0.0625,5,318.8261583901068,4.825468750000001,323.6516271401068,6578.737280887337,,,
C0006,CLEXMMFPEA,3,61,3,0.0625,1,261.3936019207777,4.36515625,265.7587581707777,5447.336282195997,,,
C0006,CLEXMMFPEA,3,61,3,0.0625,2,261.39360192077777,14.0,275.39360192077777,56775.010913624865,,,
C0006,CLEXMMFPEA,3,61,3,0.0625,3,261.3936019207779,11.61000000000001,273.0036019207779,23866.353955611656,,,
C0006,CLEXMMFPEA,3,61,3,0.0625,4,261.3936019207779,6.0,267.3936019207779,54825.379899314634,,,
C0006,CLEXMMFPEA,3,61,3,0.0625,5,261.3936019207778,4.9048437499999995,266.2984456707778,10113.819795040818,,,
C0006,CLEXMMFPEA,3,65,3,0.0625,1,309.2670552334199,4.40484375,313.6718989834199,10211.567283086399,,,
C0006,CLEXMMFPEA,3,65,3,0.0625,2,309.2670552334203,8.0,317.2670552334203,64742.24235343243,,,
C0006,CLEXMMFPEA,3,65,3,0.0625,3,309.26705523342014,11.61000000000001,320.87705523342015,24341.286071298255,,,
C0006,CLEXMMFPEA,3,65,3,0.0625,4,309.26705523342,12.0,321.26705523342,66607.86171682163,,,
C0006,CLEXMMFPEA,3,65,3,0.0625,5,309.2670552334195,4.865156250000001,314.1322114834195,7086.117623081267,,,
C0006,CLEXMMFPEA,3,69,3,0.0625,1,326.0860106863238,4.9444288547519015,331.0304395410757,8179.158114521402,,,
C0006,CLEXMMFPEA,3,69,3,0.0625,2,326.08601068632356,6.0,332.08601068632356,68761.52498830819,,,
C0006,CLEXMMFPEA,3,69,3,0.0625,3,326.0860106863237,9.001615808453657,335.08762649477734,31336.57288041731,,,
C0006,CLEXMMFPEA,3,69,3,0.0625,4,326.08601068632385,14.0,340.08601068632385,69757.66988075896,,,
C0006,CLEXMMFPEA,3,69,3,0.0625,5,326.0860106863239,6.1539553367944375,332.2399660231183,8927.019484695587,,,
C0006,CLEXMMFPEA,3,73,3,0.0625,1,303.62167584476333,6.076459805795656,309.698135650559,7654.056475763488,,,
C0006,CLEXMMFPEA,3,73,3,0.0625,2,303.62167584476344,11.0,314.62167584476344,63709.97288251294,,,
C0006,CLEXMMFPEA,3,73,3,0.0625,3,303.621675844763,9.001615808453657,312.62329165321665,31158.478558846284,,,
C0006,CLEXMMFPEA,3,73,3,0.0625,4,303.6216758447629,9.0,312.6216758447629,63903.59764045446,,,
C0006,CLEXMMFPEA,3,73,3,0.0625,5,303.62167584476356,4.390286468292239,308.0119623130558,6234.682289836315,,,
C0006,CLEXMMFPEA,3,77,3,0.0625,1,337.0568735847985,4.64601660175899,341.7028901865575,9013.625640055894,,,
C0006,CLEXMMFPEA,3,77,3,0.0625,2,337.05687358479815,8.0,345.05687358479815,71411.69258329873,,,
C0006,CLEXMMFPEA,3,77,3,0.0625,3,337.05687358479844,9.001615808453657,346.0584893932521,31452.830536246664,,,
C0006,CLEXMMFPEA,3,77,3,0.0625,4,337.05687358479804,12.0,349.05687358479804,72029.22308550666,,,
C0006,CLEXMMFPEA,3,77,3,0.0625,5,337.0568735847983,6.4523675897873485,343.50924117458567,8158.940803879268,,,
C0006,CLEXMMFPEA,3,81,3,0.0625,1,398.3491024769316,5.557130830808611,403.9062333077402,12492.836900563922,,,
C0006,CLEXMMFPEA,3,81,3,0.0625,2,398.34910247693165,11.0,409.34910247693165,83598.47413113459,,,
C0006,CLEXMMFPEA,3,81,3,0.0625,3,398.34910247693205,9.001615808453657,407.3507182853857,32035.75282516796,,,
C0006,CLEXMMFPEA,3,81,3,0.0625,4,398.3491024769316,9.0,407.3491024769316,83800.61361732482,,,
C0006,CLEXMMFPEA,3,81,3,0.0625,5,398.3491024769322,5.541253360737729,403.89035583767,7206.5629366049525,,,
C0006,CLEXMMFPEA,4,85,4,0.015625,1,168.70264460719758,4.7143749999999995,173.41701960719757,6819.502579870526,,,
C0006,CLEXMMFPEA,4,85,4,0.015625,2,175.04893693488788,8.0,183.04893693488788,38246.279801735844,,,
C0006,CLEXMMFPEA,4,85,4,0.015625,3,168.70264460719767,11.610000000000003,180.31264460719768,19955.845467902436,,,
C0006,CLEXMMFPEA,4,85,4,0.015625,4,177.75305816338044,12.0,189.75305816338044,39762.503736532686,,,
C0006,CLEXMMFPEA,4,85,4,0.015625,5,168.7026446071976,4.555625,173.2582696071976,5916.765904342323,,,
C0006,CLEXMMFPEA,4,89,4,0.015625,1,164.1850219594343,3.952500000000002,168.1375219594343,5660.283212535634,,,
C0006,CLEXMMFPEA,4,89,4,0.015625,2,164.18502195943435,16.0,180.18502195943435,37411.03043244879,,,
C0006,CLEXMMFPEA,4,89,4,0.015625,3,164.18502195943435,11.610000000000003,175.79502195943437,19870.669241424817,,,
C0006,CLEXMMFPEA,4,89,4,0.015625,4,164.18502195943438,4.0,168.18502195943438,35416.6030495286,,,
C0006,CLEXMMFPEA,4,89,4,0.015625,5,164.18502195943432,5.3175,169.50252195943432,6145.4967888664605,,,
C0006,CLEXMMFPEA,4,93,4,0.015625,1,166.52461307067446,4.635000000000001,171.15961307067445,8273.013117312239,,,
C0006,CLEXMMFPEA,4,93,4,0.015625,2,166.52461307067443,8.0,174.52461307067443,35323.84011255677,,,
C0006,CLEXMMFPEA,4,93,4,0.015625,3,166.52461307067446,11.610000000000003,178.13461307067448,19974.0651525372,,,
C0006,CLEXMMFPEA,4,93,4,0.015625,4,166.52461307067443,12.0,178.52461307067443,36868.33367055911,,,
C0006,CLEXMMFPEA,4,93,4,0.015625,5,166.52461307067446,4.634999999999999,171.15961307067445,4263.200602300467,,,
C0006,CLEXMMFPEA,4,97,4,0.015625,1,179.7865634658067,3.714375000000001,183.50093846580668,2800.4095574253533,,,
C0006,CLEXMMFPEA,4,97,4,0.015625,2,179.78656346580678,8.0,187.78656346580678,39215.38618752085,,,
C0006,CLEXMMFPEA,4,97,4,0.015625,3,179.78656346580678,11.610000000000003,191.3965634658068,20066.684656488527,,,
C0006,CLEXMMFPEA,4,97,4,0.015625,4,197.5393361175656,12.0,209.5393361175656,43994.91058480158,,,
C0006,CLEXMMFPEA,4,97,4,0.015625,5,179.7865634658068,5.555625,185.3421884658068,7565.184395169316,,,
C0006,CLEXMMFPEA,4,101,4,0.015625,1,292.8234254875091,4.873124999999998,297.6965504875091,6101.995398878378,,,
C0006,CLEXMMFPEA,4,101,4,0.015625,2,292.8234254875091,4.0,296.8234254875091,60539.874704366426,,,
C0006,CLEXMMFPEA,4,101,4,0.015625,3,292.82342548750904,11.610000000000003,304.43342548750906,21237.05327670555,,,
C0006,CLEXMMFPEA,4,101,4,0.015625,4,292.8234254875091,16.0,308.8234254875091,61787.1095852661,,,
C0006,CLEXMMFPEA,4,101,4,0.015625,5,292.8234254875091,4.396875,297.2203004875091,9026.578101193938,,,
C0006,CLEXMMFPEA,4,105,4,0.015625,1,304.84920927048097,6.634999999999999,311.48420927048096,4038.533308435284,,,
C0006,CLEXMMFPEA,4,105,4,0.015625,2,304.8492092704809,16.0,320.8492092704809,65551.95317119638,,,
C0006,CLEXMMFPEA,4,105,4,0.015625,3,304.84920927048086,11.610000000000003,316.45920927048087,21237.311114535267,,,
C0006,CLEXMMFPEA,4,105,4,0.015625,4,304.8492092704809,4.0,308.8492092704809,64382.431957820925,,,
C0006,CLEXMMFPEA,4,105,4,0.015625,5,304.8492092704809,2.635,307.4842092704809,8871.898870753597,,,
C0006,CLEXMMFPEA,4,109,4,0.015625,1,408.4757393230166,5.396875,413.87261432301665,8087.593248747815,,,
C0006,CLEXMMFPEA,4,109,4,0.015625,2,414.13121293865265,8.0,422.13121293865265,87785.18133412667,,,
C0006,CLEXMMFPEA,4,109,4,0.015625,3,408.4757393230166,11.610000000000003,420.08573932301664,22393.57641506062,,,
C0006,CLEXMMFPEA,4,109,4,0.015625,4,414.131212938653,12.0,426.131212938653,89021.96585482762,,,
C0006,CLEXMMFPEA,4,109,4,0.015625,5,408.4757393230166,3.8731250000000013,412.34886432301664,16009.493197285385,,,
C0006,CLEXMMFPEA,4,113,4,0.015625,1,382.0009379918323,6.634999999999999,388.6359379918323,12498.175788774728,,,
C0006,CLEXMMFPEA,4,113,4,0.015625,2,382.00093799183225,12.0,394.00093799183225,81720.74620164208,,,
C0006,CLEXMMFPEA,4,113,4,0.015625,3,382.0009379918321,11.610000000000003,393.6109379918321,22008.828401748782,,,
C0006,CLEXMMFPEA,4,113,4,0.015625,4,382.0009379918322,8.0,390.0009379918322,81359.83919555388,,,
C0006,CLEXMMFPEA,4,113,4,0.015625,5,382.00093799183225,2.6350000000000002,384.63593799183224,8307.71833960414,,,
C0006,CLEXMMFPEA,4,117,4,0.015625,1,304.16931621382,6.793750000000009,310.96306621382,5418.77229038177,,,
C0006,CLEXMMFPEA,4,117,4,0.015625,2,304.16931621381997,11.99999999999999,316.16931621381997,66112.22930231386,,,
C0006,CLEXMMFPEA,4,117,4,0.015625,3,304.16931621381997,11.610000000000003,315.77931621382,21230.51218396867,,,
C0006,CLEXMMFPEA,4,117,4,0.015625,4,304.16931621381997,8.0,312.16931621381997,62860.25568505016,,,
C0006,CLEXMMFPEA,4,117,4,0.015625,5,304.1693162138199,2.4762500000000065,306.6455662138199,10830.612317375266,,,
C0006,CLEXMMFPEA,4,121,4,0.015625,1,311.8399027494322,3.635000000000001,315.4749027494322,8879.027472229207,,,
C0006,CLEXMMFPEA,4,121,4,0.015625,2,311.8399027494321,12.0,323.8399027494321,67768.21185981236,,,
C0006,CLEXMMFPEA,4,121,4,0.015625,3,311.8399027494321,11.610000000000003,323.4499027494321,21267.218049324765,,,
C0006,CLEXMMFPEA,4,121,4,0.015625,4,316.90457433213135,8.0,324.90457433213135,66945.85340198396,,,
C0006,CLEXMMFPEA,4,121,4,0.015625,5,311.83990274943216,5.635,317.47490274943215,6821.153922067544,,,
C0006,CLEXMMFPEA,4,125,4,0.015625,1,275.8491286121939,3.793750000000001,279.6428786121939,7923.837347342855,,,
C0006,CLEXMMFPEA,4,125,4,0.015625,2,275.8491286121939,12.0,287.8491286121939,60198.50361374078,,,
C0006,CLEXMMFPEA,4,125,4,0.015625,3,275.8491286121939,11.610000000000003,287.4591286121939,20947.3103079524,,,
C0006,CLEXMMFPEA,4,125,4,0.015625,4,275.84912861219397,8.0,283.84912861219397,57288.40192918829,,,
C0006,CLEXMMFPEA,4,125,4,0.015625,5,275.84912861219385,5.476249999999999,281.32537861219384,6351.854836692397,,,
C0006,CLEXMMFPEA,4,129,4,0.015625,1,295.8858344247749,6.555625,302.4414594247749,5528.018345951688,,,
C0006,CLEXMMFPEA,4,129,4,0.015625,2,295.8858344247747,16.0,311.8858344247747,65252.27220437699,,,
C0006,CLEXMMFPEA,4,129,4,0.015625,3,295.8858344247747,11.610000000000003,307.4958344247747,20987.6773660782,,,
C0006,CLEXMMFPEA,4,129,4,0.015625,4,295.88583442477477,4.0,299.88583442477477,60636.32503262547,,,
C0006,CLEXMMFPEA,4,129,4,0.015625,5,295.8858344247748,2.7143750000000004,298.60020942477485,10880.036513314943,,,
C0006,CLEXMMFPEA,4,133,4,0.015625,1,261.2530221146497,3.3968750000000005,264.6498971146497,7476.3337341294655,,,
C0006,CLEXMMFPEA,4,133,4,0.015625,2,261.25302211464975,16.0,277.25302211464975,57054.14264947421,,,
C0006,CLEXMMFPEA,4,133,4,0.015625,3,261.25302211464975,11.610000000000003,272.86302211464977,20801.34924297696,,,
C0006,CLEXMMFPEA,4,133,4,0.015625,4,261.25302211464975,4.0,265.25302211464975,55093.48813701766,,,
C0006,CLEXMMFPEA,4,133,4,0.015625,5,261.2530221146497,5.873125000000001,267.1261471146497,11598.787996317722,,,
C0006,CLEXMMFPEA,4,137,4,0.015625,1,237.46188299809577,2.4762500000000003,239.93813299809577,6104.222537521642,,,
C0006,CLEXMMFPEA,4,137,4,0.015625,2,237.4618829980958,16.0,253.4618829980958,51574.76207789592,,,
C0006,CLEXMMFPEA,4,137,4,0.015625,3,237.4618829980959,11.610000000000003,249.0718829980959,20443.437851811417,,,
C0006,CLEXMMFPEA,4,137,4,0.015625,4,237.4618829980959,4.0,241.4618829980959,50490.94768583377,,,
C0006,CLEXMMFPEA,4,137,4,0.015625,5,237.46188299809583,6.793749999999999,244.25563299809582,7923.559109195827,,,
C0006,CLEXMMFPEA,4,141,4,0.015625,1,229.4458882438704,3.714375000000001,233.1602632438704,4812.596376892672,,,
C0006,CLEXMMFPEA,4,141,4,0.015625,2,229.44588824387037,20.0,249.44588824387037,51199.936490118074,,,
C0006,CLEXMMFPEA,4,141,4,0.015625,3,229.44588824387037,11.610000000000003,241.05588824387038,20483.27790426916,,,
C0006,CLEXMMFPEA,4,141,4,0.015625,4,229.44588824387031,0.0,229.44588824387031,46963.13933724712,,,
C0006,CLEXMMFPEA,4,141,4,0.015625,5,229.44588824387037,5.555625,235.00151324387036,6486.689680974585,,,
C0006,CLEXMMFPEA,4,145,4,0.015625,1,222.2118285117795,5.555625,227.76745351177948,3796.244039733834,,,
