ConfigID,RandomInstanceID,InstanceFile,TreeSpec,NBstage,Childs,Periods,Scenarios,J,Theta,Fairness,ConditionalStage,FairnessMMR,Status,ExpectedCost,NoneExpectedCost,PoFAbs,PoFPct,RunTimeSec,ModelSolveTimeSec,PVMin,PVMax,PVRange,PVGini,PVJain,ESSMin,ESSMax,ESSRange,ESSGini,ESSJain,PVESSMin,PVESSMax,PVESSRange,PVESSGini,PVESSJain,PSRMin,PSRMax,PSRRange,PSRGini,PSRJain,ESRMin,ESRMax,ESRRange,ESRGini,ESRJain,PESRMin,PESRMax,PESRRange,PESRGini,PESRJain,SavingsMin,SavingsMax,SavingsRange,SavingsGini,SavingsJain,SavingsNegativeCount,SavingsRateMin,SavingsRateMax,SavingsRateRange,SavingsRateGini,SavingsRateJain,FairnessResidualMean,FairnessResidualMax,RuleMetricMin,RuleMetricMax,RuleMetricRatio,ConditionalGapMean,ConditionalGapMax,WorstNodeGap,MaxShareSumResidual,MaxAcrossNodeShareResidual,MaxPVAllocationResidual
C0001,R001,Drahi_51.csv,2:2:12,2,2,12,2,5,0.2,CLEXMMFPEA,2,,true,505413.0282218271,350647.142705669,154765.88551615813,0.44137215641328537,17.11564803123474,0.02,582.3198816322266,584.3198816322265,1.9999999999998863,0.000548584078952662,0.9999988244369611,2.9763418869526266,18.0,15.023658113047373,0.3704659864194028,0.6621491417229209,586.2962235191795,600.3198816322266,14.023658113047077,0.004756662349555732,0.999920106496329,0.5640799638941715,0.7092122055464545,0.145132241652283,0.05193402163280075,0.9901179969301863,0.0028145899777472488,0.021395225023789245,0.018580635046041995,0.396729020505942,0.6215618052725536,0.5668945538719187,0.7165519252998837,0.14965737142796498,0.054040256744675864,0.988971184138882,12085.723237280705,112256.06637750375,100170.34314022305,0.29156082087912244,0.7507459775207631,0,0.07370232023366649,0.6107485286154839,0.5370462083818174,0.28339738507909834,0.7646400909022715,2.2737367544323207e-14,1.1368683772161603e-13,,,,,,,,,
C0002,R002,Drahi_70.csv,2:2:12,2,2,12,2,5,0.2,CLEXMMFPEA,2,,true,578617.748834197,555981.4428576767,22636.305976520292,0.04071413941474818,0.16211390495300293,0.03,249.42862851433839,251.42862851433844,2.000000000000057,0.001277809178201404,0.9999936219301491,4.0,15.71,11.71,0.296348526819441,0.7603030442563126,254.42862851433836,265.1386285143384,10.710000000000036,0.008799761850151007,0.9997304097058607,0.3001207735034843,0.3229240086626472,0.022803235159162882,0.016343713637898046,0.9991032256322966,0.004788055851245477,0.01997631882280883,0.015188262971563355,0.3024085405628768,0.7502163113898778,0.30494951330013975,0.3377852049480252,0.03283569164788547,0.02044620193583496,0.9986286495516802,19072.818968162668,52223.16796473488,33150.34899657221,0.1236534165503391,0.9243187440841055,0,0.1267475951511692,0.3265705729142085,0.19982297776303928,0.12226910425011407,0.9308898805784086,3.979039320256561e-14,1.1368683772161603e-13,,,,,,,,,
C0003,R003,Drahi_37.csv,2:2:12,2,2,12,2,5,0.2,CLEXMMFPEA,2,,true,789184.3822897079,788792.4267524912,391.95553721673787,0.000496905806804515,0.13424301147460938,0.08,354.24863918418464,355.5819725175181,1.333333333333485,0.0006392503969036473,0.9999979674036538,0.0,18.0,18.0,0.5807767260808204,0.4434733432186926,354.24863918418464,372.41530585085144,18.1666666666668,0.01170213290245206,0.9994814235504257,0.30882804353205173,0.32021596684364984,0.011387923311598103,0.006726555134211245,0.999854194643571,0.0,0.01619180945863905,0.01619180945863905,0.579980764039906,0.4443293140758577,0.30882804353205173,0.3341028961144925,0.025274852582440777,0.017540599426433073,0.9989402259529576,69971.40174673288,76061.11422837502,6089.712481642142,0.01621254972177217,0.9991234690806094,0,0.30020772857160594,0.3468198904610977,0.04661216188949174,0.0270335729414653,0.9971387321238833,0.0,0.0,,,,,,,,,
C0004,R004,Drahi_95.csv,2:2:12,2,2,12,2,5,0.2,CLEXMMFPEA,2,,true,723462.9549869375,689336.4548281287,34126.500158808776,0.04950630409836295,0.14440178871154785,0.07,60.374819462231116,61.624819462231024,1.2499999999999076,0.0032989788963344296,0.9999319842404681,3.22,16.0,12.78,0.33728531855955685,0.6909497517117205,63.594819462231115,76.37481946223112,12.780000000000001,0.037367628362712756,0.9947277943313897,0.07524426092764179,0.08003328034915193,0.004789019421510138,0.01269430700517194,0.9994857702575863,0.004013039249559571,0.020784467461652342,0.016771428212092772,0.3426528428906142,0.6868924158652803,0.07925730017720137,0.09834005430068593,0.019082754123484563,0.044031506181711484,0.9936741122513733,1390.588194622309,13422.07880692734,12031.490612305031,0.44275034585025336,0.5283377245401104,0,0.009350799469265432,0.09037888498367966,0.08102808551441423,0.44383673737652096,0.5256056585548157,0.0,0.0,,,,,,,,,
C0005,R005,Drahi_83.csv,2:2:12,2,2,12,2,5,0.2,CLEXMMFPEA,2,,true,718014.9348932658,690780.2331263986,27234.70176686719,0.03942600042795926,0.10361909866333008,0.05,50.081975674803545,51.4153090081369,1.333333333333357,0.004231518908252776,0.999900921995612,0.0,20.49000000000001,20.49000000000001,0.49337698312767575,0.5475591460296872,50.081975674803545,71.90530900813691,21.823333333333366,0.07080061441416435,0.9830108594904634,0.06122201222566412,0.06771538621418399,0.006493373988519874,0.019468408229117905,0.9987458892215823,0.0,0.026993865055211237,0.026993865055211237,0.49674529250846106,0.5412867805004462,0.06373571932856431,0.09470925126939522,0.030973531940830912,0.07621508538370181,0.9796114277882305,1519.8571875137277,15144.936312953156,13625.079125439428,0.4980241899142056,0.41289997280691937,0,0.00999408380070645,0.1001740639106624,0.09017998010995595,0.4969557735257626,0.4206422406293097,0.0,0.0,,,,,,,,,
C0006,R001,Drahi_51.csv,6:4:4,6,4,4,1024,5,0.2,CLEXMMFPEA,2,,true,594106.9748975163,475444.91932879144,118662.05556872487,0.2495810781535868,23.30210018157959,16.15,302.26363282719655,304.26363282719655,2.0,0.001055187517925591,0.9999956507193151,4.687618577811354,10.957903952113416,6.270285374302062,0.17377786404514375,0.9001152291962894,306.9512514050079,314.22153677930993,7.270285374302034,0.005246856097200159,0.9998988301484075,0.3453952070897742,0.4031774730929195,0.05778226600314529,0.031088247434492,0.9967789039625929,0.00584601288844279,0.014567970542544884,0.008721957654102094,0.18424437890081766,0.8964204826573804,0.3568890240433499,0.41774544363546595,0.06085641959211607,0.030390597186648386,0.9968400952584736,7890.700575164548,64835.93654546127,56945.23597029672,0.3980041171269836,0.6396793734148845,0,0.05338028958440999,0.3938207313754449,0.3404404417910349,0.37652864913458745,0.6700805409586561,1.0231815394945443e-13,2.2737367544323206e-13,,,,,,,,,
C0006,R001,Drahi_51.csv,6:4:4,6,4,4,1024,5,0.2,CLEXMMFPEA,3,,true,594114.3876494667,475444.91932879144,118669.46832067531,0.24959666934333158,13.147374868392944,8.67,302.9302994938631,304.26363282719655,1.333333333333428,0.0007913906384442007,0.9999971004753394,4.6633674901948385,10.957903952113416,6.294536461918577,0.17362003806691845,0.9001137273818338,307.593666984058,314.3410040569554,6.7473370728973805,0.0049913371969286515,0.999908449118579,0.3443080187886313,0.4027359304736945,0.05842791168506317,0.031307690351791886,0.9967575572613762,0.005826682939032792,0.014567970542544884,0.008741287603512091,0.18440946635002417,0.8965912772716164,0.3557621818753644,0.41730390101623777,0.06154171914087336,0.030533372476391374,0.9968308417680037,7850.67283831205,64777.09191442096,56926.41907610891,0.39696558011218663,0.6414767799321638,0,0.053109503465453706,0.3934633025039183,0.34035379903846463,0.37541851335453824,0.6719827167083963,0.0,0.0,,,,,,,,,
C0006,R001,Drahi_51.csv,6:4:4,6,4,4,1024,5,0.2,CLEXMMFPEA,4,,true,594365.84532308,475444.91932879144,118920.92599428853,0.2501255585235298,31.244993925094604,23.02,302.76363282719683,304.00871572860154,1.2450829014047144,0.0007900935231787367,0.9999978359426932,4.701805721596634,10.957903952113416,6.256098230516781,0.18048692404360112,0.8969687378502507,307.7154385487928,314.3321298103627,6.616691261569883,0.004869856292711664,0.999912659125048,0.3460379572702943,0.40251703366088326,0.05647907639058897,0.03037677058927184,0.9969102781961487,0.005864888397853201,0.014567970542544884,0.008703082144691683,0.19048543303872037,0.8937395789604008,0.3566617746970987,0.41708500420342753,0.060423229506328835,0.029898722976912512,0.9969490695960475,7117.16652582222,64609.40661907787,57492.24009325565,0.3990937880176687,0.6401881924007065,0,0.04814736113097749,0.392394800209901,0.34424743907892347,0.37773257705894425,0.6706468996492629,2.2737367544323207e-14,1.1368683772161603e-13,,,,,,,,,
C0006,R001,Drahi_51.csv,6:4:4,6,4,4,1024,5,0.2,CLEXMMFPEA,6,,true,594964.2772627927,475444.91932879144,119519.35793400125,0.2513842362701709,64.61813592910767,57.55,302.6793717916496,303.7858186879144,1.1064468962647993,0.000819470997499855,0.9999977923346053,6.21402855126032,10.957903952113416,4.743875400853096,0.12405738256143392,0.9507048808926376,308.8934003429099,314.62618086998816,5.732780527078262,0.004133498458100371,0.9999420408657099,0.3457970239234083,0.4031794140996061,0.05738239017619784,0.03065749446392373,0.9968610865590719,0.007755920335662202,0.014567970542544884,0.006812050206882681,0.13049032240788178,0.9484138063596103,0.35819762697386925,0.4177473846421516,0.059549757668282355,0.030206071036921408,0.9968816963677523,7231.933549311652,64736.7888765105,57504.85532719885,0.3978923340868371,0.6421586087654737,0,0.048923755684319024,0.3884031679123975,0.3394794122280785,0.3746727249795032,0.6731530833770134,0.0,0.0,,,,,,,,,
C0007,R002,Drahi_70.csv,6:4:4,6,4,4,1024,5,0.2,CLEXMMFPEA,2,,true,456978.4143131921,414808.66757347883,42169.74673971324,0.10166071742520504,15.160502910614014,7.76,393.0137828932588,395.0137828932586,1.9999999999998295,0.0008121543303643871,0.9999974234650124,4.749999999999999,19.275299436156484,14.525299436156484,0.27648153842390205,0.7230591639571725,398.7637828932592,412.2890823294153,13.525299436156104,0.005744085528945472,0.9998511332518282,0.4763357700613576,0.48416988988711246,0.007834119825754882,0.0028149004039604883,0.9999625722939669,0.0057335677898186724,0.023368628228329625,0.01763506043851095,0.2756790846782674,0.7237014440341437,0.48321138009978226,0.49981647549795943,0.016605095398177172,0.006564732096623662,0.9998410073907442,22715.65915009787,79519.16505543844,56803.50590534057,0.13397455929178484,0.900282593911796,0,0.1443851471379177,0.500774338429517,0.3563891912915993,0.13429371222535652,0.9015848436072218,0.0,0.0,,,,,,,,,
